	HMP_2012__SRS024561__bin.28	CM_periimplantitis__SP_261SPT_T016__bin.3	HMP_2012__SRS014578__bin.49	CM_periimplantitis__SP_201SPI_T016__bin.7	CM_periimplantitis__SP_304SPI_T016__bin.6	HMP_2012__SRS051941__bin.47	HMP_2012__SRS014107__bin.7	HMP_2012__SRS049268__bin.47	HMP_2012__SRS018157__bin.52	CM_periimplantitis__SP_326SPI_T016__bin.3	HMP_2012__SRS015650__bin.14	CM_periimplantitis__SP_125SPI_T016__bin.4	HMP_2012__SRS017691__bin.13	HMP_2012__SRS022602__bin.81	HMP_2012__SRS023964__bin.22	CM_periimplantitis__SP_325SPI_T016__bin.2	HMP_2012__SRS011126__bin.74	HMP_2012__SRS047634__bin.17	CM_periimplantitis__SP_189SPI_T016__bin.38	HMP_2012__SRS063603__bin.41	HMP_2012__SRS019128__bin.42	CM_periimplantitis__SP_281SPI_T016__bin.1	HMP_2012__SRS058808__bin.44	HMP_2012__SRS016043__bin.17	HMP_2012__SRS063999__bin.47	HMP_2012__SRS064449__bin.46	HMP_2012__SRS019029__bin.15	HMP_2012__SRS055378__bin.37	HMP_2012__SRS017511__bin.27	HMP_2012__SRS020226__bin.25	HMP_2012__SRS015215__bin.13	HMP_2012__SRS014476__bin.36	HMP_2012__SRS024087__bin.47	HMP_2012__SRS011255__bin.25	HMP_2012__SRS016331__bin.45
HMP_2012__SRS015650__bin.14	0.9126776903084862	0.9024651273745402	0.9511901264328851	0.9190061144801437	0.8816517885168306	0.6943960224490565	0.5968571320953708	0.9045834745815913	0.9114186347257273	0.7295576732331412	1.0	0.9533104825040492	0.9061704772307808	0.8532770851381721	0.596097279244667	0.5486187803683754	0.6922821951862593	0.8860486898439364	0.9031220259394579	0.6092844677137871	0.8349431868118071	0.7366057729732445	0.8991414616997502	0.9278566675455447	0.9531342046781422	0.8779599984933519	0.8875473024721584	0.614305623563976	0.8569954926111467	0.4717952967468957	0.4376898062701671	0.9087423255113187	0.5705028437982598	0.8484317048978618	0.7212354514294324
CM_periimplantitis__SP_125SPI_T016__bin.4	0.9118962285460077	0.9022140357594013	0.9546366508027977	0.9308260841964469	0.8722162157906107	0.6931948086715047	0.5958325480135881	0.9147263322672669	0.9155432288378268	0.7249937379464697	0.9341202442225482	1.0	0.9090749827393692	0.8547405344570418	0.5951431069922901	0.5421275037756861	0.6808198098402574	0.8953137202700089	0.8924255479973485	0.6084240736466706	0.8346404498639572	0.735105047485804	0.8982210846910138	0.9297331159535471	0.9569692349862038	0.8845769435371916	0.8809348643090507	0.6235327233510869	0.8632771036193931	0.47446386241493327	0.4264593783417098	0.9028837925259869	0.5681697727600425	0.8513853532413324	0.716394179169039
HMP_2012__SRS017691__bin.13	0.9330665054520262	0.8796950454445832	0.9049711279680435	0.9122439283418574	0.8462302594192644	0.7073885630764539	0.5802143350607031	0.9325487358036241	0.9385673176541308	0.7273741773174727	0.8846918167389632	0.9057605305569897	1.0	0.8702359431179049	0.5964529837211457	0.5283633330832741	0.6825346393288215	0.9090696473723926	0.8772111240063211	0.6094080117988719	0.8475183094820979	0.7163318570033984	0.9183777335516203	0.9031535407647987	0.905908114519271	0.8994085364328908	0.8731734033106858	0.5921073469846047	0.8507587825941142	0.48371501683977136	0.42996699708803604	0.8944656994768859	0.5439601631170518	0.8321578099128372	0.7186927100877315
HMP_2012__SRS022602__bin.81	0.9307881892275279	0.8843883512258996	0.9021541376734348	0.9074647254841065	0.8528642445252105	0.7108953347826452	0.5909263075283078	0.9273462484366738	0.921751848711987	0.72863174328714	0.8913183981466715	0.9111894289767243	0.9311029529029604	1.0	0.6180479196219478	0.5386666191023779	0.682377745788462	0.9046990019893064	0.8778669724770642	0.628994875647364	0.8575369112870057	0.7288400119190511	0.907478889849501	0.9032684010844658	0.8972485457918195	0.8957911899745671	0.8668869662657277	0.604073461644997	0.8732284051134408	0.48939508716855384	0.4369234578678328	0.8855115329410679	0.5577239858314378	0.8430766680376374	0.7261891771657839
HMP_2012__SRS023964__bin.22	0.9744488448948909	0.9349708682475718	0.9339851008067376	0.9593558076752752	0.901863738729865	0.7510878113126073	0.6480085291341163	0.9623383254718839	0.9693576830761618	0.8024903432614009	0.9352844857067661	0.9529707768414782	0.9585630962080655	0.9283376225905432	1.0	0.6091837908628578	0.6856292285168101	0.9529865365127945	0.9244315880547995	0.6304522552877637	0.884892148689347	0.7939076262625466	0.9526004245655453	0.9338866028610108	0.9392409511907219	0.9430721272877133	0.9141113672933238	0.622088597720206	0.9350449387027584	0.5334404465660464	0.4468694200913746	0.9356493220977383	0.5644925149441083	0.8986897409267632	0.7968925080098529
CM_periimplantitis__SP_325SPI_T016__bin.2	0.9369076884899765	0.9734786980373704	0.9336336338914882	0.9275878383425882	0.9368226815649174	0.748696345818475	0.6420178068041603	0.9196469894239364	0.9360687817648983	0.7969261839360954	0.9379921707763365	0.9459355956624144	0.9252926513659926	0.8816695016619284	0.6638199364422971	1.0	0.7523035588707302	0.9121397616886668	0.9731755925369072	0.63419287641968	0.8495849687148757	0.8168452813858018	0.9212106016515386	0.9368836461273335	0.9379878774972931	0.8978216760789655	0.9330574758438654	0.6320780071629067	0.8898404703373057	0.5379890796154252	0.4893007192959709	0.9818754931904301	0.5820458505028717	0.8890101501703144	0.7623661462926248
HMP_2012__SRS011126__bin.74	0.8743485027116246	0.9497602766643087	0.8846919751630905	0.85253037805549	0.9165108857973748	0.6765071131022558	0.5624755167806335	0.8581196258744007	0.878379627446357	0.715081663129765	0.8667484083942466	0.8699086693389924	0.8752910477088737	0.8178844612119783	0.5471074432130787	0.550902145720349	1.0	0.8595255835887763	0.9568787235714847	0.7156827792187377	0.8125743928318793	0.7690374911577458	0.8654568890984831	0.8763926746836438	0.8907685294348817	0.8380759254892713	0.8782645602452251	0.7175949068615892	0.8196632869606225	0.4530862218030339	0.5554954020278237	0.9777410987974534	0.6503189499331918	0.832746993633577	0.6673218580523461
HMP_2012__SRS047634__bin.17	0.9348772289411676	0.8787364997339021	0.8940900538724669	0.9163483053815092	0.8460381083898998	0.7114524001242449	0.5776046437552057	0.924754626048317	0.9891631862903177	0.7216140768775732	0.872622182477896	0.8998611146832644	0.9170303668194669	0.8529625899935306	0.5981757947821064	0.5254138366969827	0.6761103406251422	1.0	0.873505053882359	0.6110469222657695	0.8495359608113909	0.7135094657663522	0.9217306060108457	0.8930325866104267	0.8947785451861993	0.8917851907101155	0.8678151084274898	0.5898906525433621	0.8609623446690394	0.473999560790024	0.42038082670396654	0.8857866112180559	0.5370019566606589	0.8357305229170665	0.7169623090574198
CM_periimplantitis__SP_189SPI_T016__bin.38	0.8914768756757716	0.9600721874350101	0.9063426182828183	0.8835105329195008	0.9344310607038768	0.6681216186780553	0.5965590721687081	0.880461983814008	0.8966371339498769	0.7390331575300543	0.8862150976610049	0.8937093243417726	0.8816876129160708	0.8246670300350588	0.578150487738288	0.558541407733833	0.7499627925222333	0.8703410570471949	1.0	0.5824049533748414	0.8068710137485327	0.7676144142261683	0.8712128454997679	0.8986182473355996	0.9081448400866959	0.8504495944631331	0.893259384908647	0.5767420245401796	0.8327915661736224	0.45688466470395167	0.44950181404934647	0.9792323136348897	0.5317254117709675	0.8512932925020279	0.7000116304168913
HMP_2012__SRS063603__bin.41	0.9239814205251994	0.8763338453661035	0.8913034891375905	0.9016465510935557	0.8436793211908419	0.733988003803672	0.5562007168458781	0.8974639748372467	0.9144905273937532	0.7035783775875942	0.8874200863140955	0.904372028381245	0.9091492941262527	0.8770280155072782	0.5852410211396386	0.5402589422865921	0.8325682100797308	0.9036807841416137	0.8644532221490747	1.0	0.886624972569673	0.7317489576475752	0.9162087630751226	0.8978275181040158	0.8892634042864458	0.8904096262160778	0.8891917196986321	0.8321732133713701	0.8632089825177383	0.4893526442835199	0.5871596810767318	0.8809275107892619	0.7562321702874698	0.8301960354034087	0.7207014848950333
HMP_2012__SRS019128__bin.42	0.939058476251752	0.8876902907081069	0.909212788807288	0.91646257447681	0.8501534934924903	0.7228710961811724	0.5809247760643913	0.9337728253202563	0.9466682185755955	0.7264329427157005	0.8958599057323097	0.9139326396084879	0.9314298739235652	0.8808322542716562	0.605127550209373	0.5331647787802319	0.6963641683627199	0.9255423194248884	0.8822559151709336	0.653151587554337	1.0	0.7308914477424305	0.9276174587599062	0.9047472786360876	0.9077250038932437	0.9028337964811542	0.8779057204548602	0.6356150166587724	0.8679853581703425	0.49280544720034014	0.455533228902795	0.8891134127501173	0.5836266064008699	0.8383250376257086	0.7290458616031327
CM_periimplantitis__SP_281SPI_T016__bin.1	0.9238212046027799	0.9793878330108322	0.9244972386943919	0.9185872511966491	0.9344940459640703	0.7081913213967289	0.6244418188940907	0.9075838903950051	0.9160099493224352	0.7725720098143656	0.9164016992073156	0.9333225451121548	0.9128153445993186	0.8680408944393384	0.6294977041707305	0.5943770458309877	0.7641671941023835	0.9013258890441865	0.9731979349095383	0.6250341297248191	0.8474624666747058	1.0	0.8965130511442908	0.9192445412746304	0.9254031993532066	0.882288219199993	0.9064473783685335	0.6306754530271894	0.8754441550229896	0.5019440666137253	0.4776268329302329	0.9811741375098328	0.571110101711266	0.8862906909105904	0.7474968931797408
HMP_2012__SRS058808__bin.44	0.9431876325823771	0.8838535118911963	0.8940112191077808	0.9140779682014871	0.8428959080956635	0.7145722338205625	0.5737960123571348	0.9162249931901292	0.9456075467705887	0.7191278026141006	0.8850844794762109	0.9023427438910144	0.9259679285979477	0.8551660347864518	0.5976416836274885	0.5303799339430166	0.680443781117155	0.9212808588495446	0.8739533685749301	0.6192157500572227	0.8510252378016797	0.7093532278787956	1.0	0.9030650104137881	0.8941095976416836	0.8922433716844828	0.8698165265060938	0.5944134834948999	0.850833918743286	0.47607251140622475	0.4323380622592754	0.8864499142030424	0.547865111659636	0.8300765424542923	0.7132280567668858
HMP_2012__SRS016043__bin.17	0.9111061175302353	0.8896425636871652	0.917849878398756	0.9091866087691702	0.8553107784178298	0.6794599943797949	0.5837262542691476	0.9010936103897113	0.900744652918357	0.7149959013270576	0.8966726735238346	0.9169442391198313	0.8939897292934509	0.8356551057719701	0.575202276425763	0.5295538828677412	0.6764596395982767	0.8762977310969641	0.8849842969137891	0.5957126279409617	0.8148865548482035	0.7140577444534447	0.8865747470301001	1.0	0.917959564613674	0.8605669806636792	0.8680581608727916	0.5870153847049854	0.8327605545074968	0.4608039223013915	0.43207341405138655	0.8910845006098262	0.5514003677885561	0.8351474430250487	0.6992704896033485
HMP_2012__SRS063999__bin.47	0.8756049111589607	0.8745244828766177	0.9859139222263209	0.8898373018936805	0.8544672158883484	0.6643342379001087	0.5754998708442591	0.88774936351479	0.8854298026633725	0.7044821331381222	0.9044986231330799	0.9267944307663273	0.8805538160040643	0.8151242802307836	0.5680731774504562	0.5206220254860974	0.6751633033749205	0.8621855820253336	0.8782461698888879	0.5793955130056495	0.8028325617350144	0.7058852124778743	0.8619615849840009	0.9014141362149838	1.0	0.849528796011137	0.8523354312800907	0.5957005912568712	0.8265848267263738	0.4511033522348709	0.42002686058138194	0.8841992487043916	0.5498279035497335	0.8206469987732588	0.6863183560332888
HMP_2012__SRS064449__bin.46	0.9445623842654646	0.8946021825110425	0.9148760892965402	0.9291163346022031	0.8574702131783745	0.7235130303167775	0.5891269337204554	0.9823825745546927	0.9485422088232505	0.7395091412239714	0.9012199296416509	0.9266660617883228	0.9456511652843822	0.880278422752224	0.6169846745823246	0.5390357895518264	0.6871151633377737	0.9294962738119296	0.8896351346335468	0.6275332717457202	0.8637353437289925	0.7279738362621818	0.9304278208295357	0.9140873416834039	0.9189255092319557	1.0	0.8880380495972747	0.6107613012582844	0.8753026110123602	0.4912943915405014	0.4357562491493898	0.8984005435656753	0.5524073814404078	0.8506065623801413	0.7358066671340726
HMP_2012__SRS019029__bin.15	0.8534437675118145	0.8701076666437629	0.8523911499965644	0.8504223830573433	0.8404392173030087	0.6447597207271173	0.5645107571211532	0.8496312498568517	0.8616585740134216	0.711119954497912	0.843268782971836	0.8541809815014162	0.8497534031133811	0.7884863875464755	0.5535374819633082	0.5185066955253735	0.6664843911041891	0.8372074047777193	0.8648870464106029	0.5800437843078873	0.7773904819709428	0.6922553881037997	0.8395478802592703	0.8534347014498065	0.8533578785033172	0.8219587656413427	1.0	0.5447429246543445	0.7949051594481726	0.4412924768863135	0.4270277440583893	0.88148891459197	0.5114428017376301	0.8105527053129032	0.6729270210638022
HMP_2012__SRS055378__bin.37	0.9296231071081171	0.9057833338347361	0.9624588174762778	0.9328729684509662	0.8783087761684034	0.7462662849834498	0.59060540913309	0.9176264672780695	0.9271052938104528	0.7330871060034883	0.9435551616329686	0.977402934209014	0.931539237080972	0.8882388651943939	0.6089876060948978	0.5678386377889526	0.8803437000284643	0.9199954025222874	0.9027587180442515	0.8775813564564864	0.9099002362764134	0.778642247580346	0.9275017876937247	0.9329948478936841	0.9641774718963747	0.9138991162197625	0.880642998913113	1.0	0.8797736436476512	0.4997296281982747	0.6324941393729997	0.9132658059509566	0.8277897471618675	0.8545291712275034	0.7561662898431998
HMP_2012__SRS017511__bin.27	0.9344630160794533	0.9156121848534773	0.9241276397294372	0.9354160788107919	0.8806984986049411	0.7213496224961355	0.609938730916659	0.9363696769706312	0.9458344465784245	0.7477125155876623	0.9136701856812498	0.9392749120157116	0.9290418025093392	0.8912426920702503	0.6353555218473569	0.5548741930423208	0.6979696015822983	0.9320225329730256	0.9048040251372973	0.631855425737941	0.8624623392978283	0.7502199272566838	0.9215077880752577	0.918709103301827	0.9286338059917661	0.9091029805698352	0.891973016545276	0.6106594176786712	1.0	0.497241740078376	0.43829855814459034	0.9177522925709831	0.5558090512046339	0.8711689421485568	0.7431785070432942
HMP_2012__SRS020226__bin.25	0.9613855578727841	0.9312869308307264	0.9373597813378836	0.9557373131734446	0.8986090703700192	0.7721733102663759	0.6390890131766044	0.9557876733971624	0.958542673871141	0.7979686068189717	0.9276422330710652	0.9520541046544696	0.9741691550541915	0.9211783502385692	0.6684766723544096	0.6186881852940247	0.7115376259993048	0.9463160015167315	0.9154629585742724	0.6606017158024458	0.9030654564413688	0.7932890558346762	0.9509185309823996	0.9375404856700477	0.9346502038107878	0.9410499020444276	0.913227359623345	0.6397041978702562	0.9170300502417291	1.0	0.4707288605555029	0.9336380620595949	0.5833451827977375	0.8978990899611338	0.7896650946377224
HMP_2012__SRS015215__bin.13	0.8811941500842951	0.9071516804699393	0.8800765286538793	0.8499854938520851	0.8807823948204577	0.7113316444388613	0.5591526814439948	0.8610759673506988	0.8761065299599311	0.7493178122535575	0.8688903444886109	0.8639881637808904	0.8742820453768259	0.8303498523962063	0.5653958084709922	0.5681275504150952	0.8807833918065687	0.8473694022968566	0.9093629956641074	0.8002867332055197	0.8428211516585362	0.7621430415852877	0.8718972545993462	0.8875708732501647	0.8786618053623895	0.8427254409918815	0.8922367682495815	0.8174707858144828	0.816126848536873	0.47527225198225764	1.0	0.9207296343154644	0.7748675753198082	0.8460025343386941	0.7067365354533246
HMP_2012__SRS014476__bin.36	0.8620921921296274	0.9484734101773912	0.872995193082715	0.8497562603522182	0.9111771432450039	0.6520825104193868	0.5758152386536861	0.8507159469174547	0.8666342057556683	0.7146733059128194	0.8529072940892546	0.8648175888487815	0.8598895323460566	0.7956324834105262	0.5596900532918286	0.5390002290803884	0.7329511870229259	0.8441536893726497	0.9365998814061199	0.5676649732315324	0.7777411165359275	0.7402124697034116	0.8451982205261684	0.8654199854255852	0.8744950568600149	0.8214384362953836	0.8707699080756022	0.5580530240968058	0.807933534634975	0.4456692965346642	0.43530600143481624	1.0	0.512996776848363	0.8275896689458437	0.6758356956266386
HMP_2012__SRS024087__bin.47	0.9135987307862192	0.8847455877038359	0.9493764970912485	0.9052867244729297	0.8627662599577312	0.7361038382080223	0.5793746204773811	0.901319611926086	0.9093652865769661	0.7279598257125601	0.9309078303967194	0.9461469183787695	0.9091464848727713	0.8712151197713973	0.5870572645853462	0.5554916359565772	0.8475501174727502	0.8897255800498737	0.8841858814717569	0.8472174077652479	0.8875662448792616	0.7490623076778091	0.9081672038371427	0.9310282942563324	0.9454134819545957	0.878116797496974	0.8783577252161998	0.8793992868867304	0.8506748024843418	0.4841139309488045	0.6369096348961675	0.8918718035078748	1.0	0.8451687026697905	0.7266306258466274
HMP_2012__SRS011255__bin.25	0.906901691621376	0.9369480282174847	0.916094429060472	0.9127499688354694	0.8937966069550709	0.6961101338529908	0.6353110646336383	0.9249904375500098	0.9151616240502809	0.7594087582452824	0.8999762403749546	0.9216624918625947	0.9041442965712624	0.856127479444728	0.6075714360296068	0.5515594518025884	0.7055330093642755	0.9001435166589066	0.9202390452679458	0.6046243901607451	0.8287879288319321	0.7556828654747078	0.8944902175337509	0.916693746956797	0.9173111775717663	0.8789958521874304	0.9049423216456577	0.5901443370585158	0.8667734961915345	0.48441187469834335	0.45205083920487293	0.9353370617121634	0.5494253473646528	1.0	0.721015654716179
HMP_2012__SRS016331__bin.45	0.9796684125630131	0.9476098227264151	0.9543828110259864	0.9678749757514397	0.9159491750174723	0.7554223767043748	0.6391043578316871	0.9747183845276912	0.9842656738708143	0.8023004908174356	0.9540685762574042	0.9671329033698192	0.9737863097278581	0.9196223336548759	0.6718551942409337	0.5898445700497726	0.705063099404482	0.9630086550751905	0.9436589682470085	0.6545589950865109	0.8988230479576733	0.794806024803952	0.9584605552322414	0.9571823571460839	0.9566967215946385	0.9482223480047088	0.9369059102710259	0.6512339527677905	0.9221142884475872	0.5312739994313215	0.4709356091105495	0.952538591749909	0.5890706091504102	0.8991518982968875	1.0
