	CosteaPI_2017__SID713B014-11-0-0__bin.32	LeChatelierE_2013__MH0013__bin.12	ZeeviD_2015__PNP_Main_172__bin.54	FengQ_2015__SID31866__bin.74	CM_madagascar__A79_02_1FE__bin.27	BritoIL_2016__W3.22.ST__bin.39	ZeeviD_2015__PNP_Main_587__bin.15	Obregon-TitoAJ_2015__SM20__bin.34	XieH_2016__YSZC12003_37100__bin.77	BritoIL_2016__W2.9.ST__bin.25	LeChatelierE_2013__MH0437__bin.97	XieH_2016__YSZC12003_36244__bin.27	FengQ_2015__SID31223__bin.56	BritoIL_2016__M1.61.ST__bin.72	BritoIL_2016__M1.16.ST__bin.34	NielsenHB_2014__V1_UC21_4__bin.3	BritoIL_2016__W1.41.ST__bin.31	ZeeviD_2015__PNP_Main_113__bin.57	BritoIL_2016__W2.69.ST__bin.15	XieH_2016__YSZC12003_35980__bin.71	FengQ_2015__SID530295__bin.42	BritoIL_2016__W1.11.ST__bin.11	BritoIL_2016__W1.9.ST__bin.39	BritoIL_2016__M1.15.ST__bin.24	ZeeviD_2015__PNP_Main_438__bin.14	VogtmannE_2016__MMRS21365932ST-27-0-0__bin.29	NielsenHB_2014__MH0013__bin.1	NielsenHB_2014__V1_UC40_0__bin.13	BritoIL_2016__M1.29.ST__bin.3	ZeeviD_2015__PNP_Main_134__bin.48	BritoIL_2016__W2.39.ST__bin.73	ZeeviD_2015__PNP_Main_238__bin.8	Obregon-TitoAJ_2015__HCO07__bin.22
BritoIL_2016__M1.61.ST__bin.72	0.9838571233377438	0.9848324828118894	0.984423736365926	0.9843958446791173	0.9848787407763594	0.9854138350510315	0.9855563552845463	0.9846860840589612	0.9839535146037075	0.9864296536655786	0.9835544530785467	0.9852985116674549	0.9855037381983792	1.0	0.9865080384564695	0.9826844144307171	0.9864422065489982	0.985193982453913	0.9857711738186592	0.9849196319978997	0.9655689515175809	0.9864167724910538	0.9862900810924027	0.9865375436004693	0.9855503017113463	0.9839346342550214	0.9844525427463269	0.983840562586505	0.9861802619151846	0.9845498935770627	0.9860730575045326	0.9835755400029341	0.9843792482364732
BritoIL_2016__M1.16.ST__bin.34	0.9837022378445553	0.9842577238610578	0.9850753268181849	0.9839246579639114	0.985155288818223	0.9851902506961738	0.9852456020350708	0.9844873792047315	0.9843698158448692	0.9958680956414525	0.9843059084707432	0.9851188195526492	0.9857178308513044	0.9865080384564695	1.0	0.9827649528477537	0.9875747422550333	0.985391291876703	0.9865755071759319	0.9846414512505182	0.9649559304788422	0.9870655800264234	0.9868190658858137	0.9991387505545419	0.985005938049172	0.9842847663622318	0.9841623432731886	0.9833973271907116	0.98701362185786	0.9846416214584985	0.9864680769097869	0.9828106349155943	0.9843472606267426
NielsenHB_2014__V1_UC21_4__bin.3	0.9823112599138286	0.9840115220113824	0.9847692517449609	0.9838197922190145	0.983905400814572	0.983538667208692	0.9846195587930793	0.9861593685120842	0.9825412982488124	0.9822621975084369	0.9835144924062744	0.983808798830367	0.9852219791885931	0.9826844144307171	0.9827649528477537	1.0	0.9828806602938266	0.9847112672201582	0.982226203571358	0.9843358236903409	0.9656312207121137	0.9829495476940505	0.9833705173535783	0.9829863690371975	0.9841957238102537	0.9829379452116686	0.983398391610318	0.9831142153911752	0.9832703081839227	0.9845268625223178	0.9827787109623592	0.9836942314630579	0.9836808502524453
BritoIL_2016__W1.41.ST__bin.31	0.9836350833416037	0.9852227713648131	0.9844968503309146	0.984370635066425	0.9842771077379242	0.9846836130925011	0.9850959596411414	0.9845831190768496	0.9837085915751063	0.986263880957793	0.9830560163950425	0.9848233691714725	0.9844348899784019	0.9864422065489982	0.9875747422550333	0.9828806602938266	1.0	0.9849485478731316	0.9860249925288056	0.9843630867097253	0.9655741996124516	0.9963556055262931	0.9965190079340323	0.9872159677862906	0.9849989875163132	0.9842162117418206	0.985112995405476	0.9832230081880984	0.9941954719770765	0.9848271790274793	0.9962903655067926	0.9833654930649375	0.9840202683040941
ZeeviD_2015__PNP_Main_113__bin.57	0.9854822692931278	0.9851306079228963	0.9865885088951374	0.9860540414966678	0.9863948137889516	0.9862820103072191	0.9876986043366978	0.9872395497754825	0.9851822170603519	0.9849857295240292	0.9860690929079814	0.9867570167898236	0.9879728191401419	0.985193982453913	0.985391291876703	0.9847112672201582	0.9849485478731316	1.0	0.984405768892294	0.9863811219696178	0.966477362731121	0.9851615093058776	0.9850540090615343	0.9856844226497558	0.9877983619085688	0.9846111858543148	0.984710614909705	0.990079562185319	0.9845836377007288	0.9867007459780063	0.9846933137489747	0.9851526628864913	0.9862745855765521
BritoIL_2016__W2.69.ST__bin.15	0.9829111720221779	0.9847754705340828	0.9847148683722655	0.9837079194722123	0.9850030210112102	0.9846678559817851	0.985072652999534	0.9845189542828501	0.9837778349326266	0.9858509868934026	0.983680799455615	0.9849171146316776	0.9847459128149573	0.9857711738186592	0.9865755071759319	0.982226203571358	0.9860249925288056	0.984405768892294	1.0	0.9848653566794356	0.9662660095375118	0.9863427003596693	0.9866071992222517	0.9865785812889883	0.9848078523183346	0.9840148271139215	0.9839397410929087	0.9824377219288724	0.9859097910248938	0.9840728348260052	0.9865677222318641	0.9831731479280452	0.9838452782036335
XieH_2016__YSZC12003_35980__bin.71	0.984439639965934	0.9840858800501946	0.985915595290425	0.9846427773764204	0.9851300591057927	0.985172681720607	0.9862228839940687	0.9856092412380637	0.9845217547692994	0.9846928217783841	0.9841185369774792	0.9854953748894795	0.9860898013622668	0.9849196319978997	0.9846414512505182	0.9843358236903409	0.9843630867097253	0.9863811219696178	0.9848653566794356	1.0	0.9655135576711598	0.9838561609121991	0.9838446119182659	0.9852276744863157	0.9860042774674036	0.9838147540630453	0.9838960016405777	0.9846597034690036	0.9832491485505226	0.9860864610261464	0.9838318695675157	0.9847104176020384	0.9852003106892809
FengQ_2015__SID530295__bin.42	0.9646212329782503	0.965664436351317	0.9670996478461714	0.9671370368097291	0.9663524369467389	0.9654692657087703	0.9660713818551101	0.9663697722587095	0.9643270211650403	0.9648932032407292	0.9663577128663419	0.9655753070624797	0.9660865350347917	0.9655689515175809	0.9649559304788422	0.9656312207121137	0.9655741996124516	0.966477362731121	0.9662660095375118	0.9655135576711598	1.0	0.9662949804091552	0.9662004151665532	0.9650250239858547	0.966010617090654	0.9642066635313975	0.9651555030578488	0.9643388522030487	0.9658172038860342	0.9666710867298245	0.9665077615650043	0.965779114980122	0.9650417794433428
BritoIL_2016__W1.11.ST__bin.11	0.9830858532732718	0.9850251805425034	0.9840652532386578	0.9839166400531019	0.9842226185610423	0.9843024331156138	0.9850463316582271	0.9843694244340252	0.9834305686863551	0.9859875513066428	0.9824987065371776	0.9846096287839149	0.9847442177585589	0.9864167724910538	0.9870655800264234	0.9829495476940505	0.9963556055262931	0.9851615093058776	0.9863427003596693	0.9838561609121991	0.9662949804091552	1.0	0.9992710899243319	0.9869670532250112	0.9846672428377712	0.9843142909414526	0.984692795173365	0.9829682812719521	0.9948247264267456	0.9847407184404023	0.9985987464080239	0.9835067502885312	0.9842040106463184
BritoIL_2016__W1.9.ST__bin.39	0.9833581673747847	0.9851154424989905	0.9843758689367654	0.9840266427423667	0.9845745920378897	0.9845098617158295	0.9850840837967695	0.9847468574237296	0.9833102462597894	0.9859097238750331	0.9827382971893014	0.9849361237458744	0.9847101406790487	0.9862900810924027	0.9868190658858137	0.9833705173535783	0.9965190079340323	0.9850540090615343	0.9866071992222517	0.9838446119182659	0.9662004151665532	0.9992710899243319	1.0	0.9871003405504754	0.9849643765045919	0.9846665941682939	0.9849811840540338	0.9827547705682766	0.9953164794542854	0.9848226890196244	0.998419839568425	0.9836684059524838	0.9842954849431265
BritoIL_2016__M1.15.ST__bin.24	0.984151353654371	0.9846967266031255	0.98509891052326	0.9843349539549657	0.9850380437025927	0.9858025872842523	0.9855330281751492	0.9849302936522942	0.9843588195574234	0.9959817088491861	0.9842034047910665	0.9853680518003965	0.9857613591311751	0.9865375436004693	0.9991387505545419	0.9829863690371975	0.9872159677862906	0.9856844226497558	0.9865785812889883	0.9852276744863157	0.9650250239858547	0.9869670532250112	0.9871003405504754	1.0	0.985331061969658	0.984245649738551	0.9845678028249849	0.9836446541177943	0.9869997029519724	0.9847400292914988	0.986575873901351	0.9831916058866846	0.9848840115862351
ZeeviD_2015__PNP_Main_438__bin.14	0.9846920693812561	0.9849561456937508	0.9865381175258118	0.9856254070524049	0.9865168539325843	0.9858989721159334	0.9864392350946323	0.9857642033632781	0.985012425393273	0.98470716576349	0.9859991420616164	0.9862660550759086	0.9872797247652925	0.9855503017113463	0.985005938049172	0.9841957238102537	0.9849989875163132	0.9877983619085688	0.9848078523183346	0.9860042774674036	0.966010617090654	0.9846672428377712	0.9849643765045919	0.985331061969658	1.0	0.9843835675873001	0.9845606180521291	0.9850462991937436	0.9845792933522444	0.9862972388108812	0.9843421704344061	0.9844379557834408	0.9854306387624234
VogtmannE_2016__MMRS21365932ST-27-0-0__bin.29	0.9825835478250745	0.9838382831578181	0.9841375445312218	0.9840099566169375	0.9836130625857357	0.983630722093165	0.9845370972177087	0.9842145552602121	0.9828936973581328	0.9836716830478897	0.9834579675238909	0.983760853496645	0.9845876096850185	0.9839346342550214	0.9842847663622318	0.9829379452116686	0.9842162117418206	0.9846111858543148	0.9840148271139215	0.9838147540630453	0.9642066635313975	0.9843142909414526	0.9846665941682939	0.984245649738551	0.9843835675873001	1.0	0.9833239067468823	0.9836360451354619	0.9840940761919951	0.983341483639147	0.9839206171958679	0.9824632554190967	0.9832235859680174
NielsenHB_2014__MH0013__bin.1	0.9835823447870004	0.9980892607756875	0.9842320439698009	0.9842990618481264	0.98388852616562	0.9840035603817145	0.9845973759000531	0.9843957230509085	0.9832874497465478	0.98341396719291	0.9839076812774286	0.9845390247112389	0.9850263000199747	0.9844525427463269	0.9841623432731886	0.983398391610318	0.985112995405476	0.984710614909705	0.9839397410929087	0.9838960016405777	0.9651555030578488	0.984692795173365	0.9849811840540338	0.9845678028249849	0.9845606180521291	0.9833239067468823	1.0	0.9825495019546615	0.9848870332178165	0.9867423397085406	0.9844921500011913	0.9839602887035303	0.9833993841646002
NielsenHB_2014__V1_UC40_0__bin.13	0.9845661475666462	0.983182174688057	0.9851808062083037	0.9833326237511353	0.9841005801082925	0.9841478403254025	0.9854196823062442	0.9849624962326836	0.9835389383601938	0.9836118299733558	0.9844705538419001	0.984654219716274	0.9856433062710624	0.983840562586505	0.9833973271907116	0.9831142153911752	0.9832230081880984	0.990079562185319	0.9824377219288724	0.9846597034690036	0.9643388522030487	0.9829682812719521	0.9827547705682766	0.9836446541177943	0.9850462991937436	0.9836360451354619	0.9825495019546615	1.0	0.982418358791459	0.9843541619950196	0.9823424468061319	0.9832028945259186	0.9846159035693833
BritoIL_2016__M1.29.ST__bin.3	0.9826872050481715	0.9849680888397563	0.9843938938315998	0.9836583630602072	0.9841795480658752	0.9845076294156359	0.9843238954152232	0.9846767387084475	0.9834109728245012	0.9861365544919106	0.9827895381385584	0.9848371910158344	0.9842086557422004	0.9861802619151846	0.98701362185786	0.9832703081839227	0.9941954719770765	0.9845836377007288	0.9859097910248938	0.9832491485505226	0.9658172038860342	0.9948247264267456	0.9953164794542854	0.9869997029519724	0.9845792933522444	0.9840940761919951	0.9848870332178165	0.982418358791459	1.0	0.9846589575890571	0.994827755989066	0.983669574486087	0.9838527817221805
ZeeviD_2015__PNP_Main_134__bin.48	0.9852278936559079	0.9873428636942375	0.9852723092137952	0.9858169978928449	0.9857903441789022	0.9857778010091289	0.9870390255305932	0.9862261984530427	0.9847393029408295	0.9839655376312295	0.9852217680408162	0.9862190396941541	0.98661987404083	0.9845498935770627	0.9846416214584985	0.9845268625223178	0.9848271790274793	0.9867007459780063	0.9840728348260052	0.9860864610261464	0.9666710867298245	0.9847407184404023	0.9848226890196244	0.9847400292914988	0.9862972388108812	0.983341483639147	0.9867423397085406	0.9843541619950196	0.9846589575890571	1.0	0.9846502430463566	0.9849434773244864	0.9853979284728119
BritoIL_2016__W2.39.ST__bin.73	0.9832128270767788	0.9846390513048027	0.9832567072583307	0.9835585657838246	0.983889349899954	0.9839436789158468	0.9847812590224753	0.9843701396995403	0.9830598620400468	0.9853101695740737	0.9818818728077315	0.984439077975923	0.9844405005340648	0.9860730575045326	0.9864680769097869	0.9827787109623592	0.9962903655067926	0.9846933137489747	0.9865677222318641	0.9838318695675157	0.9665077615650043	0.9985987464080239	0.998419839568425	0.986575873901351	0.9843421704344061	0.9839206171958679	0.9844921500011913	0.9823424468061319	0.994827755989066	0.9846502430463566	1.0	0.9830407353149662	0.9836598654216896
ZeeviD_2015__PNP_Main_238__bin.8	0.9839087248254391	0.9841213695087249	0.9842222590688848	0.9845316284429763	0.9840240372916282	0.9834797609714656	0.98487121315074	0.9849953995328756	0.9831836506419966	0.9829310955567577	0.9838397737857323	0.984272419690938	0.9845703224491875	0.9835755400029341	0.9828106349155943	0.9836942314630579	0.9833654930649375	0.9851526628864913	0.9831731479280452	0.9847104176020384	0.965779114980122	0.9835067502885312	0.9836684059524838	0.9831916058866846	0.9844379557834408	0.9824632554190967	0.9839602887035303	0.9832028945259186	0.983669574486087	0.9849434773244864	0.9830407353149662	1.0	0.983500825249831
Obregon-TitoAJ_2015__HCO07__bin.22	0.9847216991645595	0.9836295176568204	0.985063606775737	0.9845294397187699	0.9852519012783709	0.985378571294518	0.9862889111586026	0.9856329077866194	0.9842352920390985	0.9838077476977832	0.9844666531573294	0.9859429386130248	0.9859112919853708	0.9843792482364732	0.9843472606267426	0.9836808502524453	0.9840202683040941	0.9862745855765521	0.9838452782036335	0.9852003106892809	0.9650417794433428	0.9842040106463184	0.9842954849431265	0.9848840115862351	0.9854306387624234	0.9832235859680174	0.9833993841646002	0.9846159035693833	0.9838527817221805	0.9853979284728119	0.9836598654216896	0.983500825249831	1.0
