	BritoIL_2016__WL.37.ST__bin.67	ZeeviD_2015__PNP_Main_172__bin.30	ZeeviD_2015__PNP_Main_309__bin.11	ZeeviD_2015__PNP_Main_666__bin.1	CM_madagascar__A43_02_1FE__bin.3	QinJ_2012__T2D-024__bin.67	BritoIL_2016__W1.3.ST__bin.39	ZeeviD_2015__PNP_Main_82__bin.22	ZeeviD_2015__PNP_Main_680__bin.1	LiuW_2016__SRR3992974__bin.25	ZeeviD_2015__PNP_Main_480__bin.32	ZeeviD_2015__PNP_Main_72__bin.48	ZeeviD_2015__PNP_Main_626__bin.26	LiJ_2017__H3M517925__bin.71	ZeeviD_2015__PNP_Main_670__bin.20	ZeeviD_2015__PNP_Validation_94__bin.6	ZeeviD_2015__PNP_Main_609__bin.36	ZeeviD_2015__PNP_Main_85__bin.7	ZeeviD_2015__PNP_Main_610__bin.35	LiJ_2014__MH0329__bin.66	LeChatelierE_2013__MH0157__bin.21	BritoIL_2016__W2.39.ST__bin.67	NielsenHB_2014__MH0157__bin.34	CosteaPI_2017__SID713A062-11-0-0__bin.40	ZeeviD_2015__PNP_Main_632__bin.19	ZeeviD_2015__PNP_Main_630__bin.15	CosteaPI_2017__SID713B040-11-90-0__bin.65	ZeeviD_2015__PNP_Main_287__bin.58	ZeeviD_2015__PNP_Main_372__bin.36	LiJ_2014__MH0262__bin.24	LiJ_2014__MH0374__bin.32	ZeeviD_2015__PNP_Main_16__bin.42	CosteaPI_2017__SID713B032-11-90-0__bin.23	ZeeviD_2015__PNP_Main_751__bin.17	CosteaPI_2017__SID713B049-11-0-0__bin.41	ZeeviD_2015__PNP_Validation_73__bin.3	BritoIL_2016__M1.15.ST__bin.85	LiJ_2014__MH0389__bin.39	ZeeviD_2015__PNP_Main_225__bin.2	BritoIL_2016__W2.46.ST__bin.69	CosteaPI_2017__SID713A013-11-0-0__bin.81	BritoIL_2016__M2.57.ST__bin.84	ZeeviD_2015__PNP_Main_73__bin.31
ZeeviD_2015__PNP_Main_480__bin.32	0.983045078916345	0.9951330131359909	0.9839147857942211	0.9823455494721186	0.9916858032738598	0.982793396916279	0.9842704865812358	0.9828397796185574	0.9961767141827879	0.9831730629684026	1.0	0.9975107284678966	0.9826731381135118	0.9827286384685675	0.9824674954560135	0.9836071231588619	0.9817550850374019	0.9967085359207302	0.9824732799456477	0.9840748510332141	0.982560245142392	0.9834853951379815	0.9825988722837302	0.9914452608638696	0.9829654637980648	0.9828510943314233	0.991186707318771	0.9827679227921741	0.9826602190941558	0.9817567116233596	0.9826585423755638	0.9827293962941906	0.9831821224273991	0.9920041225155849	0.9906646925335465	0.9967318352868582	0.9811218718888293	0.9825095806067963	0.9831506873099026	0.9831099968245388	0.9820081810047296	0.9831287645554612	0.9824321250794084
ZeeviD_2015__PNP_Main_72__bin.48	0.9835251542523058	0.9948775802051182	0.9840427002686049	0.9826522354487146	0.9914055933800012	0.9832389987891194	0.984084937993967	0.9833214183949688	0.996351729560613	0.9833963929497742	0.9975107284678966	1.0	0.9830631590185771	0.9832712853781587	0.9830375717555049	0.9839144900404123	0.981774370664127	0.9963387028916116	0.9828863257918793	0.984397566376414	0.9830657165112638	0.9838350890906297	0.9830185880319389	0.9910869617763851	0.9832440144986434	0.9831433359506823	0.9910006974441725	0.9830556023471508	0.9830458777636382	0.9824604688904972	0.9827465403768262	0.9832095608965049	0.9841903954607911	0.9915876246637866	0.9904157253624258	0.996291598443841	0.9814655639858778	0.9829360611824993	0.9835359522021823	0.9838837596897915	0.9822316232781547	0.9837102633969119	0.9828348952460068
ZeeviD_2015__PNP_Main_626__bin.26	0.9860174883391143	0.98275433477935	0.9854180617659978	0.9830579698466493	0.9829468730819069	0.9850492625423432	0.9829946192186769	0.9847506566590962	0.9828834750676194	0.9854556803559172	0.9826731381135118	0.9830631590185771	1.0	0.9992232852137269	0.9993715648850512	0.9863316462037104	0.9821092753445027	0.9824391535085173	0.9831959554223456	0.9852516822131182	0.9995015200490811	0.9859056787902597	0.9993033255691449	0.9819650035608554	0.9852705932181198	0.9929531191752912	0.982515255157841	0.9840807263437542	0.9841870477712154	0.998411080223592	0.9825954335717813	0.9844435397652086	0.9854432200542924	0.9819121812677455	0.9812281859343359	0.9823225997348773	0.9807069506383524	0.9828929063180413	0.9936582732047318	0.9859352544763794	0.9824618136375213	0.9856129122857339	0.9993572311762292
LiJ_2017__H3M517925__bin.71	0.9857213539974711	0.9829909666976051	0.9855452163700424	0.983232438325621	0.9830385530477557	0.9851451874051275	0.9834729211544821	0.9846094128025242	0.9828882187202778	0.9857180727916668	0.9827286384685675	0.9832712853781587	0.9992232852137269	1.0	0.9992620216372836	0.9866103979041269	0.9824172693527096	0.9825551082344535	0.9829563094641963	0.9853789416172338	0.9990643685218484	0.985986775772237	0.9989407468444068	0.9821536207089465	0.9855692847694386	0.9932041652762046	0.982518462605433	0.9842945839961925	0.9841246514339065	0.9980799496380233	0.9826077278562099	0.9845397951006509	0.9857530113843674	0.9823993766963193	0.9814851319297719	0.9825471443884853	0.9808264131757746	0.9831792310471102	0.9937066290225443	0.9857932698094156	0.9825517229402595	0.9854921873822834	0.9992976684440583
ZeeviD_2015__PNP_Main_670__bin.20	0.9858542504662816	0.9825706916362865	0.9855765388892366	0.9829682257883655	0.9828790197777819	0.9852776527494461	0.9836058902590524	0.9848021644754791	0.9827773278771939	0.9855839386678883	0.9824674954560135	0.9830375717555049	0.9993715648850512	0.9992620216372836	1.0	0.9862738496727066	0.9822268398066257	0.9822890851839554	0.9831359026868849	0.985161299403409	0.9992932442429104	0.9859473927076645	0.9991530416191409	0.9817304469299607	0.9853174470871006	0.9931544826795621	0.9825474338682224	0.9843178525561554	0.984461291069512	0.9984574185918252	0.9824820165004939	0.984446299194879	0.9856633529364781	0.9818974323107303	0.9812464973430448	0.98225075902785	0.9805613661180619	0.9830099357028241	0.9934419280184142	0.9858495789412627	0.9824936176255407	0.9855524574222349	0.9995709588632796
ZeeviD_2015__PNP_Validation_94__bin.6	0.9973758102567044	0.9830214772481131	0.9864809314658588	0.9838065371957853	0.983117038580975	0.9856864253180121	0.9839862289708575	0.9859778780048838	0.9836447929485161	0.9968447851810773	0.9836071231588619	0.9839144900404123	0.9863316462037104	0.9866103979041269	0.9862738496727066	1.0	0.9832329252152544	0.9834352427479636	0.9838376072251196	0.9959449049270446	0.9863588256541475	0.9971453567692242	0.9859631621850092	0.9829105003523608	0.9963659069547177	0.9855715474245567	0.9828187323415143	0.9855286486553623	0.9855752063586228	0.9851875116322353	0.9837362507140709	0.9858987682244704	0.9884032528655958	0.9828723967977132	0.9823278109968272	0.9831045927299448	0.9818187106707239	0.9839197475370604	0.9859355720943391	0.9972099977394437	0.9836250702325757	0.9969862263070064	0.9860950188133123
ZeeviD_2015__PNP_Main_609__bin.36	0.9834354888392158	0.9817615241863268	0.9831255641455058	0.9840389089181749	0.982243852035222	0.9827312392980292	0.9843800415318811	0.9832426842082734	0.9824671137092392	0.9824201981883516	0.9817550850374019	0.981774370664127	0.9821092753445027	0.9824172693527096	0.9822268398066257	0.9832329252152544	1.0	0.9813701779171955	0.983824051232691	0.9822163206478632	0.9824379758374457	0.9826696116454199	0.9819978843531346	0.9814907857416527	0.9823722507408014	0.9823912106791185	0.9817533468411035	0.9826298352020489	0.9828731390216571	0.9815375445225394	0.9837458180285592	0.9826573973981436	0.9830703024803011	0.9820243646679513	0.9811465133453299	0.9815594653695879	0.9815307305702503	0.9841749802118485	0.9828745656045843	0.982650919089559	0.9833852097582285	0.9825397083563452	0.9820835805549756
ZeeviD_2015__PNP_Main_85__bin.7	0.9824530475930421	0.9960403245423373	0.9835322296556241	0.982373953593596	0.9924856119459292	0.9828832313690361	0.9844089768121549	0.9826927650653546	0.9990907564718128	0.9826311662783122	0.9967085359207302	0.9963387028916116	0.9824391535085173	0.9825551082344535	0.9822890851839554	0.9834352427479636	0.9813701779171955	1.0	0.9823484923974726	0.9837008400801734	0.9823360917621414	0.9830293835417815	0.9822947053131134	0.9926555368834211	0.9826869612574184	0.9823870438827361	0.9919990220177968	0.9826820628489499	0.9826457914077517	0.9816791328953641	0.9824869112299658	0.9825383052910757	0.9829124633021155	0.9929767852404974	0.9920788622515334	0.9993810582417654	0.980945128541073	0.9826051519099152	0.9828328166211652	0.9828370165293318	0.9822099058492906	0.9828422246987655	0.9822806929049912
ZeeviD_2015__PNP_Main_610__bin.35	0.9832964937052288	0.9822253019048666	0.9844527679817706	0.9850397483768698	0.9824382144008871	0.9833012888305376	0.984615350737633	0.9836024882976102	0.9830772067257688	0.9831002233093467	0.9824732799456477	0.9828863257918793	0.9831959554223456	0.9829563094641963	0.9831359026868849	0.9838376072251196	0.983824051232691	0.9823484923974726	1.0	0.9831081216825982	0.983171667383619	0.9834284790368518	0.9830679998027855	0.9820835078986786	0.9830101560607527	0.9831214065225478	0.9825696216189876	0.9832039002448824	0.9828817638136484	0.9821658796379028	0.9834906998065979	0.9836898864380668	0.9834312543002984	0.982706173257267	0.9806225003044126	0.9826310819043238	0.9812577771271423	0.9848024538485879	0.9837185057577212	0.9831449106064506	0.9849204480939391	0.983343641780923	0.983002173190056
LiJ_2014__MH0329__bin.66	0.9977008180208553	0.9837671066140282	0.9856348518083967	0.9827309242672171	0.9833511645560398	0.9849619352010789	0.9836223841576206	0.9851282968409008	0.9839402836731364	0.995575035539355	0.9840748510332141	0.984397566376414	0.9852516822131182	0.9853789416172338	0.985161299403409	0.9959449049270446	0.9822163206478632	0.9837008400801734	0.9831081216825982	1.0	0.9856029948233109	0.9977535664930636	0.9852365045178955	0.9826059157139839	0.9966212816472382	0.9847450661311322	0.9827643850202776	0.984313690220757	0.9846427913262485	0.984407475994069	0.9827572701723395	0.984545175240514	0.9873147586939638	0.98306970994792	0.982561989480573	0.9837383620569962	0.9801813532886509	0.9829041490655843	0.9853216497542499	0.9976079669878507	0.9825794333108818	0.9975843003312023	0.9850179063473248
LeChatelierE_2013__MH0157__bin.21	0.9862769535718526	0.9824677172485708	0.9857026017855427	0.9829435510832337	0.9829403820208075	0.9855343355368648	0.9833952300075967	0.9848534742121826	0.9829592593307186	0.9857114649722392	0.982560245142392	0.9830657165112638	0.9995015200490811	0.9990643685218484	0.9992932442429104	0.9863588256541475	0.9824379758374457	0.9823360917621414	0.983171667383619	0.9856029948233109	1.0	0.9858900039678316	0.9997668008473478	0.9821663930239564	0.9856000263410567	0.9935314011554703	0.9825560641765059	0.984151022888008	0.9847271448785736	0.9981590105877118	0.9825671224273541	0.9845903059015307	0.985515113017237	0.9821399195895778	0.9818182984706363	0.9823666425201519	0.9808498801504025	0.9833056227235906	0.9938830514136475	0.9858659531172389	0.9825230949775102	0.9856926505083051	0.9993101609270453
BritoIL_2016__W2.39.ST__bin.67	0.9998411168792591	0.9831597759878195	0.9858555256333533	0.9832350014977106	0.9829425970925668	0.9854747737283918	0.984597614745847	0.9855518106443117	0.983445206618102	0.9968427695033683	0.9834853951379815	0.9838350890906297	0.9859056787902597	0.985986775772237	0.9859473927076645	0.9971453567692242	0.9826696116454199	0.9830293835417815	0.9834284790368518	0.9977535664930636	0.9858900039678316	1.0	0.9857684234474905	0.9824984216114868	0.9981327798480633	0.9853090226096818	0.9823226158215539	0.9848308977158188	0.9853313816856498	0.9848344138188767	0.9831947722854762	0.9853892119665357	0.9882706270470292	0.9829845544822453	0.9817961354708763	0.9831548347884855	0.9813199420039669	0.9833642248002459	0.9854471809503713	0.9998279533155593	0.9832106901230702	0.9998258025692068	0.9860007889882825
NielsenHB_2014__MH0157__bin.34	0.9859840872075674	0.9824707287933094	0.9852041889916299	0.9828103523076985	0.9828660036107373	0.9852051171320181	0.9832178479148723	0.9846941822246852	0.9828757848598606	0.9854378278467582	0.9825988722837302	0.9830185880319389	0.9993033255691449	0.9989407468444068	0.9991530416191409	0.9859631621850092	0.9819978843531346	0.9822947053131134	0.9830679998027855	0.9852365045178955	0.9997668008473478	0.9857684234474905	1.0	0.9819851482820693	0.9852100885625544	0.9930390482463555	0.9825624700698342	0.9839353106862205	0.984289702387463	0.9980756938155863	0.9825323989221046	0.9843400699248747	0.9852384394042185	0.9819931046141709	0.9814374063403251	0.9822902528709078	0.9805925230494863	0.98295690763859	0.9937001305060599	0.9857694273124922	0.9823159110388883	0.9854183385492004	0.9992766399927664
CosteaPI_2017__SID713A062-11-0-0__bin.40	0.9820688421212795	0.9937100388944895	0.9831913044886152	0.9818932910215726	0.993174081883056	0.9824271251187012	0.9838257465548708	0.9825711145208929	0.9919646187456705	0.9819234293129242	0.9914452608638696	0.9910869617763851	0.9819650035608554	0.9821536207089465	0.9817304469299607	0.9829105003523608	0.9814907857416527	0.9926555368834211	0.9820835078986786	0.9826059157139839	0.9821663930239564	0.9824984216114868	0.9819851482820693	1.0	0.982076727916805	0.9818021096946619	0.9984671943748888	0.9822591056539507	0.9822591477033503	0.9810879136062017	0.9823505501680974	0.9826004742102037	0.9821077406901758	0.9981771067496097	0.9989519861016445	0.9925500277812165	0.9809026822743279	0.9817973335825536	0.9824600158712687	0.9821507818001823	0.9816320873939559	0.982116209310345	0.98195420982662
ZeeviD_2015__PNP_Main_632__bin.19	0.9980545279443869	0.9819359126425535	0.9857602389870368	0.9829055257760821	0.9828060040427905	0.984774253117082	0.9829324152820528	0.9854198452453768	0.983171935528453	0.9954503411390871	0.9829654637980648	0.9832440144986434	0.9852705932181198	0.9855692847694386	0.9853174470871006	0.9963659069547177	0.9823722507408014	0.9826869612574184	0.9830101560607527	0.9966212816472382	0.9856000263410567	0.9981327798480633	0.9852100885625544	0.982076727916805	1.0	0.9847860624485015	0.9822984518221112	0.9848997991979359	0.984994515319539	0.9843282562816948	0.9830826963647443	0.9852881111484327	0.987329444507265	0.9819212738441643	0.9812271891031789	0.9823107675598229	0.9809294535124091	0.9827582955037067	0.9852503835112927	0.9978355463503846	0.9830324907620029	0.9973771741807832	0.9847911799554178
ZeeviD_2015__PNP_Main_630__bin.15	0.9848519836236902	0.9827162155719522	0.9850838550813334	0.9827292369533215	0.9828826756459185	0.9846662718991309	0.9834708587739999	0.9849838914814226	0.9828061613668998	0.9846215942927693	0.9828510943314233	0.9831433359506823	0.9929531191752912	0.9932041652762046	0.9931544826795621	0.9855715474245567	0.9823912106791185	0.9823870438827361	0.9831214065225478	0.9847450661311322	0.9935314011554703	0.9853090226096818	0.9930390482463555	0.9818021096946619	0.9847860624485015	1.0	0.9822651929199309	0.9841243379495478	0.9845025647335582	0.9924245594329615	0.9825289379314771	0.9845550683518184	0.9851146698584833	0.9824892636276751	0.9809916942994135	0.9824824071056351	0.9807072094413287	0.9828211201122815	0.9986876442573694	0.9851245980580563	0.9826482114665583	0.9845891458321333	0.9930110760871359
CosteaPI_2017__SID713B040-11-90-0__bin.65	0.9823745457765444	0.9929460946779322	0.9829411386555463	0.9821535990612305	0.9924000725478928	0.982149644368821	0.9838424264267872	0.9829273138062352	0.9914922016951306	0.9818766300328278	0.991186707318771	0.9910006974441725	0.982515255157841	0.982518462605433	0.9825474338682224	0.9828187323415143	0.9817533468411035	0.9919990220177968	0.9825696216189876	0.9827643850202776	0.9825560641765059	0.9823226158215539	0.9825624700698342	0.9984671943748888	0.9822984518221112	0.9822651929199309	1.0	0.9824029495702447	0.9826829007033956	0.9817645757462306	0.9824287329958038	0.9827271272823095	0.9825354443601253	0.9983190383676945	0.9983953892674406	0.9922015748198755	0.9803791738463591	0.9822470073409115	0.9829689090820941	0.9825168839833326	0.9817852500557125	0.9822517204038146	0.9823404296968604
ZeeviD_2015__PNP_Main_287__bin.58	0.9847969195528865	0.982374559222668	0.9990600999201332	0.9833188535189953	0.9831232060458526	0.9849212793392689	0.9842302777355703	0.9849003714730545	0.9827189158069146	0.984664140176667	0.9827679227921741	0.9830556023471508	0.9840807263437542	0.9842945839961925	0.9843178525561554	0.9855286486553623	0.9826298352020489	0.9826820628489499	0.9832039002448824	0.984313690220757	0.984151022888008	0.9848308977158188	0.9839353106862205	0.9822591056539507	0.9848997991979359	0.9841243379495478	0.9824029495702447	1.0	0.984819610481214	0.9829420205465208	0.9826009572748875	0.9995600556032951	0.9848486856691183	0.9830484491499525	0.9819447372079777	0.9826550282379013	0.9813761620260437	0.983533499554168	0.9848114219817398	0.9846999942790791	0.9831509277218382	0.9846263651606472	0.9840528218906913
ZeeviD_2015__PNP_Main_372__bin.36	0.9849570307475506	0.9826978310389225	0.9855375633327991	0.9833927704456228	0.9830557565959858	0.9851384031252041	0.9846025149523805	0.9995317564297908	0.9831762343124599	0.984885707453306	0.9826602190941558	0.9830458777636382	0.9841870477712154	0.9841246514339065	0.984461291069512	0.9855752063586228	0.9828731390216571	0.9826457914077517	0.9828817638136484	0.9846427913262485	0.9847271448785736	0.9853313816856498	0.984289702387463	0.9822591477033503	0.984994515319539	0.9845025647335582	0.9826829007033956	0.984819610481214	1.0	0.9836202537889531	0.9833435013964352	0.9852000499782108	0.9845506338859519	0.9827003230982069	0.9813955449371091	0.9825231462372574	0.981372865518061	0.983345040900954	0.9854898313853364	0.9848754705103152	0.9832045121951961	0.9847430846641441	0.9841263534320056
