	CosteaPI_2017__SID713B072-11-0-0__bin.18	LiuW_2016__SRR3993030__bin.73	CosteaPI_2017__SID713B064-11-90-0__bin.6	LiuW_2016__SRR3993012__bin.46	CosteaPI_2017__SID713A023-11-0-0__bin.73	NielsenHB_2014__MH0006__bin.37	SchirmerM_2016__G88960__bin.8	CosteaPI_2017__SID713A081-11-90-0__bin.19	CosteaPI_2017__SID713A040-11-0-0__bin.53	ChengpingW_2017__AS119raw__bin.13	BritoIL_2016__M1.4.ST__bin.14	FengQ_2015__SID530743__bin.84	QinN_2014__LD-17__bin.18	LiuW_2016__SRR3993058__bin.36	CosteaPI_2017__SID713B058-11-0-0__bin.63	CosteaPI_2017__SID713A057-11-90-0__bin.38	LeChatelierE_2013__MH0006__bin.11	RampelliS_2015__H10__bin.1	CosteaPI_2017__SID713A038-11-90-0__bin.47	CosteaPI_2017__SID713B065-11-0-0__bin.30	LeChatelierE_2013__MH0175__bin.3	WenC_2017__RA042__bin.45	RampelliS_2015__H14__bin.88	CosteaPI_2017__SID713A058-11-0-0__bin.5	CosteaPI_2017__SID713A014-11-0-0__bin.4	CosteaPI_2017__SID713B072-11-90-0__bin.33	CosteaPI_2017__SID713B002-11-90-0__bin.87	CM_madagascar__A89_02_1FE__bin.65	CosteaPI_2017__SID713A028-11-90-0__bin.22	CosteaPI_2017__SID713B016-11-90-0__bin.43	BritoIL_2016__M2.39.ST__bin.73	CosteaPI_2017__SID713A073-11-0-0__bin.29	SchirmerM_2016__G88808__bin.1	ZeeviD_2015__PNP_Main_60__bin.58	RampelliS_2015__H17__bin.31	NielsenHB_2014__MH0175__bin.17	LiJ_2014__V1.CD6-0-PT__bin.10	CosteaPI_2017__SID713A058-11-90-0__bin.72	LeChatelierE_2013__MH0189__bin.83	CM_madagascar__A43_02_1FE__bin.25	LiJ_2014__O2.CD2-0__bin.23	LiuW_2016__SRR3993041__bin.71	CosteaPI_2017__SID713B058-11-90-0__bin.39	CosteaPI_2017__SID713B056-11-90-0__bin.21	CosteaPI_2017__SID713A013-11-0-0__bin.83	FerrettiP_2018__CA_C10031MS2526FE_t0M15__bin.50	ZeeviD_2015__PNP_Main_763__bin.39	CosteaPI_2017__SID713B002-11-0-0__bin.27	YuJ_2015__SZAXPI015220-136__bin.55
BritoIL_2016__M1.4.ST__bin.14	0.8561979052618707	0.8156400809912325	0.8705050292484139	0.8630713536171628	0.9108054902273044	0.8681756070787703	0.5481681705593457	0.8854011739178655	0.8934825234684041	0.9133343334006364	1.0	0.7845535102362339	0.780375266961094	0.8812936700005404	0.89165574176082	0.9211878240146967	0.8644015379234052	0.7414789289136994	0.8925213213401092	0.6602264228208723	0.6052324374436574	0.865248988320541	0.8672943866364466	0.8508874767875374	0.859216236353347	0.755108163677366	0.8772306003531991	0.6802303756935301	0.8588877782296249	0.9276915792437216	0.9262369789815239	0.6860441555782427	0.7636523405840583	0.6133233847965124	0.8359604058661768	0.7637778229624932	0.8981772706978385	0.9084078170189652	0.854592939430047	0.8719276368362231	0.9270037367443685	0.9083985746908085	0.5852839385399397	0.811656282081543	0.9159392480441811	0.8263903305340928	0.8939965391035795	0.832486712375904	0.8239464456849702
FengQ_2015__SID530743__bin.84	0.9263901621248172	0.8963303703442405	0.9218215693503349	0.9333432850074874	0.9494817744551997	0.9344161729904967	0.6034547509278072	0.9494757518281899	0.9443565188699659	0.9708960851633874	0.9494508009448641	1.0	0.8528414108950183	0.9475248508646986	0.9330752781055569	0.9658757953631795	0.9381007301574874	0.8095090397480477	0.9522775639506196	0.7317526231767034	0.6713409422055806	0.9219325577623704	0.9364888170571122	0.9316664135729363	0.9245876758983501	0.8283138322104718	0.9455563122078219	0.7314966615287922	0.920359791737558	0.9707524024904423	0.9653741965708023	0.7593951905881826	0.8341876142954795	0.6447751344659027	0.9055918801221905	0.8267789226982918	0.9664272959222083	0.9598488664770687	0.9173639649878881	0.9296802372226741	0.9644862892745186	0.950720284680975	0.6475231731328889	0.8982834222459495	0.9578940938247854	0.9129102323142332	0.9335028846232438	0.9115362129807401	0.8979586305750705
QinN_2014__LD-17__bin.18	0.8800710337725658	0.8767975957800055	0.911035033520375	0.9192257739108505	0.9403278481810731	0.9100918395225186	0.5829447491751256	0.9200655696362147	0.939227455183574	0.9608616522707689	0.9227278649938003	0.8332753294243742	1.0	0.9257928251686527	0.9150389845112751	0.9444372990353698	0.9104449067944433	0.7930252401067608	0.9204703360443856	0.7128739255616502	0.6505331736124246	0.9143387344219575	0.9054279889876636	0.9060197969863186	0.9021024315406763	0.7860744383498308	0.9162835466448102	0.7233108463106571	0.9051871466700292	0.9554962906920539	0.9481134018451968	0.7447987726709119	0.8211134228611059	0.6500224870226762	0.8880335413908329	0.8081999873904546	0.9471487716201165	0.946763760166446	0.8956875354643465	0.9126494756530694	0.9442279805813001	0.9369220099615408	0.6350663051930311	0.8649076350797553	0.9471853393018514	0.8808532459071517	0.9238059811277137	0.8818548641321481	0.8862328983040162
LiuW_2016__SRR3993058__bin.36	0.8814639027162378	0.8719562984707699	0.9204154894734482	0.9178045282147759	0.9272257498196992	0.887962817970824	0.5698328293733326	0.9221170436993237	0.9205463499842306	0.9265471866092939	0.911320683974072	0.8096387588248138	0.8096442726103805	1.0	0.9013844747972214	0.9401827783156782	0.8893875801612525	0.7773783346456143	0.9197273690347273	0.6971740746213684	0.6344220486727583	0.8923609809245074	0.905607666955589	0.898350422392733	0.9024067306412826	0.7853178182759202	0.9148858977214832	0.7134706192422294	0.8921863777148961	0.9467261714405022	0.9455440158150074	0.7232046562816353	0.7847142425492216	0.6221428482157757	0.8893386912625614	0.7880214111321125	0.9123319122469999	0.9336614403331208	0.8751752464845941	0.9047647929352969	0.940150430773687	0.9296488747834001	0.614109997816541	0.8588092281655929	0.9422669892598808	0.8600968808882635	0.9078844928089209	0.872492606013555	0.8543346073853849
CosteaPI_2017__SID713B058-11-0-0__bin.63	0.8250512093782308	0.7744691694197767	0.8313205096409033	0.8181361997657347	0.8946799741308014	0.8265137512617358	0.52233497754476	0.8600780498625061	0.8792673206089808	0.8703328533038852	0.8533555963574916	0.7379035811013325	0.740631686094081	0.834242531561681	1.0	0.8778894898045624	0.8204805533640674	0.6979498898245664	0.86327427712362	0.6318378255720635	0.5813292699231782	0.8266474518805349	0.8238689965275262	0.818617590034439	0.8399831530416211	0.7236353776600214	0.8353230230764547	0.6426488644122633	0.8309632942471652	0.908467467713682	0.8875162745632361	0.6516663417707609	0.7215662500174355	0.5858169158839397	0.7909398609173359	0.7259351643854212	0.8615957049781877	0.8853981573809375	0.817512603749809	0.8282889416660458	0.883723667697148	0.8571880072245963	0.5581133311764328	0.7733400285704274	0.8953501782504815	0.7897685346310118	0.8559969490403323	0.7948416736323668	0.780410171725347
CosteaPI_2017__SID713A057-11-90-0__bin.38	0.8553840885548203	0.8047523735328613	0.8739614242053266	0.8543458123945928	0.9090785812737032	0.8566124185636381	0.5429841878622367	0.8900464861440471	0.8874223732760318	0.9025746303795085	0.8874090181407255	0.7688595912986157	0.7694468748127284	0.8758653870848992	0.8836548553621725	1.0	0.8500625807942881	0.7282493643469253	0.8859039971235093	0.6473829927488464	0.5926967956236249	0.8566494020152556	0.8604754770608429	0.8424426200035956	0.8457416808636321	0.7470883236736895	0.8706623633452901	0.6687077194394268	0.863379362891558	0.9227415695708379	0.9216269294318075	0.6727433673775137	0.7482673424136839	0.6105300105300105	0.8278807283685332	0.7573502041794725	0.888517151931786	0.9113462147608489	0.8505512417707539	0.8581133303084523	0.9112349219666293	0.89787054079737	0.569361264971021	0.7986593498788621	0.9099415284781138	0.8120507837581008	0.8814824200190053	0.8206593670008304	0.8122880942393137
LeChatelierE_2013__MH0006__bin.11	0.8560583808175629	0.8335478892014578	0.8751962974278725	0.8857750749348501	0.9136604582441603	0.9465381813008756	0.5657913794609408	0.8984516228421103	0.9075418383942843	0.9337709707937437	0.8961909545997817	0.8036826705811289	0.7983044619635381	0.8917138437735985	0.8888336477654801	0.9148718727391936	1.0	0.7586196729733684	0.8950676228745424	0.6714977056096931	0.6293941416481502	0.8820184737946389	0.8838980642797833	0.8699245989377734	0.8718034523286099	0.7605294843251367	0.8890009681733734	0.6893516039356413	0.8656409753674139	0.925230996142417	0.9199699855197824	0.7008480638559541	0.790708705120631	0.6286662610190992	0.8513885198298639	0.7932115088431047	0.9312069882437143	0.9214755006436676	0.8679226507975176	0.8832040899888957	0.9220124738469726	0.9047445654958046	0.5934799585900418	0.8296324442378943	0.9189970210333547	0.852247971792875	0.8849675881205459	0.8461993759022495	0.8386710631885151
RampelliS_2015__H10__bin.1	0.8688919942005026	0.8608746044554662	0.8970772894565924	0.9069316240998423	0.9150343005722958	0.8918170665302079	0.5803420653821173	0.9136635897839621	0.91142076753681	0.9253216293701247	0.912299876880955	0.8230204185172794	0.8251932619111663	0.9249551151261478	0.8972846018093907	0.9301291765894494	0.9002805714648104	1.0	0.917295929636263	0.6972373660834367	0.6333864735250316	0.8807560340359648	0.9260511589154152	0.8964509787198681	0.9018196688688137	0.7894568110199199	0.9098978527426244	0.7235800306594851	0.8902394807569087	0.9388021807160148	0.9336071255967338	0.724345424367074	0.7976522094729499	0.6399531141683122	0.9205923709928906	0.8101018848366759	0.9131265020851511	0.9247836669356478	0.8830207246747623	0.8987873976832625	0.9320500961115813	0.9210017472844925	0.5940133091031554	0.8562000170573455	0.927673793575504	0.8608746044554662	0.8982581826054439	0.8724053700022525	0.8566264506944308
CosteaPI_2017__SID713A038-11-90-0__bin.47	0.8938896326818285	0.839298480496016	0.8973731833037982	0.8829638198894565	0.9651908514912687	0.8811483874135793	0.5615542817198803	0.9373776893891799	0.9169284384536617	0.9247227385445055	0.9065575818497191	0.7992643671188638	0.7907085819262648	0.9034109044377719	0.9162052261924878	0.9340880304218534	0.8768950472055771	0.7572642573552456	1.0	0.681149326181367	0.6209042644609957	0.8774099252307563	0.8945113858090085	0.8982801774126693	0.8953013950089327	0.7871791761085042	0.9062160148007574	0.7019484486501242	0.89026887753702	0.9488685681769274	0.9501907864996526	0.7035649345678852	0.7789194638336099	0.6219513516089757	0.8624268302722282	0.7804399065853839	0.9156769887795585	0.9634339114698648	0.8760772360365513	0.8938322234209565	0.9509378290200564	0.9215793107133624	0.5926643240799715	0.8427592840523572	0.9464934856736814	0.8495992905804041	0.9143684909091172	0.857693996363358	0.8408969131870877
CosteaPI_2017__SID713B065-11-0-0__bin.30	0.9269525398294662	0.9482463174342063	0.9422758295280798	0.9515801578481904	0.9721880873863259	0.9355766925105907	0.6030837379235305	0.967498021096274	0.9588841819199104	0.9772375793172976	0.9577698077304875	0.877167705322542	0.8746027366884883	0.9780451267400816	0.9577254596600153	0.974886100231796	0.9395669875026106	0.8220724472141935	0.9728228836043636	1.0	0.6992850162824457	0.9230700209621985	0.9532442418413731	0.9770741102668361	0.9608664375349693	0.8382687750908233	0.9743002931613728	0.7744421038518362	0.9393070871826341	0.9834344486529274	0.9860850193764971	0.8444352195874082	0.8365448727700269	0.6249705420520265	0.9240889952325825	0.8219089781637321	0.9612294729025554	0.9828434848301237	0.9291952114397395	0.9491580312550761	0.9819405374883006	0.95766873538383	0.7276461230246415	0.9367080839828693	0.9826392774358564	0.929826397931111	0.9541801923984313	0.9609891682416248	0.9199800949358113
LeChatelierE_2013__MH0175__bin.3	0.9053308226010738	0.9267914186758129	0.9435371061568983	0.9562017328536041	0.9609939809677528	0.9516807334924958	0.6108398623580708	0.9559769998991223	0.9656668572133114	0.9817646861024244	0.9541937074772745	0.8745962092426331	0.8673885021912864	0.9672573612652298	0.9576431621776119	0.9699989912236457	0.9570883351827566	0.8116042906620935	0.9637451382584037	0.7599767981438516	1.0	0.9366482845197664	0.959818196083706	0.9554658865462861	0.942504231256375	0.8240116793884573	0.964274185413094	0.764950626001771	0.9288661353777867	0.9754250871470684	0.9741478641962854	0.8121327773854758	0.8577799074167479	0.6224004393781454	0.9201278904244706	0.9033631482789155	0.9802801035677057	0.9651226784133069	0.945236333882556	0.9323010188641179	0.9713120817781364	0.9608314558884518	0.7143896342625284	0.9257697524014482	0.9625037829113285	0.943317977515496	0.9542979477005503	0.9529226492708789	0.921667395227367
WenC_2017__RA042__bin.45	0.8413742261361007	0.8030000751961667	0.8701009607479608	0.8648379486629654	0.902856986605368	0.8588679486953466	0.5456658404682743	0.8751387441232756	0.8817297420987358	0.9156968220085148	0.8757547050673221	0.7710643711567653	0.7826694063496507	0.8734365763509135	0.8742363901234692	0.9000545801841191	0.861061230187699	0.7245330551914678	0.8743133852414751	0.6440325005747649	0.6013171202242789	1.0	0.8535894656286958	0.8349077155944257	0.8419678800833418	0.7406462624806748	0.8617099320464116	0.6668676694980962	0.8434577715957814	0.9030080985192112	0.9118369919806346	0.6804565882455799	0.755809623454296	0.6287162287359452	0.8232436747970873	0.760776887936484	0.8962944120613212	0.8937762399542059	0.8467620854451523	0.8534844068695476	0.9022690893024639	0.8871471042100139	0.582121949473213	0.8017595183415683	0.8938690658441382	0.8274219192148513	0.8721402520043017	0.8174118342935536	0.8457902919230322
RampelliS_2015__H14__bin.88	0.8706382049825829	0.8520727463773881	0.895457143755677	0.9075893096641835	0.9223076681163898	0.8783571942585786	0.5685934849407007	0.9131646080105371	0.90712941877265	0.920577619999889	0.902697372924155	0.8054310043417696	0.7970020145662948	0.9115178064351426	0.8959854818032311	0.9296907113509434	0.8873456007902871	0.7833788106104191	0.9166102748430802	0.6839299027125423	0.63365121179215	0.8777752084400893	1.0	0.8918560833797355	0.8930426240789695	0.7789230857457873	0.8972008813033818	0.7149982518226368	0.8828158790002275	0.930393682142507	0.9396370080823142	0.7113894217695255	0.7845142934311079	0.6194249328940382	0.8884259559015323	0.7843796190268294	0.9109768889102657	0.9307481274153059	0.8700495594408052	0.8973655244624585	0.9285137902520151	0.9208477087777003	0.6006778118369182	0.8492760325808463	0.9262180356406191	0.8505265806205752	0.8992879645850715	0.8586717921870346	0.8497325936107355
CosteaPI_2017__SID713A058-11-0-0__bin.5	0.9046436752398658	0.9054916847419111	0.9226048961411113	0.9234401215803116	0.9779393562798222	0.9112658197935257	0.5828362721827702	0.9581926279345719	0.9448755084086204	0.9496257562451116	0.9272974219968784	0.8389913141977865	0.8350538228415563	0.9467648379387597	0.9321700869200055	0.9530410380039197	0.9144153480034974	0.7940258912138235	0.9637889482938893	0.7340171128240034	0.660461876568711	0.8989675513367287	0.9338262041521861	1.0	0.9339861986356693	0.8102542905058189	0.9523383019432937	0.7405327235206224	0.9256831435158265	0.9722062851876487	0.968930853328447	0.7673912647660769	0.8143599116582518	0.630118709708411	0.8983864575710513	0.80658100311505	0.93978551441713	0.9991306837265466	0.9049733491029268	0.9243845926474593	0.9617353629259853	0.9446969189246356	0.6487284312521525	0.9001173422010824	0.9659157514762687	0.8905188353796227	0.9322851434856096	0.9182292600855603	0.8766981012567509
CosteaPI_2017__SID713A014-11-0-0__bin.4	0.9047534803395042	0.8754916320595224	0.9197474204993003	0.9115983235399423	0.9550461332858502	0.9063227204757501	0.5824844770444063	0.9473205550162649	0.9337001786360477	0.9403083721526888	0.9255755890873095	0.8230147561416912	0.8218548663484533	0.9400721053971828	0.94546871380131	0.945739444103	0.9058222331995	0.7895694162832597	0.9495151170516053	0.7135167942775196	0.6439888874209971	0.8961146180960422	0.9242851207468633	0.9232152191019949	1.0	0.8111478084056589	0.9328749681690858	0.7286822863116539	0.9136772412314208	0.9651194449071495	0.9637696226816085	0.7378024894168194	0.8032958638000655	0.6330627944957887	0.8894650683239803	0.8040575081707324	0.9335454756065106	0.9605334956949287	0.8914785052777092	0.9205393162049509	0.9588061061745272	0.9372300116218736	0.6212597957843424	0.878140729976201	0.9583343385200971	0.8730527617745663	0.9284513805522209	0.8964075582386064	0.86879268453793
