	CosteaPI_2017__SID713B072-11-0-0__bin.18	LiuW_2016__SRR3993030__bin.73	CosteaPI_2017__SID713B064-11-90-0__bin.6	LiuW_2016__SRR3993012__bin.46	CosteaPI_2017__SID713A023-11-0-0__bin.73	NielsenHB_2014__MH0006__bin.37	SchirmerM_2016__G88960__bin.8	CosteaPI_2017__SID713A081-11-90-0__bin.19	CosteaPI_2017__SID713A040-11-0-0__bin.53	ChengpingW_2017__AS119raw__bin.13	BritoIL_2016__M1.4.ST__bin.14	FengQ_2015__SID530743__bin.84	QinN_2014__LD-17__bin.18	LiuW_2016__SRR3993058__bin.36	CosteaPI_2017__SID713B058-11-0-0__bin.63	CosteaPI_2017__SID713A057-11-90-0__bin.38	LeChatelierE_2013__MH0006__bin.11	RampelliS_2015__H10__bin.1	CosteaPI_2017__SID713A038-11-90-0__bin.47	CosteaPI_2017__SID713B065-11-0-0__bin.30	LeChatelierE_2013__MH0175__bin.3	WenC_2017__RA042__bin.45	RampelliS_2015__H14__bin.88	CosteaPI_2017__SID713A058-11-0-0__bin.5	CosteaPI_2017__SID713A014-11-0-0__bin.4	CosteaPI_2017__SID713B072-11-90-0__bin.33	CosteaPI_2017__SID713B002-11-90-0__bin.87	CM_madagascar__A89_02_1FE__bin.65	CosteaPI_2017__SID713A028-11-90-0__bin.22	CosteaPI_2017__SID713B016-11-90-0__bin.43	BritoIL_2016__M2.39.ST__bin.73	CosteaPI_2017__SID713A073-11-0-0__bin.29	SchirmerM_2016__G88808__bin.1	ZeeviD_2015__PNP_Main_60__bin.58	RampelliS_2015__H17__bin.31	NielsenHB_2014__MH0175__bin.17	LiJ_2014__V1.CD6-0-PT__bin.10	CosteaPI_2017__SID713A058-11-90-0__bin.72	LeChatelierE_2013__MH0189__bin.83	CM_madagascar__A43_02_1FE__bin.25	LiJ_2014__O2.CD2-0__bin.23	LiuW_2016__SRR3993041__bin.71	CosteaPI_2017__SID713B058-11-90-0__bin.39	CosteaPI_2017__SID713B056-11-90-0__bin.21	CosteaPI_2017__SID713A013-11-0-0__bin.83	FerrettiP_2018__CA_C10031MS2526FE_t0M15__bin.50	ZeeviD_2015__PNP_Main_763__bin.39	CosteaPI_2017__SID713B002-11-0-0__bin.27	YuJ_2015__SZAXPI015220-136__bin.55
CosteaPI_2017__SID713B002-11-90-0__bin.87	0.9957281708336813	0.9814718782853851	0.9808214061106717	0.975010829832304	0.9849047272381978	0.9773636050219185	0.977667068861614	0.9848963856694078	0.9839166852447531	0.9765122480477699	0.9761667995798646	0.9780182883691559	0.9748497231162178	0.9810703903925622	0.9842865643242046	0.9826306867568918	0.9772852489680484	0.9752532571939463	0.9846711649524174	0.984599612145437	0.9770945249690077	0.9743548525824686	0.9762726765878973	0.985136931580583	0.9846459244688672	0.994962431180153	1.0	0.9796124272467688	0.9836014024758675	0.9839963749994121	0.9814739302835982	0.9849351176198121	0.9773921763499781	0.9767538584589863	0.9754737963615797	0.9767234451629377	0.9767088690974902	0.9849411840966825	0.9830362494079976	0.9807524124610638	0.9803696781642939	0.9773181736818086	0.9848702581236686	0.9857851510602689	0.9847095419963922	0.9775100260385398	0.9833731911431988	0.9997079676434711	0.9747269358596244
CM_madagascar__A89_02_1FE__bin.65	0.9793166302348266	0.9792149373196297	0.9797852855486038	0.9745870107426755	0.979784614723654	0.976051645482332	0.9760213976162394	0.9794209156988439	0.9797005230726639	0.9755100764416174	0.9772798295974156	0.976645085635078	0.9740171367306558	0.9789522113753785	0.979852345468829	0.9802138185773388	0.975952935566014	0.9759398741656325	0.9797326074477344	0.9793474772306868	0.9757548361383571	0.9746769607605112	0.977077455824245	0.9798924023549278	0.9798825069459005	0.9787684271801891	0.9796124272467688	1.0	0.979232962687071	0.9797098014228277	0.9815251093669648	0.9798469330834282	0.9762417658079542	0.9762011051950367	0.9760025412987883	0.9752290174195007	0.9755780906053255	0.9795153101996399	0.9792216360625599	0.9828370662144326	0.9805117841024784	0.9762356876153031	0.9799528179487522	0.9800121185456201	0.9794608755163596	0.9762690322711192	0.9788864622478325	0.9796701524307028	0.9748214373182646
CosteaPI_2017__SID713A028-11-90-0__bin.22	0.9838530648351077	0.9804985854801591	0.9804683909932383	0.9746695110417453	0.9853539039086678	0.9768172695885845	0.9769355403198009	0.9843093967005178	0.9963366022559442	0.9752603874205441	0.9753113909381563	0.9773557354781957	0.9741680813679201	0.9804849469666507	0.9840178404739992	0.9813593351266152	0.9765287958538704	0.9748674493281086	0.9854368656410123	0.9840807813741245	0.9762394768232179	0.9735977074645609	0.97584749598506	0.9855275283301709	0.9843015188009189	0.9832432290007401	0.9836014024758675	0.979232962687071	1.0	0.9953995888602907	0.9801048592601271	0.9954101901492652	0.9769921519799903	0.9758246668566332	0.9748749469508037	0.9758663992544326	0.9764692460640829	0.9849250484648582	0.9834832881785834	0.9800007827159832	0.9793935170321076	0.9766381987860561	0.9848492437143144	0.984809954934802	0.9958168809601865	0.976794222356046	0.9834032277724154	0.9838550715136417	0.974044078301473
CosteaPI_2017__SID713B016-11-90-0__bin.43	0.9840518405112898	0.9810227430010499	0.9801927551449052	0.9748287228425633	0.9852719353004721	0.9768854315528352	0.9774999325330603	0.9844424835766736	0.99686471463226	0.9755777704420833	0.9755147084181122	0.9776945544561036	0.9742019092329153	0.9806012366410731	0.9847432098839404	0.9815576485380275	0.9764475507093857	0.9749217556914057	0.9850009988679497	0.9846304378261856	0.9764336479956793	0.9737686158916702	0.97574802698711	0.9855980688509774	0.9848458517532771	0.9835453142797643	0.9839963749994121	0.9797098014228277	0.9953995888602907	1.0	0.9806045616644201	0.9955031375732991	0.9771540573676917	0.9757717034375033	0.9751069633883704	0.9761214612057955	0.9764916417228039	0.984962661110394	0.9836594910367467	0.9801200477563099	0.9795816296769457	0.9768036535245459	0.9857499066815976	0.9848786035617892	0.9959086868986371	0.9771954622974708	0.9839688495283022	0.9842067974933887	0.9741598095646522
BritoIL_2016__M2.39.ST__bin.73	0.9805986193830176	0.9809563148973749	0.9804288356784359	0.975279808449539	0.980539953546342	0.977305884001199	0.9776848294870556	0.9801355275017773	0.980360028687727	0.976395960648607	0.9780399272654144	0.977765023214444	0.9750166688537149	0.9804358652090398	0.9802711471468525	0.9810129310184672	0.9771553400819724	0.9752338138596198	0.9806591866583423	0.9805775587654356	0.9770683766240117	0.9754272977327187	0.9761952855986912	0.9812425458960897	0.9808732454692212	0.9802838821773162	0.9814739302835982	0.9815251093669648	0.9801048592601271	0.9806045616644201	1.0	0.9814144024772733	0.9777215958115796	0.9767458096268417	0.9752463678112079	0.9766970066733505	0.9769922471329143	0.9806375859103835	0.980067054856199	0.9826627731330648	0.9801177769841006	0.9770309662140192	0.9819103077609384	0.98111878180999	0.9801905778308597	0.9774750259691495	0.9799999152081506	0.9815842571744949	0.9757423326985929
CosteaPI_2017__SID713A073-11-0-0__bin.29	0.9854785850008734	0.9811733689273087	0.9815096235228067	0.9749712507610093	0.9863764597470308	0.9768216783179843	0.9771820816346579	0.9852756318599364	0.9960272900848457	0.9761189966728104	0.9761609292719311	0.9776996654893174	0.9746967812423109	0.9809809168744235	0.9852738957248983	0.9827808946727057	0.9765761435720856	0.9764731029310804	0.9861632928509663	0.9845713032958725	0.9764222587347778	0.9741521388662262	0.9769970573458695	0.9865621483600612	0.9848427757173004	0.984479247680169	0.9849351176198121	0.9798469330834282	0.9954101901492652	0.9955031375732991	0.9814144024772733	1.0	0.9771685310299056	0.9767182203947815	0.9764148555115671	0.9766970052527292	0.976729089228147	0.9864013082003372	0.983920783103982	0.9809566966728707	0.9807477864090974	0.9776390616508509	0.9856042988388843	0.9854540579755859	0.9955509257669616	0.9774063890093493	0.9843543076689542	0.9849516573708217	0.9745020595534981
SchirmerM_2016__G88808__bin.1	0.9771423703787836	0.976544215120176	0.9763336918847855	0.9725733019368688	0.9773352368069004	0.9884782822166214	0.9898994242062682	0.9770609895501872	0.9767163520972606	0.9850521682433159	0.9738896150566224	0.988280796751112	0.9829556623012851	0.9764645426997361	0.97738680436441	0.977797903903192	0.9884748132697887	0.9718114703940659	0.9769784812954796	0.9766950719749087	0.9881638943897408	0.9852943906659463	0.9722867934636769	0.977737437914429	0.9774884865888602	0.9767395000314841	0.9773921763499781	0.9762417658079542	0.9769921519799903	0.9771540573676917	0.9777215958115796	0.9771685310299056	1.0	0.9840717076183556	0.9722190184190598	0.9875655357803513	0.9890228081752113	0.9772050142963403	0.9767334384490512	0.9772250972810398	0.9760998775697248	0.9738364026090764	0.9778330074377296	0.9772849755591219	0.9772251259678324	0.9874578977521719	0.9773191923755815	0.9773914938806707	0.9855754310975788
ZeeviD_2015__PNP_Main_60__bin.58	0.9764438701640186	0.9761534078417825	0.9755999268545232	0.9721281925727222	0.9759630832601012	0.9834441079867875	0.9837168740326608	0.9755434720170216	0.9757324142790472	0.9851420671944107	0.9732155535604888	0.9835070585386	0.9856598864145578	0.9754264521766771	0.9754371782721005	0.9771499563909057	0.9833121897342941	0.9704187830441938	0.9761522023466386	0.9758446333417495	0.9834472984240582	0.9838135754229587	0.9713395902856962	0.976973963296548	0.9759843698490517	0.9759259769988141	0.9767538584589863	0.9762011051950367	0.9758246668566332	0.9757717034375033	0.9767458096268417	0.9767182203947815	0.9840717076183556	1.0	0.9711844690168722	0.9825360105788957	0.983422892154337	0.976264034915731	0.9757752567210363	0.9768897558805969	0.9752192633643916	0.9733864655233758	0.9767581244674507	0.976562376061705	0.9758165719033487	0.9833369538183524	0.9751556117829924	0.9768806455923098	0.9840211699999141
RampelliS_2015__H17__bin.31	0.9750057275690078	0.975159645279324	0.9748120817928042	0.9697850787808704	0.9753526251166774	0.9720069699491712	0.9716573635327547	0.9749697492645888	0.9751279971376685	0.9711053832915446	0.9711057258288447	0.9720537036324485	0.9696549308607441	0.9748132288723881	0.9754599247878718	0.975673374977974	0.9714322323376134	0.9805819615392473	0.9751474419599702	0.9755541021809176	0.9720639460696385	0.9697887480600895	0.979388660327471	0.975827066372292	0.9757374511257544	0.9747767148124838	0.9754737963615797	0.9760025412987883	0.9748749469508037	0.9751069633883704	0.9752463678112079	0.9764148555115671	0.9722190184190598	0.9711844690168722	1.0	0.9710450108263073	0.9712053818013746	0.9751489556611864	0.9753938225655255	0.9755762565582551	0.9747648327189833	0.9713816410025422	0.9773466906836408	0.9761044073320344	0.9751264839043761	0.9722909078196704	0.974372812682099	0.9758652080555639	0.9697013164953353
NielsenHB_2014__MH0175__bin.17	0.9764110435407721	0.9760201835381173	0.9754882741526445	0.9714818554385514	0.9764873703355966	0.9897479824116339	0.9879854753819126	0.9762042464188696	0.975994684137513	0.9841191080166	0.9725502497653141	0.9878412177929895	0.9821195748555904	0.9756378464914245	0.9762589651591328	0.976822103848152	0.9899301480393223	0.9704506103753278	0.9767397317692321	0.9760115443736863	0.9994658500769585	0.9846852756276776	0.9708551706506455	0.9770755775892999	0.9766154227149769	0.9760450826988597	0.9767234451629377	0.9752290174195007	0.9758663992544326	0.9761214612057955	0.9766970066733505	0.9766970052527292	0.9875655357803513	0.9825360105788957	0.9710450108263073	1.0	0.9876737763422422	0.9764537013583041	0.9758332745300345	0.9763498921646379	0.9746759666824677	0.9726388266731868	0.9772546658116479	0.9766343646016987	0.9759105294868883	0.9864980376431198	0.976051302102816	0.9765108357604778	0.9845942909563066
LiJ_2014__V1.CD6-0-PT__bin.10	0.9765662949679562	0.9762474458401649	0.9757731224169873	0.9719095144763776	0.9766067507807505	0.9883632599963917	0.9889998671436128	0.9765059448855742	0.9765084243412435	0.9851039694142134	0.9728867907651951	0.9880611166134363	0.9828011692506775	0.9758827409177516	0.976744635997247	0.9772591504892723	0.9881936773582269	0.9709030226887259	0.9766696056226065	0.9760195834703579	0.9882560302043332	0.9847295916196404	0.9716099653887049	0.9770551608574944	0.9768785747803859	0.9762691069108611	0.9767088690974902	0.9755780906053255	0.9764692460640829	0.9764916417228039	0.9769922471329143	0.976729089228147	0.9890228081752113	0.983422892154337	0.9712053818013746	0.9876737763422422	1.0	0.9764932292726928	0.9764853937485073	0.9764931625581734	0.9755304845880227	0.9734126579400776	0.9772551357461531	0.9770724665609394	0.9766222455093161	0.9872445901143051	0.9769025280424881	0.9767718010507762	0.9849149724225191
CosteaPI_2017__SID713A058-11-90-0__bin.72	0.9840913957651883	0.9811687793921409	0.9805123596696605	0.9748853505931739	0.9962671614623753	0.9771375220808479	0.9777780745364524	0.987489674936083	0.9843899534012885	0.9757292730522322	0.9758491744414557	0.9774331053726796	0.9744620738000074	0.9809368802862066	0.9843545272276105	0.9819147225303382	0.9768683017823518	0.9750873757939492	0.9953067759990856	0.9854381182988927	0.9770531099403231	0.973848292319453	0.9759941804073715	0.9996525913159461	0.9848576178345473	0.9838479064837758	0.9849411840966825	0.9795153101996399	0.9849250484648582	0.984962661110394	0.9806375859103835	0.9864013082003372	0.9772050142963403	0.976264034915731	0.9751489556611864	0.9764537013583041	0.9764932292726928	1.0	0.9831773040749326	0.9801228438093186	0.9794882565791898	0.9769376722218925	0.9855561321051827	0.9881811448031045	0.9841275730547187	0.9772153667387871	0.9833795913318438	0.9852173518267766	0.974278772057745
LeChatelierE_2013__MH0189__bin.83	0.9825907728847482	0.9802612565357957	0.9804377951484655	0.9741419078559399	0.9835691141625221	0.9770112611356457	0.9774073919026763	0.9834565778159932	0.9837762374200361	0.9756422034285862	0.97512617024383	0.9771495455513174	0.9736974858926079	0.9800426230031493	0.9836887156424119	0.9815665586735813	0.9764775471935265	0.9752286221057256	0.98347615968361	0.9831827515400411	0.9763011651092153	0.9728836518393126	0.9758367023405085	0.9836334348297527	0.9836017690296109	0.982190435577216	0.9830362494079976	0.9792216360625599	0.9834832881785834	0.9836594910367467	0.980067054856199	0.983920783103982	0.9767334384490512	0.9757752567210363	0.9753938225655255	0.9758332745300345	0.9764853937485073	0.9831773040749326	1.0	0.9798858172404082	0.9797249678666866	0.9762751002577325	0.9838213740711967	0.9837566668379291	0.9839137181146841	0.97714930424302	0.9838551598814252	0.9832198762581583	0.9733960942211501
CM_madagascar__A43_02_1FE__bin.25	0.9803089174717197	0.9804744495273056	0.9800707996971612	0.9752066150294776	0.9802160136088812	0.976870874192714	0.9771116782399486	0.9800479253679321	0.9799272783037523	0.9764066586328907	0.9790273224132828	0.9776054275962656	0.9751382793034684	0.9800168280198313	0.9801324612114554	0.9806331817434486	0.976703020470296	0.9754495394629273	0.9801462060708199	0.9802647163008825	0.9769335550289683	0.9752480005665694	0.9764642145482028	0.980886365065063	0.980321945533741	0.9799470809255281	0.9807524124610638	0.9828370662144326	0.9800007827159832	0.9801200477563099	0.9826627731330648	0.9809566966728707	0.9772250972810398	0.9768897558805969	0.9755762565582551	0.9763498921646379	0.9764931625581734	0.9801228438093186	0.9798858172404082	1.0	0.9806569185391162	0.9769936292539738	0.981468673529202	0.9811228656199745	0.9800658432663594	0.9772051648824367	0.9795938239947803	0.9809101411061081	0.9754217985396945
LiJ_2014__O2.CD2-0__bin.23	0.9797748552147361	0.979606098385356	0.9785541627395172	0.9740484734419738	0.9794189756011107	0.9763779872625269	0.9763329389449171	0.9792215648269774	0.9795542129871284	0.9747506308208844	0.9765460858694798	0.9760750718216175	0.9737444690757904	0.9790931938712154	0.9797549295123998	0.9801605480022443	0.9756522336973054	0.9748991574082938	0.9797217305196556	0.9801899396276831	0.9753927961268234	0.9733651172917388	0.9757459452717783	0.9807211492951846	0.980321333419067	0.979272266762304	0.9803696781642939	0.9805117841024784	0.9793935170321076	0.9795816296769457	0.9801177769841006	0.9807477864090974	0.9760998775697248	0.9752192633643916	0.9747648327189833	0.9746759666824677	0.9755304845880227	0.9794882565791898	0.9797249678666866	0.9806569185391162	1.0	0.9758475317907294	0.981508067479459	0.9807259423608798	0.9797486228862157	0.9762078970923976	0.9791642507662404	0.9803753398818023	0.973773544252506
LiuW_2016__SRR3993041__bin.71	0.9767592870820203	0.9778116682857264	0.9767876385238438	0.9751614898989399	0.9770968760341266	0.9740266825072585	0.9740003666328351	0.9767539614349292	0.9765349591896941	0.9732110289374207	0.9736211462846552	0.9739576192538234	0.972135115953771	0.9769800483735702	0.9773616746328119	0.9770887236535387	0.9736416425142419	0.9713517489693857	0.977142252668572	0.977053129691414	0.9729201784828954	0.9717499941193981	0.9720512953411593	0.9774701127663074	0.9770973559509286	0.9763391760701781	0.9773181736818086	0.9762356876153031	0.9766381987860561	0.9768036535245459	0.9770309662140192	0.9776390616508509	0.9738364026090764	0.9733864655233758	0.9713816410025422	0.9726388266731868	0.9734126579400776	0.9769376722218925	0.9762751002577325	0.9769936292539738	0.9758475317907294	1.0	0.977986358939707	0.9775095001615093	0.9768583337047414	0.9738893267560202	0.9767787480581223	0.9775630357795269	0.9721957721520292
CosteaPI_2017__SID713B058-11-90-0__bin.39	0.9848561857238138	0.9820119196579183	0.9820706899753494	0.9754178963709609	0.9855897169928634	0.9774150754574981	0.9777535548727279	0.9851610658484926	0.9852453969434053	0.9766237173926587	0.9764899592344433	0.9779944472901141	0.9750575477954462	0.9815623544735068	0.9993130227001195	0.9833989208877566	0.9771977423162931	0.9772456015697767	0.9853280907693021	0.9911973665094557	0.9773729636608682	0.9745863278671503	0.977651043626784	0.98561258052727	0.9980337674248887	0.9842275180346466	0.9848702581236686	0.9799528179487522	0.9848492437143144	0.9857499066815976	0.9819103077609384	0.9856042988388843	0.9778330074377296	0.9767581244674507	0.9773466906836408	0.9772546658116479	0.9772551357461531	0.9855561321051827	0.9838213740711967	0.981468673529202	0.981508067479459	0.977986358939707	1.0	0.9851589509029226	0.985327903091061	0.978122794197671	0.9847259386952141	0.9849091908230792	0.974826171951809
CosteaPI_2017__SID713B056-11-90-0__bin.21	0.9855174473641115	0.9814240206319895	0.981488779647898	0.975441456603558	0.9876886451666833	0.977159476247485	0.9774047102017674	0.995952111624311	0.9847858705327757	0.9761962645063041	0.9764315426841605	0.9778532842940061	0.974786963399255	0.9813217277712125	0.9847573287910475	0.9828235642176167	0.9770857571602012	0.9755146555511284	0.9879456543346975	0.9851833419673003	0.9766533808587508	0.974176631927367	0.9765308202886075	0.9883292848572073	0.9848000087213422	0.9847175704737808	0.9857851510602689	0.9800121185456201	0.984809954934802	0.9848786035617892	0.98111878180999	0.9854540579755859	0.9772849755591219	0.976562376061705	0.9761044073320344	0.9766343646016987	0.9770724665609394	0.9881811448031045	0.9837566668379291	0.9811228656199745	0.9807259423608798	0.9775095001615093	0.9851589509029226	1.0	0.9848931768019621	0.9774283510408309	0.9841568888999755	0.9858685480797261	0.9746261531003246
CosteaPI_2017__SID713A013-11-0-0__bin.83	0.9853426687141408	0.9812191237279165	0.9803280465474591	0.9746962505284172	0.9846875523661142	0.9771799532963827	0.977372319866611	0.9840840118975326	0.9968680493712437	0.9755492073239965	0.975707007768557	0.9774589087205263	0.9741947622715993	0.9806881033504798	0.9847256340254466	0.9815729438957954	0.9767056590017433	0.9749221843267306	0.9848126781254423	0.984093739356686	0.9763187406328279	0.9736859794470896	0.9756898229445121	0.9848645760974365	0.9847801148144345	0.985066965306236	0.9847095419963922	0.9794608755163596	0.9958168809601865	0.9959086868986371	0.9801905778308597	0.9955509257669616	0.9772251259678324	0.9758165719033487	0.9751264839043761	0.9759105294868883	0.9766222455093161	0.9841275730547187	0.9839137181146841	0.9800658432663594	0.9797486228862157	0.9768583337047414	0.985327903091061	0.9848931768019621	1.0	0.9769715385649923	0.9833716072375328	0.985035513870354	0.9741494707643883
FerrettiP_2018__CA_C10031MS2526FE_t0M15__bin.50	0.9774072620267604	0.9768162566261226	0.9763308309180897	0.9724009806507135	0.9772460297619274	0.9871947776674024	0.9882672125000935	0.9769021006031944	0.9769141793343235	0.9843647777688234	0.9735038746018397	0.9870836771324538	0.982143283188957	0.9765224667863892	0.9772267136718117	0.977704458728727	0.9873152016495038	0.9717229214127058	0.9771278856288036	0.9771779422823943	0.9872403754752852	0.9843599303223765	0.9721726314763774	0.9778229814623808	0.977415175324943	0.9770356097766152	0.9775100260385398	0.9762690322711192	0.976794222356046	0.9771954622974708	0.9774750259691495	0.9774063890093493	0.9874578977521719	0.9833369538183524	0.9722909078196704	0.9864980376431198	0.9872445901143051	0.9772153667387871	0.97714930424302	0.9772051648824367	0.9762078970923976	0.9738893267560202	0.978122794197671	0.9774283510408309	0.9769715385649923	1.0	0.9774273562394991	0.9777179046810683	0.9843740549460569
ZeeviD_2015__PNP_Main_763__bin.39	0.9827056513110652	0.9809870461865394	0.9800404283491433	0.9748837096981032	0.98326412598459	0.9767948929190416	0.977420264760278	0.9833669448606028	0.9834011207716048	0.9758504724694839	0.9754725856391859	0.9774906796805515	0.9741113340033751	0.9803021064368883	0.9834757483744814	0.9815937597484506	0.9763725552663985	0.9744778170224493	0.9833993043818886	0.9834117959241246	0.9767335059126423	0.9734330188149952	0.9755024358092972	0.9844420048002447	0.9836794303741345	0.9822406681886938	0.9833731911431988	0.9788864622478325	0.9834032277724154	0.9839688495283022	0.9799999152081506	0.9843543076689542	0.9773191923755815	0.9751556117829924	0.974372812682099	0.976051302102816	0.9769025280424881	0.9833795913318438	0.9838551598814252	0.9795938239947803	0.9791642507662404	0.9767787480581223	0.9847259386952141	0.9841568888999755	0.9833716072375328	0.9774273562394991	1.0	0.9836780445349055	0.9740824743967275
CosteaPI_2017__SID713B002-11-0-0__bin.27	0.9958181050991594	0.981428243783245	0.981191498208941	0.9749775158852585	0.9848150578217777	0.9771813907048033	0.977549087057179	0.9850570695992287	0.9840964464272012	0.9765165530346115	0.9759588881701008	0.9779713977876539	0.9749383360382067	0.9811297384200043	0.9844882637949631	0.9829235012580795	0.977081419713324	0.9756225584958329	0.984775994870886	0.9846288411128193	0.9768351939437924	0.9742934585494508	0.976402417927027	0.9852729298587792	0.9847111914591137	0.9949397342164472	0.9997079676434711	0.9796701524307028	0.9838550715136417	0.9842067974933887	0.9815842571744949	0.9849516573708217	0.9773914938806707	0.9768806455923098	0.9758652080555639	0.9765108357604778	0.9767718010507762	0.9852173518267766	0.9832198762581583	0.9809101411061081	0.9803753398818023	0.9775630357795269	0.9849091908230792	0.9858685480797261	0.985035513870354	0.9777179046810683	0.9836780445349055	1.0	0.9748584248146451
YuJ_2015__SZAXPI015220-136__bin.55	0.974264044708329	0.9741592585949833	0.9743893562786939	0.9703007360618242	0.9743237964252978	0.9858276139474832	0.9852373403344992	0.9741475671593668	0.973907240459128	0.9833219655556336	0.9721124475814106	0.9849048920528992	0.9830811849857789	0.9741689319836949	0.9744374307959232	0.9750744499305246	0.9856961681550562	0.969543473765633	0.9742303144179879	0.9732392392504611	0.9853536004592087	0.9913939459423589	0.9698933673536032	0.9746744997359764	0.9745012039335106	0.9736746465598491	0.9747269358596244	0.9748214373182646	0.974044078301473	0.9741598095646522	0.9757423326985929	0.9745020595534981	0.9855754310975788	0.9840211699999141	0.9697013164953353	0.9845942909563066	0.9849149724225191	0.974278772057745	0.9733960942211501	0.9754217985396945	0.973773544252506	0.9721957721520292	0.974826171951809	0.9746261531003246	0.9741494707643883	0.9843740549460569	0.9740824743967275	0.9748584248146451	1.0
