	CosteaPI_2017__SID713B072-11-0-0__bin.18	LiuW_2016__SRR3993030__bin.73	CosteaPI_2017__SID713B064-11-90-0__bin.6	LiuW_2016__SRR3993012__bin.46	CosteaPI_2017__SID713A023-11-0-0__bin.73	NielsenHB_2014__MH0006__bin.37	SchirmerM_2016__G88960__bin.8	CosteaPI_2017__SID713A081-11-90-0__bin.19	CosteaPI_2017__SID713A040-11-0-0__bin.53	ChengpingW_2017__AS119raw__bin.13	BritoIL_2016__M1.4.ST__bin.14	FengQ_2015__SID530743__bin.84	QinN_2014__LD-17__bin.18	LiuW_2016__SRR3993058__bin.36	CosteaPI_2017__SID713B058-11-0-0__bin.63	CosteaPI_2017__SID713A057-11-90-0__bin.38	LeChatelierE_2013__MH0006__bin.11	RampelliS_2015__H10__bin.1	CosteaPI_2017__SID713A038-11-90-0__bin.47	CosteaPI_2017__SID713B065-11-0-0__bin.30	LeChatelierE_2013__MH0175__bin.3	WenC_2017__RA042__bin.45	RampelliS_2015__H14__bin.88	CosteaPI_2017__SID713A058-11-0-0__bin.5	CosteaPI_2017__SID713A014-11-0-0__bin.4	CosteaPI_2017__SID713B072-11-90-0__bin.33	CosteaPI_2017__SID713B002-11-90-0__bin.87	CM_madagascar__A89_02_1FE__bin.65	CosteaPI_2017__SID713A028-11-90-0__bin.22	CosteaPI_2017__SID713B016-11-90-0__bin.43	BritoIL_2016__M2.39.ST__bin.73	CosteaPI_2017__SID713A073-11-0-0__bin.29	SchirmerM_2016__G88808__bin.1	ZeeviD_2015__PNP_Main_60__bin.58	RampelliS_2015__H17__bin.31	NielsenHB_2014__MH0175__bin.17	LiJ_2014__V1.CD6-0-PT__bin.10	CosteaPI_2017__SID713A058-11-90-0__bin.72	LeChatelierE_2013__MH0189__bin.83	CM_madagascar__A43_02_1FE__bin.25	LiJ_2014__O2.CD2-0__bin.23	LiuW_2016__SRR3993041__bin.71	CosteaPI_2017__SID713B058-11-90-0__bin.39	CosteaPI_2017__SID713B056-11-90-0__bin.21	CosteaPI_2017__SID713A013-11-0-0__bin.83	FerrettiP_2018__CA_C10031MS2526FE_t0M15__bin.50	ZeeviD_2015__PNP_Main_763__bin.39	CosteaPI_2017__SID713B002-11-0-0__bin.27	YuJ_2015__SZAXPI015220-136__bin.55
BritoIL_2016__M1.4.ST__bin.14	0.8355953339039878	0.7959464570601433	0.8497108573183598	0.8384757410214336	0.8888098156368817	0.8449791407762988	0.5338365188557713	0.8638839675466311	0.8717427902730894	0.8886164376939111	1.0	0.7636718916628512	0.7584656171173605	0.8596161447832035	0.8698221633872991	0.8995643308696604	0.8413469058107228	0.7200182429338846	0.8709863412608811	0.6439321982806425	0.5884149549400955	0.8410774563975395	0.8428637140508982	0.8306073204926588	0.8384622330033585	0.7366341715887988	0.8563233876403057	0.664775425644759	0.8376830336449183	0.9049767804278771	0.9058967475536268	0.6696895004308346	0.7437130840084972	0.5968958574463304	0.8118059367028493	0.7428123124873807	0.873824802427462	0.8864690182941222	0.833335940143839	0.8536409796299088	0.9052618707040947	0.884436061573812	0.5715238892854401	0.7925267956421711	0.8936883430069701	0.8044941887084344	0.8720691155518523	0.8124728062267698	0.8009685959908202
FengQ_2015__SID530743__bin.84	0.9055247708497969	0.8757704122961394	0.9001783988157794	0.9074756718132883	0.9281367239576231	0.9232093546884216	0.5969597778855159	0.928238678429144	0.9230648116401894	0.9565002858596892	0.9241802881999098	1.0	0.838101891664125	0.9252721044392354	0.9122546263454657	0.9443556584946788	0.9269343494939057	0.7866381136788055	0.9308112005375625	0.7152140592204914	0.6637068322831735	0.9083640092972154	0.9105123663890953	0.9107407960278193	0.9043000266286152	0.8093954702101509	0.9247713660221452	0.7144126196405609	0.89951892115822	0.9490993376400851	0.9439091237206757	0.7424604238122626	0.8244116000958458	0.6341408959173903	0.8802839410522476	0.8167262978438565	0.9548892331346011	0.9381880582491278	0.8964017814930695	0.90886044583787	0.9414110240745911	0.9259612650441996	0.6332740678156406	0.8783893946700612	0.9363021156198122	0.901118789004576	0.9124903691741301	0.8914563443428389	0.884403848114509
QinN_2014__LD-17__bin.18	0.8576273038690289	0.8540129878317887	0.8875052014374882	0.8917247756551709	0.9160485887817077	0.8945442700123994	0.5727591786982746	0.8963138095538323	0.9149423113296765	0.9461097450770233	0.8968215539163147	0.8188739675934682	1.0	0.9015711493600655	0.8913986087468214	0.9207990248618204	0.8949788790114116	0.7686774688439149	0.8967849862345796	0.6942601349221361	0.6393997856377277	0.8988773301389152	0.8784019502763591	0.8833062228106676	0.8789731626841518	0.7657112834415652	0.8932387617426392	0.7045171594897337	0.8818044259504444	0.9308463106571675	0.9244263707626673	0.7259529663955614	0.8071180883929134	0.6407010907256794	0.8610861021793498	0.7937490280142069	0.9308589202025934	0.9225853771304878	0.8721287014269803	0.8899594392955468	0.9194367736376438	0.9108147867936027	0.6192261942290314	0.8431006872202256	0.9227429964483113	0.8651240989428998	0.899889876636614	0.8597541138641953	0.8712388878380936
LiuW_2016__SRR3993058__bin.36	0.8646163471244137	0.8571822938377197	0.9041182096811783	0.8951667626065354	0.9097135992742388	0.8668461220075767	0.5562567865510684	0.9042027543932005	0.9023023363012204	0.90376275430498	0.8889045725456118	0.7906242855052871	0.7884614112203331	1.0	0.8838499015237898	0.9227095918548889	0.8683146268968341	0.7574996673349376	0.9022295543317402	0.6835833283709264	0.619272003864061	0.8688468909968704	0.8830103357748376	0.8815480798425557	0.8850842543193158	0.7700361777850315	0.8975674648422652	0.6984536404585412	0.874775313238158	0.928360854475025	0.9270452652388167	0.7094499668070109	0.7662456340007955	0.6068545911822071	0.8669391211908013	0.7688235125460677	0.8903289671503359	0.9158629405238978	0.8577090441521893	0.8866847224764691	0.9204948879856082	0.9082484026563213	0.6027872553625241	0.8427681556093211	0.9240700265470395	0.8399039278002862	0.8900010807019711	0.8560284423114671	0.8322662320333297
CosteaPI_2017__SID713B058-11-0-0__bin.63	0.811663797036337	0.7601118322325996	0.8150355701480879	0.7976970153463135	0.8809887586016616	0.8075820158038894	0.5105934776551565	0.8467562971120326	0.8653383016891526	0.8492091761490344	0.8324598566443594	0.7214379926808266	0.7214971883746462	0.81801406612159	1.0	0.8618569825233219	0.8014045709281783	0.6808834991323068	0.8501576680706934	0.6259781322942107	0.568108898303499	0.8048892921453779	0.8040510266880725	0.8064702254165217	0.8382960757677664	0.7117067649451265	0.8221972284848318	0.6297009971072357	0.8176827063182559	0.8946071702315062	0.8700065965776044	0.6420698352692706	0.7052493312417522	0.5714275994138946	0.7715301372421542	0.7087007123555362	0.8415589832357114	0.8715456846169103	0.8041779232041336	0.8118328789893731	0.8658326197530587	0.8377827062161943	0.5577299199871539	0.7615522607822064	0.8816742719525019	0.7717829096588661	0.8418522400637136	0.7825122992662115	0.7604608827030523
CosteaPI_2017__SID713A057-11-90-0__bin.38	0.8400465717538889	0.7903408127798371	0.8577626723968187	0.8333142138020186	0.8926904604953385	0.8372526089599261	0.5309101182271914	0.8739134826939705	0.8711578731090925	0.8816591187322894	0.8665784314564803	0.7517290619729644	0.750188427261598	0.8595875317826537	0.8675170577609602	1.0	0.8306192159850696	0.7103188966603601	0.8699401587206466	0.6356239673312843	0.5791358542578054	0.8352493386639728	0.8398873374483131	0.8277591623933087	0.8306555145579536	0.7334975900829559	0.8555395560273609	0.6554765471838643	0.8472853975293	0.9057240452362403	0.9041279353474475	0.6611593284764017	0.7316542389713121	0.5965793731647391	0.8077411843265502	0.7397964197964199	0.8683115170920048	0.8948642655959729	0.8348726553604602	0.8414944053968444	0.8931565204735936	0.8772991807138149	0.5599092535677901	0.7849412288436679	0.893173984881302	0.7939456719944525	0.8652576428186184	0.8066453783526955	0.792041366675513
LeChatelierE_2013__MH0006__bin.11	0.8362069569172063	0.8138040810700545	0.8543966017004028	0.8608531792904509	0.8924789476651985	0.9462348669931748	0.5594228846406868	0.8773972610312613	0.886202221086278	0.9200068402351773	0.872288460383208	0.7941162921060516	0.7847434008867981	0.8705857725319595	0.8681684717492021	0.8939461338850729	1.0	0.7365790789785495	0.8741776330943549	0.6556542320085414	0.6233680271339157	0.8691863989884119	0.8587985289071803	0.8500156816814005	0.8517132098724937	0.7425550710798468	0.8688075325141512	0.6727747214981293	0.8453233393173106	0.9034395400236682	0.8989535840657902	0.6844314994304104	0.7815956396449121	0.6181751977347617	0.8270662504049411	0.7852239863755488	0.9202128580942353	0.900160207447822	0.8475069812044637	0.8626281023838736	0.8995635296055772	0.8808969848051693	0.5799472756441559	0.8106220449428513	0.8975895910490217	0.841437378126063	0.8640580653411991	0.8268056875670986	0.8266748533274464
RampelliS_2015__H10__bin.1	0.8471110761216845	0.8391470452522629	0.8745266039918563	0.8795353404143186	0.892434192542441	0.8664895326943389	0.5635230853676404	0.8908789125286202	0.8886448376381263	0.898081923368782	0.8858951060726337	0.7997677576807259	0.799857855454305	0.9013027000903164	0.8753440444715612	0.9072281594905539	0.8741242255855808	1.0	0.8942899442574698	0.679984517178715	0.6154666386751253	0.8539580695458592	0.9066871354812468	0.874803020462254	0.8796683002355227	0.7693291433494941	0.8873808446010221	0.7061706040705824	0.8678654918966675	0.9152586702705775	0.9104852377422198	0.707303824125647	0.775167566550983	0.6210225222565556	0.9027162729262751	0.7861638686059556	0.8865572809716563	0.9017448789693864	0.8611470846153677	0.8767217531452214	0.9086548533614999	0.894616658028652	0.5804968935949668	0.8352356647225666	0.9044097611752949	0.8365315856114731	0.8753326729079056	0.8511383591271013	0.8305365847258032
CosteaPI_2017__SID713A038-11-90-0__bin.47	0.8797012407621639	0.8233798673304477	0.8802045647222619	0.8607731547074873	0.9619654620109561	0.8609547701679817	0.5491047765949304	0.9257940170162493	0.9029267168979646	0.9024746641016641	0.8846839313284142	0.7812472468829299	0.7703622343828758	0.8862235105004788	0.9022843830923588	0.9172559239858059	0.8564291873015046	0.738271901813555	1.0	0.6713626719930906	0.606685543120493	0.8545415419188703	0.8729042009136377	0.8941882330512696	0.8820705462328693	0.7742989209947472	0.8923247789923989	0.6877217838898783	0.8773037722578232	0.9346364874486748	0.9318133238589998	0.6938299126079402	0.7609875548276495	0.6071191816255702	0.8409933174176087	0.7622866650202124	0.8943138835090273	0.9589123003132596	0.861601075683459	0.876086262649896	0.9316544554641341	0.9005140836832048	0.5839688069127972	0.8326003723297473	0.9321187844545831	0.8301671584365617	0.8991893379087431	0.8446364585635119	0.8192272641273719
CosteaPI_2017__SID713B065-11-0-0__bin.30	0.9123919338079265	0.9300909393282298	0.9241570643640048	0.9273351708560983	0.9580591015390328	0.9134923847659221	0.588843881900057	0.9533071542204151	0.9438084163355601	0.9531514202985245	0.9341322861688165	0.8573425707957643	0.8517660587715069	0.9589790661637114	0.9488434693598665	0.9571783282324458	0.91739862469414	0.801730606098891	0.9588455062770568	1.0	0.6829040766705944	0.8984331207891895	0.9305529843415213	0.9631039523928621	0.951798804149123	0.8243001642425634	0.9592956907598732	0.7584479206685214	0.9243540523049394	0.9683194917504854	0.9669328410353728	0.8314066846981107	0.8170492547203623	0.6098741494581543	0.9014988100793883	0.8021926511121826	0.9381787897617838	0.9685314342733234	0.9135687047011534	0.9304261282329614	0.962488236158632	0.9356932351143897	0.7212409208928401	0.9228292006260298	0.967009160970604	0.9086058462101738	0.9383520566417681	0.9462176510477233	0.895360727720896
LeChatelierE_2013__MH0175__bin.3	0.8842485176591904	0.9044492641536926	0.9211394689352925	0.9292388221975633	0.9389690305659236	0.9424638802022036	0.6038961184527613	0.9336090655368371	0.9427440958561709	0.9670421556429828	0.9276797022988892	0.8646507952520259	0.8525437977067151	0.9441591849087058	0.9358648015512739	0.9478053509981282	0.9479247228667183	0.7886422991133976	0.9416753533519397	0.7421741372160015	1.0	0.923294887745609	0.9325599381283836	0.9336903280764878	0.9209640539359091	0.8046056244886064	0.9421870271360839	0.7464042727282918	0.9067957900400148	0.9524378761895155	0.9518090722620128	0.7929845208872748	0.847627133842205	0.6120980306443838	0.8944231480547429	0.9028806169227839	0.9687677236401134	0.9429761144176558	0.9228353340731027	0.9107961487160519	0.9474108073573423	0.9348123115549727	0.6982251140477711	0.9041561585796429	0.9397104811863211	0.9312815943149849	0.9320947801427979	0.9308483809139514	0.9081682863131466
WenC_2017__RA042__bin.45	0.819337791614512	0.7822319013800475	0.84693514456553	0.8390219173439418	0.8791000350075934	0.8465271423981533	0.5376040198647405	0.8517325880397798	0.8584941266037202	0.9002841263770522	0.8512896862161109	0.7597162262174133	0.7694345212288852	0.8504211525017836	0.8512256435478631	0.8775702067750667	0.8485340525300992	0.7024883454936449	0.8515257086339232	0.6268431605848318	0.5927443974358466	1.0	0.8276140472195948	0.8135584804905523	0.82016566902821	0.721040211240064	0.8396112538079303	0.6499805533358495	0.82118855276882	0.8793209462340212	0.8894306930604011	0.6628682408450466	0.7446949824008589	0.618539560919149	0.7983724527298547	0.7491257995889036	0.8826076303601105	0.8704024649951051	0.8238009899269518	0.8323589613142707	0.8782372579376031	0.862085193299122	0.5673280931079655	0.781055387193697	0.8703477768739046	0.814480982745538	0.848970118338618	0.796399003093117	0.8385113749493145
RampelliS_2015__H14__bin.88	0.8495461213586575	0.8314738522614386	0.8732872949128964	0.8804609268484895	0.9003513004034682	0.8539430186675745	0.5526227285256298	0.8910787456781171	0.8850028581312446	0.8938773093977945	0.8772694394547906	0.7830898526166238	0.7732123730259007	0.8887730014817884	0.8744327673185179	0.907446495598108	0.8621481677436302	0.7669981112284785	0.8944692848012165	0.6676494691645561	0.6156558994973759	0.8510637982991806	1.0	0.8711247347672704	0.8715380075957844	0.7595802894389738	0.8759127058270729	0.6986086728096448	0.8614936649382218	0.9078297996718235	0.9172692174640144	0.695025371695806	0.762772886786554	0.6016719605300399	0.8701143067505545	0.7615190088851808	0.8851142235040134	0.9084047557823972	0.8490262929575275	0.8762453220068706	0.9059935659673342	0.8951112081293022	0.587253289625816	0.8293442207476279	0.9037015112022094	0.8268586640225098	0.8772575999467223	0.8384092140971542	0.8241500065672271
CosteaPI_2017__SID713A058-11-0-0__bin.5	0.8908887984104373	0.8886225327242954	0.9054870359917857	0.9005244952329005	0.9743435480578103	0.8905874044439727	0.5699088728756665	0.9464053345957273	0.9308417065716668	0.9272610067875626	0.9051961017131032	0.8201472181685552	0.8141193388392614	0.9290569739193496	0.91833773092182	0.9364298916182647	0.8934882245222344	0.7748513465298436	0.9593985911962744	0.7235221720200253	0.6454096110584469	0.8759802567582172	0.9121192528373839	1.0	0.9202320965979285	0.7975380219335778	0.9381836326030791	0.7256423894730603	0.9122862204460553	0.9582046372057292	0.950756177317276	0.7570791748003654	0.79623017356496	0.6156095731711333	0.8766698213601546	0.7880905994911943	0.9182222869603721	0.9987835770505152	0.8901620438074969	0.9067162430041154	0.9431942104465938	0.9234130038712467	0.6393949031878416	0.8896123291051659	0.9512962071235123	0.8707697826593097	0.9177806556984573	0.904706433366559	0.854495283261904
CosteaPI_2017__SID713A014-11-0-0__bin.4	0.8903013837113792	0.8591287232596387	0.9021047653511166	0.8889787493944946	0.940901145147054	0.8855588168281667	0.5694427053117899	0.9328385899814471	0.919252294219123	0.9177669153785917	0.9032187037494424	0.8049558579412627	0.8007830883549593	0.922026609686937	0.9435697724065703	0.9288695382459203	0.8849480462041276	0.7701752471323458	0.9354830927586345	0.7067833832097432	0.6292710385589643	0.8729103124503389	0.9020281796929298	0.9096197330606884	1.0	0.7979976679667082	0.9185515354467145	0.7140230254781339	0.899333896237921	0.9504938817632317	0.945335837684356	0.7266194516083945	0.7852124581890172	0.6178593925608521	0.8678843786318355	0.7852549632293109	0.9119605737031655	0.9459887304203979	0.8768598348430281	0.902424893402337	0.9399380804953561	0.9157649662735907	0.6200382545362643	0.8647929985391285	0.9437485999184364	0.8533350182178134	0.9132985251516874	0.8827025547060929	0.8466395170508395
