	Bengtsson-PalmeJ_2015__TRAVELRES25__bin.101	Bengtsson-PalmeJ_2015__TRAVELRES46__bin.143	ZeeviD_2015__PNP_Main_481__bin.39	Bengtsson-PalmeJ_2015__TRAVELRES36__bin.41	Bengtsson-PalmeJ_2015__TRAVELRES66__bin.105	ZeeviD_2015__PNP_Main_415__bin.82	FengQ_2015__SID530623__bin.43	KarlssonFH_2013__S54__bin.3	ZeeviD_2015__PNP_Main_470__bin.24	Bengtsson-PalmeJ_2015__TRAVELRES60__bin.35	ZellerG_2014__CCMD42428553ST-21-0__bin.23	ZeeviD_2015__PNP_Main_97__bin.31	SchirmerM_2016__G88838__bin.26	XieH_2016__YSZC12003_35837__bin.7	ZeeviD_2015__PNP_Main_38__bin.43	QinN_2014__HD-35__bin.31	ZellerG_2014__CCIS81139242ST-4-0__bin.51	YuJ_2015__SZAXPI015235-21__bin.73	VogtmannE_2016__MMRS11932626ST-27-0-0__bin.20	ZeeviD_2015__PNP_Main_39__bin.62	ZeeviD_2015__PNP_Main_133__bin.53	ZeeviD_2015__PNP_Main_231__bin.42	XieH_2016__YSZC12003_35520__bin.27	QinN_2014__HD-36__bin.36	HeQ_2017__SZAXPI029490-88__bin.96	KarlssonFH_2013__S77__bin.4	Bengtsson-PalmeJ_2015__TRAVELRES35__bin.40	FengQ_2015__SID31874__bin.19	Bengtsson-PalmeJ_2015__TRAVELRES65__bin.58	VogtmannE_2016__MMRS66868025ST-27-0-0__bin.44	Bengtsson-PalmeJ_2015__TRAVELRES26__bin.27	QinN_2014__HD-47__bin.27	ZellerG_2014__CCIS90443472ST-4-0__bin.5	YuJ_2015__SZAXPI017591-140__bin.22	Bengtsson-PalmeJ_2015__TRAVELRES45__bin.45	YuJ_2015__SZAXPI015222-123__bin.14
ZellerG_2014__CCMD42428553ST-21-0__bin.23	0.9263002303117802	0.9118305946783278	0.9309057345366009	0.8922742063239564	0.9298503521963728	0.8000200398309926	0.9023248398093436	0.913149274068093	0.88949422830926	0.8919114415001497	1.0	0.872912365233965	0.9009293654467968	0.9131916941482962	0.9069815406826854	0.8443307391260146	0.9249822823027082	0.5099171565088859	0.8801610792838613	0.6843829011970507	0.8982693338657785	0.6834620929043639	0.9171916151591815	0.8513578448258838	0.9217152047463683	0.7897682766549866	0.8908436256881378	0.7219356428872862	0.9337288640121937	0.9072177766465755	0.9231845485589241	0.678316098347299	0.9189586309138529	0.8844316111512152	0.9207600215611028	0.8957226662921997
ZeeviD_2015__PNP_Main_97__bin.31	0.8680192624847601	0.8884867660510246	0.7351813257717325	0.8214361346106426	0.9106913430979268	0.750052537362264	0.8689590637781307	0.7242976898542356	0.8283621583603646	0.8167079744629953	0.483268014241573	1.0	0.8272709198917589	0.8214377542595755	0.8037349914219343	0.7660166070703345	0.8763272516865606	0.45150426919213127	0.7161605736148661	0.6373306403970408	0.7998867055571369	0.5830529653544946	0.7883734311169383	0.7309827908251748	0.8007969482574804	0.7435059163750961	0.8198189151510464	0.6200736859282067	0.8400183668189002	0.7755271856048842	0.635539713589381	0.6071031323605451	0.8831204642237771	0.8318504772498038	0.8948394340784663	0.891425619039945
SchirmerM_2016__G88838__bin.26	0.8494179487372766	0.8837405053908525	0.7304908762134966	0.7968365122319125	0.8990064214505091	0.7604154888702954	0.8532652074973597	0.6972550330118003	0.8397920545542715	0.7944738003646667	0.5158517781479722	0.8555877172484667	1.0	0.8003625728349276	0.8233154685179741	0.7626810456235391	0.8901699125687729	0.47133170347254155	0.7054989794525309	0.6333939715251762	0.8043430011047206	0.5681999586253221	0.7773275978314309	0.7016772657870779	0.7997356710863868	0.730898341411446	0.7963519929780303	0.6148645649335367	0.801641502654596	0.7585804297773724	0.6028550202811301	0.59901488064578	0.8885124128221299	0.8498312767438295	0.8865688917700405	0.8942412143719216
XieH_2016__YSZC12003_35837__bin.7	0.8886153125600396	0.887531818365474	0.7733864470873053	0.8463833639938552	0.8804491141156865	0.7265752100816084	0.8632138053981758	0.7457326078155059	0.85114199793361	0.8414466214193774	0.5147776569314356	0.8364018592562481	0.787971152997791	1.0	0.8419875439396476	0.7778861638451015	0.9268121935150316	0.472950163389935	0.7482685944177785	0.6440470074863347	0.8062557359638439	0.599087770450953	0.8123662639157678	0.7565580671255163	0.8073313966767897	0.737279868859272	0.8407288271299029	0.6728367015930004	0.8577056309539615	0.8117989549310942	0.6831047468424885	0.6195834566763114	0.9823148845221124	0.8209290839031848	0.8970391913208322	0.8615939238569096
ZeeviD_2015__PNP_Main_38__bin.43	0.8449809057959861	0.8433854015615607	0.7474878605580336	0.7955992598869416	0.8514686415976591	0.7052626931495796	0.8114287357644081	0.7193954015129544	0.7990175031553638	0.7874941469824353	0.5023043471920908	0.804014643480346	0.7963437475190497	0.8272112254801094	1.0	0.7415384403510676	0.8388099215331097	0.4663684395571635	0.7121182171830014	0.6767072583898652	0.7925334128317588	0.5701106443098948	0.7670875708640431	0.7252759626897471	0.7819384384068127	0.7094408160686192	0.7871745600718079	0.6276172507262603	0.8268179189018847	0.7676951505420421	0.6368573224692686	0.5962997587503626	0.8481010299690701	0.8011598290999882	0.8532075346360922	0.8395629152807099
QinN_2014__HD-35__bin.31	0.9417822335655964	0.9289108290325131	0.8130940684442136	0.902677237085305	0.9578279634251469	0.7829756217837958	0.9117668371937194	0.8153531754546447	0.8745369795254605	0.8994153895959676	0.5432180675859317	0.8901893302013575	0.8569793748847155	0.8878097625796639	0.8614434757403622	1.0	0.9214060388410183	0.4973192808501508	0.7950819132156584	0.70020788866428	0.8644921644136768	0.6727866303779075	0.8821542309907509	0.825404107706844	0.8904726008575291	0.8131430055675389	0.9017163754907829	0.7040748625055054	0.9302471889387044	0.8715042895270791	0.7206452547930148	0.7054243977910536	0.9206432784861112	0.8818050834377953	0.9328385037286324	0.9408613686584076
ZellerG_2014__CCIS81139242ST-4-0__bin.51	0.8407229124901368	0.8906064415776619	0.7122417158411767	0.8017514053905079	0.8774518354079124	0.7126011333733525	0.8395638664567547	0.6936297772894935	0.8415168778999748	0.7979805416180584	0.4774767530099331	0.8170859241976344	0.802523095974297	0.848697300215575	0.7818328028904418	0.739278824191216	1.0	0.43971903516024663	0.695986378377562	0.6105310847085207	0.7575018971356083	0.5517349824255399	0.7592986072570629	0.7022082280942187	0.7775998308623377	0.7083009593276779	0.7984041408524085	0.6174883812242093	0.7909269725491085	0.760532028557082	0.6172108897471619	0.5819120861695982	0.9341072891536699	0.8155013912327794	0.8997753640423901	0.8654343779849211
YuJ_2015__SZAXPI015235-21__bin.73	0.9318200163017244	0.9089896887636804	0.7616980699074917	0.9032492660267317	0.9402676331637215	0.7559489423662823	0.8959142814184082	0.7599452388677425	0.8283515474767938	0.8856164979781114	0.5517247382623628	0.8824036338601059	0.8906668671409467	0.9077797209714562	0.9111366100326826	0.8363662981632863	0.9216781279922766	1.0	0.8568020131838218	0.7008071727587107	0.8546962418985969	0.6439996201539959	0.8829789422871478	0.8263652694136919	0.8851290289395174	0.7739932102526768	0.9029438065317686	0.7174863690678737	0.9199806911614583	0.8595218688423402	0.6563905133460476	0.6825832693662112	0.9160255446437757	0.8695062793292553	0.92295536018106	0.9166942318801585
VogtmannE_2016__MMRS11932626ST-27-0-0__bin.20	0.9303261740875441	0.9262338463042599	0.8390095010442818	0.8960566700603125	0.9270020307004396	0.7799396127253236	0.8987966940136987	0.8346986896470193	0.8664980319016006	0.88866763404693	0.6002932070052431	0.8822552896229762	0.8403563178427786	0.9053177814236053	0.8769702807414675	0.8428524183093259	0.9195666043306645	0.5400810185127451	1.0	0.6966679253584154	0.8709495108311506	0.6556289210451098	0.8745006177898537	0.843837091035338	0.8714039367953841	0.7987651186420893	0.8921773388596053	0.707957243056037	0.92511848246669	0.882598977317111	0.7374535285851889	0.6901348662436332	0.9234728718673415	0.8613791304252398	0.9341042446178457	0.9101648254350843
ZeeviD_2015__PNP_Main_39__bin.62	0.9143587119115603	0.9136941967934186	0.8104102859500424	0.874898688216721	0.9100531724819724	0.7891283297618229	0.873830053217572	0.7903947975060674	0.8590252876465568	0.8700577040354499	0.5274080077735305	0.8871457187528534	0.8524860981633681	0.8804554774870845	0.9416291949278165	0.8387122046458568	0.9114577286095458	0.4991410338930892	0.7871764927354238	1.0	0.8619848880582294	0.6649355831782422	0.8527245119843808	0.8167972963985423	0.865176702404316	0.7983188162049254	0.8712232827159563	0.7152921893828632	0.8913278240765269	0.8560200335244778	0.6834980436539652	0.694271755683887	0.914395911231151	0.8801871914851885	0.921779412543836	0.8986194543423442
ZeeviD_2015__PNP_Main_133__bin.53	0.8821778231088238	0.8680120150282773	0.7939315650773763	0.8442926026981177	0.8798717211933571	0.7844142026539371	0.8460201297457377	0.7698294563208333	0.8176807474790357	0.8390241629432506	0.5298999380437353	0.8523115381893929	0.8286943795830809	0.8437278342402419	0.8441825828686613	0.7926596495587989	0.8656696712866365	0.4659896348377143	0.7533191472470882	0.6598411227372589	1.0	0.6227838554745004	0.8209067014588198	0.7666966956083535	0.8406511620682693	0.7528997775442193	0.8388520142689248	0.6542956918823487	0.8646833758743341	0.8139443877806369	0.6800662189938234	0.6383505827167908	0.8717548464813502	0.8329420079007182	0.8732032251773691	0.8659686663525709
ZeeviD_2015__PNP_Main_231__bin.42	0.9501307031610395	0.9167516577177628	0.8625184757469537	0.9213075964739958	0.9619043434872796	0.8136703267735932	0.9109699649470755	0.8684727657290976	0.8791537088002611	0.9108030163716301	0.5865054085689808	0.9037497528721744	0.8515783230454935	0.9119904851864521	0.8833813990416148	0.8973736980678526	0.9172110801133493	0.5107641035457744	0.8249249202130162	0.7404395266443022	0.9059571143001496	1.0	0.9080615450274743	0.8961680280925497	0.923039217224574	0.8418745940042867	0.9166813635807332	0.7414914281948529	0.9610959609114388	0.9177200849805907	0.7878780271197291	0.7381945076429184	0.9255133197975277	0.8930575125289886	0.9235645403736259	0.941131170742576
XieH_2016__YSZC12003_35520__bin.27	0.943506827660122	0.9302874336623913	0.8458565719352348	0.9473399243654079	0.9489105545981427	0.7963368312326808	0.9391855120698815	0.8298138382056498	0.8799175905032866	0.9396575341197899	0.5803349135274115	0.9010174389009106	0.8589908168572957	0.9118276693772455	0.8763852921631382	0.867564033030437	0.9307057747732905	0.5163523246623192	0.8112925259473297	0.7001317959606018	0.8804914212306263	0.6695396766926618	1.0	0.8416801023269762	0.9192902454329552	0.8245068295111888	0.9416932449016991	0.7117416873214878	0.9335355932391634	0.9007184916026353	0.7352048853356633	0.6965425773144351	0.9341686581060995	0.8903955544778234	0.9381466007933672	0.9194735010523315
QinN_2014__HD-36__bin.36	0.8874695995405795	0.8627536403413233	0.8023667341950999	0.8585550266160886	0.8897169654481308	0.7346528625592985	0.8539626633312318	0.8131817220993897	0.8025486418863873	0.8497737206478124	0.5360713741306999	0.8313812412183487	0.7716381501415426	0.8450745153771867	0.8246036830090387	0.8078216623047197	0.8565595683215353	0.4809054489873268	0.7790544576364619	0.6673861614760037	0.8183644794607795	0.6575705145592928	0.8376043263635824	1.0	0.8610833132620839	0.7601314524845597	0.8530766116906316	0.6719154327261607	0.8910741349828754	0.8465224084946747	0.7263178060919274	0.6634905737276477	0.8600429854782399	0.816481389461604	0.8697964614118524	0.8788356618285361
HeQ_2017__SZAXPI029490-88__bin.96	0.9296726749449092	0.9190498786300966	0.8211199109880337	0.9018122125231453	0.9390010653310153	0.7664824485720186	0.8979037876519776	0.822417854753238	0.8580659797662286	0.8974549246462937	0.5573153835302214	0.8745996164100777	0.8445328707022473	0.8659611041410818	0.8537060385120036	0.8368800881275071	0.9108390023477968	0.4946386299020594	0.7725427624930957	0.6788307804157754	0.8616537882047647	0.650379499298845	0.8784930054761286	0.826873317592909	1.0	0.7951238884007166	0.8968424367025771	0.680625790208949	0.909478704214315	0.8624502436463773	0.7213843200433031	0.6787564858493172	0.9095361940574077	0.8608104564295534	0.9238445315440135	0.9169377902407896
KarlssonFH_2013__S77__bin.4	0.9418367357076929	0.9509604044896041	0.8028768915740937	0.9058244237722093	0.9568565617787528	0.8071620253491545	0.9310374633756681	0.8072742952579377	0.8883436015590614	0.9014175814677154	0.5364276112440797	0.9121756219305854	0.8670302025925407	0.8883540337187271	0.8700798706014785	0.8584534770388166	0.9319882802137699	0.485876346121174	0.7954799936016086	0.7036233374366495	0.8668846491267288	0.666348237412109	0.8850892645128727	0.8199543369468347	0.893186110721975	1.0	0.9044965588776188	0.6995071052942714	0.9036331734729057	0.8699372977527141	0.6973635448677251	0.7017440583883009	0.9426479603140775	0.8779025000422254	0.9557343594604288	0.936587869087325
Bengtsson-PalmeJ_2015__TRAVELRES35__bin.40	0.9255894245292648	0.914274134527379	0.7975337339245889	0.9946684914157781	0.9344794534057466	0.7624221641270704	0.931904100321984	0.7902942840483824	0.8582106789347017	0.9842312609973719	0.5268487263378082	0.8757597594376266	0.8225368049704228	0.8820285858136714	0.8405954195567659	0.8288821912214803	0.9147205175274533	0.49353999020725664	0.7736319139622719	0.6685999837364334	0.8409738935151623	0.6317500289802916	0.8801876884800313	0.8012388858418731	0.8771953652295326	0.7875532675062588	1.0	0.6832644438638774	0.9106304035267718	0.8456630777242772	0.6999813141999969	0.6653027186108837	0.9279502369463251	0.8737004285622835	0.9232653781538777	0.9043788788173965
FengQ_2015__SID31874__bin.19	0.9436495552440647	0.9601121366798022	0.8404661782726367	0.9300444609005609	0.9409889538317774	0.8059359563207651	0.9244064778327294	0.8399002054075975	0.9012427306574512	0.9264370450691892	0.5801286515681797	0.9000191008495471	0.8629211370001088	0.9591306468723093	0.9106515152850876	0.8793931219310077	0.9612487841574615	0.532864334012148	0.8341258716599226	0.745867604665309	0.8912767889414897	0.694343503801069	0.9039192004678239	0.8574917939811755	0.9045445328960708	0.8275733986876247	0.928389445752118	1.0	0.9338205519263942	0.9184658197643837	0.741741233444706	0.7204599484570922	0.9841233738565203	0.8949535555496784	0.9655220849899646	0.9225375331693598
Bengtsson-PalmeJ_2015__TRAVELRES65__bin.58	0.9131757768381764	0.8748369744613685	0.7940293203683249	0.8806348646240897	0.995765995347275	0.733414261095159	0.86646298051894	0.7948994801820171	0.8223167621937304	0.8723548860446826	0.528749856595509	0.8592130292868211	0.7928216164098639	0.8616085573031921	0.8454167924691623	0.8187781398956886	0.8676549462227983	0.48148787802355686	0.7681137991773863	0.6549669310279276	0.8300405177223101	0.6342181131572223	0.835490923789987	0.801369559482112	0.8517609657324356	0.7533732670835647	0.8719411356144691	0.6580623972095246	1.0	0.8330680609103587	0.7225271163914336	0.6482429688312151	0.8747135534121158	0.8313335395873016	0.8815638358102447	0.9023068553766227
VogtmannE_2016__MMRS66868025ST-27-0-0__bin.44	0.9497179458154101	0.9491944004226096	0.8701659308731416	0.927337559429477	0.9532115500716928	0.7984538902724322	0.9200173571805902	0.8542647724700023	0.892885442608105	0.9222143611802882	0.5850586748169949	0.9033738019772093	0.8543883480492038	0.9287067957135311	0.8939396083314466	0.8735661459512489	0.9501377254546827	0.5122971851181043	0.8345455059995472	0.7163482944683421	0.8898059580409026	0.6896687042487359	0.9180330729756245	0.86699352879028	0.9198513319749452	0.8259702097954872	0.9221483284280432	0.7370976718738209	0.9487217945815409	1.0	0.7597634140819561	0.711271790808241	0.951278205418459	0.8965446004075165	0.9563485774658517	0.9303811976454608
Bengtsson-PalmeJ_2015__TRAVELRES26__bin.27	0.9858237429209741	0.8910478072342061	0.8970892643356217	0.8868817723201597	0.9449030198590417	0.7529920619264296	0.8759743255735092	0.8882251636986521	0.862981144154264	0.8806142428832049	0.6859605275528377	0.8529741826479701	0.7823287515644369	0.9004097017638533	0.8544452831583175	0.8322820426287647	0.8884343892976487	0.45076486901118895	0.8034224960450927	0.6590225958212486	0.8565929703459396	0.6822004446451562	0.8633767707414576	0.8570907642386172	0.8864883195054233	0.7628838134924969	0.8794529049479952	0.6858627077922679	0.9480587940236473	0.875389037339433	1.0	0.6564135254296054	0.9023997904483352	0.8550800247157928	0.8972593620303905	0.8974577187671015
QinN_2014__HD-47__bin.27	0.9593286643151173	0.9461005908085094	0.8584396520875477	0.9372847151728486	0.9639849023717542	0.8123117969390911	0.9294151799081289	0.8513296234356477	0.8797946897829321	0.9284280647430702	0.5644241747059955	0.9124699057676251	0.8705162940945927	0.9145670690591126	0.8959208165669813	0.9123518414383887	0.9380198786250009	0.5249359166295434	0.84198854410859	0.7496445898542575	0.9004206498163309	0.7157917734722841	0.9160148785397998	0.8767943952306879	0.9340781123339492	0.8596878476507632	0.9360699914555506	0.746032064811231	0.9525369224889422	0.9177432429471778	0.7350898140912819	1.0	0.9371666508436123	0.9125678869893109	0.9516885633396869	0.9493765716553106
ZellerG_2014__CCIS90443472ST-4-0__bin.5	0.8106449362371945	0.8530565353452215	0.6826663476244085	0.7786784875667214	0.8411792983857134	0.6843607791357894	0.8078758992883532	0.66543229985744	0.8140085737802039	0.774294659549718	0.452786911003066	0.7859600024793043	0.7645875345769255	0.8586000147028511	0.7545308565275614	0.7050626096407459	0.8916118793270706	0.4171407855646832	0.6671458306606337	0.5846347278459026	0.7281233828665659	0.5314017582880115	0.727452385105147	0.6729884121353297	0.7411627937146753	0.683810863677183	0.7731043772693923	0.6034226651656304	0.7610869587152591	0.7268044506395018	0.5983927045029643	0.5549338876212084	1.0	0.7845286366853431	0.8613358981640176	0.8295979202673036
YuJ_2015__SZAXPI017591-140__bin.22	0.8513716994557353	0.8785193620661776	0.7621135864980966	0.8258821238991397	0.8924442793552888	0.7380975945722595	0.8461481753914791	0.7120150013909032	0.8308702329997202	0.82108218385257	0.49252353844167507	0.8367401299832725	0.8265350134956312	0.8109809269077267	0.8055887838210455	0.7632621508537458	0.8797689349183521	0.44752018031645796	0.703324605058815	0.6360484661574698	0.7863034922465797	0.5795415436134731	0.7836589431823134	0.7221020031043821	0.7928042850410897	0.7197763639303546	0.8226987270892977	0.6202080530653024	0.8175391479200191	0.7741885820484279	0.6408537010042608	0.6107372846390922	0.8866937190228732	1.0	0.8842894724301789	0.8790508785499089
Bengtsson-PalmeJ_2015__TRAVELRES45__bin.45	0.8590301838529055	0.9900585762930518	0.7321623934008145	0.8203191603593373	0.8985979367418834	0.7269608766611552	0.8595158676448617	0.7201486933730338	0.8516325815488307	0.8146480091741121	0.4810730440145682	0.8444856547502817	0.8089894681896223	0.8314157548790968	0.8049163733521238	0.757546727480952	0.9107094613571862	0.4456792675689711	0.715580743688499	0.6249481739856144	0.7733794076950502	0.5623079571513021	0.7746698515702948	0.721724968464945	0.7982872290383117	0.7351743207400736	0.8156552967237553	0.6277705661865493	0.8133713218814878	0.7748058888873179	0.6309166202063563	0.5975660784071711	0.9133541643659419	0.8296526195399263	1.0	0.885639235913546
