	LiuW_2016__SRR3993044__bin.127	Bengtsson-PalmeJ_2015__TRAVELRES27__bin.49	LiJ_2014__V1.FI06__bin.82	VatanenT_2016__G78855__bin.3	VatanenT_2016__G80489__bin.4	VatanenT_2016__G78692__bin.8	CosteaPI_2017__donald1-11-0-0__bin.15	CosteaPI_2017__donald3-11-7-0__bin.57	LiuW_2016__SRR3993005__bin.29	CosteaPI_2017__donald4-11-0-0__bin.31	LiuW_2016__SRR3993002__bin.44	CosteaPI_2017__SID713B058-11-90-0__bin.68	CosteaPI_2017__donald3-11-30-0__bin.17	CosteaPI_2017__SID713A038-11-90-0__bin.46	LiSS_2016__FAT_008-22-14-0__bin.30	LouisS_2016__AS44_12__bin.19	LiuW_2016__SRR3992982__bin.40	ZeeviD_2015__PNP_Main_613__bin.30	CosteaPI_2017__SID713A014-11-0-0__bin.25	Bengtsson-PalmeJ_2015__TRAVELRES28__bin.59	CosteaPI_2017__donald1-11-7-0__bin.11	VatanenT_2016__G80485__bin.3	ZeeviD_2015__PNP_Main_480__bin.15	VatanenT_2016__G80601__bin.7	LouisS_2016__AS44_6__bin.16	ZeeviD_2015__PNP_Validation_58__bin.38	ZellerG_2014__CCMD72895164ST-21-0__bin.2	ZeeviD_2015__PNP_Main_679__bin.10	ZeeviD_2015__PNP_Main_549__bin.23	NielsenHB_2014__V1_CD29_0__bin.19	CosteaPI_2017__SID713B020-11-90-0__bin.54	BackhedF_2015__SID268_12M__bin.3	LeChatelierE_2013__MH0405__bin.18	LouisS_2016__AS44_0__bin.3	VatanenT_2016__G80366__bin.8	ChengpingW_2017__AS17raw__bin.43	LiuW_2016__SRR3993001__bin.32	LeChatelierE_2013__MH0413__bin.33	LiuW_2016__SRR3992997__bin.26	CosteaPI_2017__donald3-11-0-0__bin.14	ZeeviD_2015__PNP_Main_597__bin.27	ZeeviD_2015__PNP_Main_466__bin.17	LeChatelierE_2013__MH0181__bin.36	BackhedF_2015__SID268_4M__bin.1
LiSS_2016__FAT_008-22-14-0__bin.30	0.9955180942785857	0.9961993677373281	0.9967851635642692	0.9965645439942513	0.9976282593073026	0.9985430694670256	0.9967232359703507	0.9962338664679802	0.9962900725515162	0.9966157611343588	0.9951095912788211	0.9940900767644005	0.9966094985193661	0.995943129977036	1.0	0.9965322735389652	0.994380383967143	0.9950679595122037	0.9957536752458064	0.9964245949946119	0.9963660070191928	0.9961084089066942	0.9960050761385069	0.9961876327605153	0.9956721440472607	0.9799694991359319	0.9962862852188588	0.9948940863457455	0.9966188550719299	0.9957475761183875	0.9962440941327697	0.9966138481211483	0.9971777485274231	0.9963408527738904	0.9966723520665255	0.9938360858157123	0.9957756561120228	0.9899584415265527	0.9955982794667213	0.9968213658302637	0.9958273042659647	0.9960281405535047	0.9959338147287128	0.9962725890571775
LouisS_2016__AS44_12__bin.19	0.9958015994086601	0.9968482443012099	0.999541707502628	0.9979919142312612	0.9980033755432223	0.9969880196204532	0.9972945364807735	0.9965675311359765	0.9963521129195573	0.9972332248488365	0.9952434204438805	0.994475663363404	0.9972700962152989	0.9954634623037507	0.9965322735389652	1.0	0.9956057599129664	0.9952013835750831	0.9956752943576261	0.9963366555122259	0.9968793184278284	0.9979192322913517	0.9953392152796243	0.9974579349877613	0.998215435941586	0.9808179601707346	0.9953004549962032	0.9960589762175385	0.9970702717839419	0.9954104096884293	0.9973256113646356	0.996790192343131	0.9957009179797192	0.999621247371066	0.9981153178468285	0.9936501626808331	0.9955687305752412	0.9892838319885815	0.9957099842172868	0.9973130307713565	0.9949479392303143	0.9955648122161332	0.9981283240311496	0.9964110710358055
LiuW_2016__SRR3992982__bin.40	0.9949843978715137	0.9957124793047742	0.996917895442196	0.9954618275769119	0.9938866162083101	0.9953302024202247	0.996016198885808	0.9950119119852853	0.9956713137913794	0.995458788913712	0.994526400695047	0.993017798453551	0.9958005785891029	0.9945369229076502	0.994380383967143	0.9956057599129664	1.0	0.9942847533447716	0.9950921352179609	0.9947250294298551	0.9957909882130016	0.9958091359374209	0.994553496410083	0.9949401543991572	0.9936140089083857	0.9809374004426895	0.9929217941180812	0.999511422805266	0.9952392656192591	0.9939903012250006	0.9955439533460563	0.9951162524442946	0.9939922337717199	0.9955031736033723	0.9955890458610865	0.9917871874581391	0.9949044423633192	0.9910833362906725	0.9951956042896033	0.9960229700671598	0.9942679496475508	0.9949207957403484	0.9936222298125974	0.9944942770888083
ZeeviD_2015__PNP_Main_613__bin.30	0.9941036710141411	0.9955574653753346	0.9958368990627056	0.9955926059820769	0.996145533499995	0.9955491567353841	0.9958108510390244	0.9951385978566725	0.9948315973753987	0.9957872700844396	0.9937970132185661	0.9919755747758529	0.9964801070302297	0.9938183161257789	0.9950679595122037	0.9952013835750831	0.9942847533447716	1.0	0.9937544433224504	0.9954411717651289	0.9954505255599907	0.9971303607582138	0.9942333519719481	0.994894480290778	0.994058813183245	0.9818395402736768	0.993780556756577	0.9950261818618037	0.9957071497561276	0.9939033219379741	0.9952915014507667	0.9948148909301828	0.9945321776625026	0.9953349742776151	0.9956835745917824	0.9977641254542259	0.9930129160165644	0.9920358707469427	0.994031315200422	0.9960147598198982	0.9941410739261265	0.9945256337086295	0.9953004378384607	0.9944053417124902
CosteaPI_2017__SID713A014-11-0-0__bin.25	0.9991998224121998	0.995575092571646	0.996316865766222	0.9959048872083185	0.9960516977506554	0.9965118553904599	0.996036166189651	0.9952630035252857	0.9993290575598214	0.9956137505028615	0.998776771483133	0.9939438402488712	0.9959396301097077	0.9991662608182798	0.9957536752458064	0.9956752943576261	0.9950921352179609	0.9937544433224504	1.0	0.9951698479731689	0.9959597072281379	0.9954147612226762	0.9990410024847294	0.9954219271549406	0.9941643186097106	0.9804452469310878	0.9949249655882452	0.9955523275736999	0.9955417363301288	0.9953016274940245	0.9950481845207779	0.9960213122776768	0.9954778111345599	0.9958606745436032	0.9961568651436843	0.9923692265576967	0.9987928828477328	0.9896796132281555	0.9993045444682326	0.9961207084615523	0.9986748150530718	0.9991410944301041	0.9946477907435683	0.9955836263872904
Bengtsson-PalmeJ_2015__TRAVELRES28__bin.59	0.994689074590389	0.9993502145753059	0.9968688428303903	0.9955388506963092	0.99587610237758	0.9964727062407847	0.9955982367954914	0.9951218008132512	0.9958963026346747	0.9952103008289898	0.9944138184490996	0.992509906402112	0.9955515047384248	0.9950146505617115	0.9964245949946119	0.9963366555122259	0.9947250294298551	0.9954411717651289	0.9951698479731689	1.0	0.9950522525049186	0.9951427069876633	0.9956298638085784	0.9951327579391224	0.9954317368619808	0.9799085490915233	0.9945873075659751	0.9949316641719104	0.9955176987003693	0.9951187532303086	0.994671708336294	0.995628379909977	0.9951398573496832	0.9965211565424511	0.9957171646620829	0.9931831329445426	0.9954931345550163	0.9919789514554526	0.9951981751557955	0.9958065014131181	0.9945281782437746	0.9955519510650059	0.9951723528280008	0.9959446414762273
CosteaPI_2017__donald1-11-7-0__bin.11	0.9954429343725146	0.9960130946979849	0.9972173831937329	0.9972137433491174	0.997663435888507	0.996859038092088	0.9995930962580573	0.9986946315960282	0.9963440803609649	0.9992084315287975	0.9950434819434779	0.9931044380969223	0.9993578503594528	0.9956578070237214	0.9963660070191928	0.9968793184278284	0.9957909882130016	0.9954505255599907	0.9959597072281379	0.9950522525049186	1.0	0.995533143671374	0.9957256031005092	0.9968569220409538	0.9955644672417813	0.9811744942604146	0.9951514464142678	0.9964393917207591	0.996171315122379	0.9946228123508607	0.9957506641084419	0.9957104446091269	0.9946298199517156	0.9967895239351848	0.9972331530062439	0.993899084680947	0.9956399399223449	0.9891389571441699	0.9959653822377911	0.9994365623777411	0.9946462193450165	0.9956947253342506	0.9958866355913968	0.995897715929935
VatanenT_2016__G80485__bin.3	0.9948079833147412	0.9957567533112144	0.9982604129437306	0.9968023570032211	0.9974036257061145	0.996595355640885	0.9960864685939805	0.9949016504556598	0.9954829820065472	0.9958736798615953	0.9942826390134659	0.9934563832268144	0.9962914823972377	0.9952195152321787	0.9961084089066942	0.9979192322913517	0.9958091359374209	0.9971303607582138	0.9954147612226762	0.9951427069876633	0.995533143671374	1.0	0.994891549684892	0.9957944791422237	0.9960922009253139	0.9818210033080248	0.9945186930100017	0.9960603918616997	0.9957691744289248	0.9945253109637013	0.99579750037149	0.9950876104822453	0.9946907337894378	0.9979298893098936	0.9967485301268073	0.9954023660962972	0.9951781734553559	0.992561743124739	0.9953513495536275	0.9960922196159239	0.9944614767125791	0.9951572869200199	0.9970889882187072	0.9960154326597379
ZeeviD_2015__PNP_Main_480__bin.15	0.9989562183989308	0.9949785360135596	0.9962651602452012	0.9957217006011917	0.9962904333581862	0.996539937402648	0.9960358374092797	0.9952348464653675	0.9990838694949568	0.995508813952618	0.9986458230781218	0.9936370230161393	0.9959116022099448	0.9987662034178224	0.9960050761385069	0.9953392152796243	0.994553496410083	0.9942333519719481	0.9990410024847294	0.9956298638085784	0.9957256031005092	0.994891549684892	1.0	0.9952799482832797	0.9935990879368742	0.9795734266360924	0.995402686769529	0.9952437689674722	0.9957499101522195	0.9956449775335501	0.994933987207823	0.9959737965927427	0.995401614939715	0.9955185364248973	0.9959673095602543	0.9926123274774143	0.9986078494789982	0.9901171810700922	0.9990563538742527	0.9960111106856401	0.9987867972441674	0.9989633129668668	0.9943923807040954	0.9952134292483397
VatanenT_2016__G80601__bin.7	0.9953667732732021	0.9950265839499215	0.9976263960514334	0.9987618997424644	0.9990527493095341	0.9964731187523818	0.9970178405756571	0.9967542630139835	0.9959178032774234	0.9973508824336762	0.99496313342413	0.9933942648952543	0.9972387906963145	0.9952293845159764	0.9961876327605153	0.9974579349877613	0.9949401543991572	0.994894480290778	0.9954219271549406	0.9951327579391224	0.9968569220409538	0.9957944791422237	0.9952799482832797	1.0	0.996419110562038	0.9802201384633968	0.9956301901469569	0.9956806791660567	0.9970073464071046	0.9947966714824894	0.9978216935250552	0.9960296722120605	0.9960356242459362	0.997442266208714	0.9989503989559562	0.9932587799565095	0.9955445784299481	0.9891659419213881	0.9955890970715405	0.9972108057535485	0.9939307234222489	0.9953524053952268	0.9968564700199263	0.9958928839361628
LouisS_2016__AS44_6__bin.16	0.9941822455906081	0.9948831702162737	0.9979290838839522	0.997041490641319	0.9976452927931243	0.9959062097803458	0.9960088024331254	0.9955825957173359	0.9947383744750142	0.996191769695275	0.9937878877706798	0.9935856961479985	0.9962029024097989	0.9940063150288633	0.9956721440472607	0.998215435941586	0.9936140089083857	0.994058813183245	0.9941643186097106	0.9954317368619808	0.9955644672417813	0.9960922009253139	0.9935990879368742	0.996419110562038	1.0	0.9798066074191224	0.9939801535108708	0.993824832699115	0.9960825898633184	0.9952039587058575	0.9957964395007427	0.9959067054073276	0.9944720457899761	0.9983691757531474	0.9968624406365577	0.9927020392085142	0.9939288157594681	0.9876005275047401	0.9940025967614868	0.9960087382653362	0.9935186070984406	0.9941439592021954	0.9973425683315391	0.9953091750857888
ZeeviD_2015__PNP_Validation_58__bin.38	0.9801503987513948	0.9805931409713241	0.9814674462697582	0.9805458450518078	0.9808607509397306	0.9800389889531299	0.9808922901064127	0.979954672539647	0.9807883654385459	0.9808248279600109	0.979605830790252	0.9779741968125474	0.9811624521512075	0.980082100982915	0.9799694991359319	0.9808179601707346	0.9809374004426895	0.9818395402736768	0.9804452469310878	0.9799085490915233	0.9811744942604146	0.9818210033080248	0.9795734266360924	0.9802201384633968	0.9798066074191224	1.0	0.9790238675263868	0.9810632432203438	0.9807974485466524	0.9785579157488555	0.9806573557003764	0.9797548282261516	0.9789457860167812	0.9805974175390245	0.9808089043921957	0.9815837231296168	0.9801249476845713	0.9786326141867154	0.9802254719871927	0.9810055735911847	0.9797288128393232	0.9803741045042972	0.9798613020218065	0.9792521952998606
ZellerG_2014__CCMD72895164ST-21-0__bin.2	0.9950551438673237	0.9939476601263818	0.9956213256946114	0.9957894314226854	0.996898713395329	0.9964814012083119	0.9959789748021606	0.9955759853619446	0.995887811400002	0.9960688184313955	0.9947202826201657	0.9931899109792285	0.9960534160595419	0.9950540505663149	0.9962862852188588	0.9953004549962032	0.9929217941180812	0.993780556756577	0.9949249655882452	0.9945873075659751	0.9951514464142678	0.9945186930100017	0.995402686769529	0.9956301901469569	0.9939801535108708	0.9790238675263868	1.0	0.9939178386138937	0.9956044316010044	0.9957736461205756	0.9956892156315718	0.9963177530181091	0.9955465092285224	0.9954149160536061	0.9959011304999925	0.9932690146475712	0.9945028820735528	0.9872527530523958	0.9952844571791611	0.9959260848449413	0.995284032842442	0.9950604674102487	0.9948867959150167	0.9958951982440202
ZeeviD_2015__PNP_Main_679__bin.10	0.995476551922209	0.9958940489066564	0.9973067264344382	0.9961644477933635	0.9949303312020498	0.9957074009408321	0.9966195061501342	0.9958572140895425	0.9960453339763684	0.9961397503542886	0.9949065194148904	0.9931489208587679	0.996383375135681	0.994925324947033	0.9948940863457455	0.9960589762175385	0.999511422805266	0.9950261818618037	0.9955523275736999	0.9949316641719104	0.9964393917207591	0.9960603918616997	0.9952437689674722	0.9956806791660567	0.993824832699115	0.9810632432203438	0.9939178386138937	1.0	0.9960238532782048	0.9945638743179431	0.9960051007251598	0.9956260822590306	0.9945789437551865	0.9960635872169498	0.9963914027837082	0.9926885199553929	0.9953221624958909	0.9912340979978314	0.9956769809394755	0.9966479322699298	0.9947885968815449	0.995340349550969	0.994240293754932	0.9949970522676554
ZeeviD_2015__PNP_Main_549__bin.23	0.9951402932696	0.9961761983719736	0.9978323393816352	0.9972221308634417	0.9976934237479355	0.9970203795504736	0.9967000646055953	0.9960690382323278	0.9964154818961698	0.9963023885924109	0.9946322478085292	0.9936191249433248	0.9964964501291573	0.9954895180164433	0.9966188550719299	0.9970702717839419	0.9952392656192591	0.9957071497561276	0.9955417363301288	0.9955176987003693	0.996171315122379	0.9957691744289248	0.9957499101522195	0.9970073464071046	0.9960825898633184	0.9807974485466524	0.9956044316010044	0.9960238532782048	1.0	0.9951587735250451	0.9962482507400912	0.9960924942129832	0.9951089514081588	0.9973063312255825	0.9973795989224201	0.9941587074096934	0.9954902704753645	0.9889136679187499	0.9954771927259053	0.9966447642750107	0.9945753237442309	0.9955676889364129	0.9962696004046535	0.9961725221835641
