	LiuW_2016__SRR3993044__bin.127	Bengtsson-PalmeJ_2015__TRAVELRES27__bin.49	LiJ_2014__V1.FI06__bin.82	VatanenT_2016__G78855__bin.3	VatanenT_2016__G80489__bin.4	VatanenT_2016__G78692__bin.8	CosteaPI_2017__donald1-11-0-0__bin.15	CosteaPI_2017__donald3-11-7-0__bin.57	LiuW_2016__SRR3993005__bin.29	CosteaPI_2017__donald4-11-0-0__bin.31	LiuW_2016__SRR3993002__bin.44	CosteaPI_2017__SID713B058-11-90-0__bin.68	CosteaPI_2017__donald3-11-30-0__bin.17	CosteaPI_2017__SID713A038-11-90-0__bin.46	LiSS_2016__FAT_008-22-14-0__bin.30	LouisS_2016__AS44_12__bin.19	LiuW_2016__SRR3992982__bin.40	ZeeviD_2015__PNP_Main_613__bin.30	CosteaPI_2017__SID713A014-11-0-0__bin.25	Bengtsson-PalmeJ_2015__TRAVELRES28__bin.59	CosteaPI_2017__donald1-11-7-0__bin.11	VatanenT_2016__G80485__bin.3	ZeeviD_2015__PNP_Main_480__bin.15	VatanenT_2016__G80601__bin.7	LouisS_2016__AS44_6__bin.16	ZeeviD_2015__PNP_Validation_58__bin.38	ZellerG_2014__CCMD72895164ST-21-0__bin.2	ZeeviD_2015__PNP_Main_679__bin.10	ZeeviD_2015__PNP_Main_549__bin.23	NielsenHB_2014__V1_CD29_0__bin.19	CosteaPI_2017__SID713B020-11-90-0__bin.54	BackhedF_2015__SID268_12M__bin.3	LeChatelierE_2013__MH0405__bin.18	LouisS_2016__AS44_0__bin.3	VatanenT_2016__G80366__bin.8	ChengpingW_2017__AS17raw__bin.43	LiuW_2016__SRR3993001__bin.32	LeChatelierE_2013__MH0413__bin.33	LiuW_2016__SRR3992997__bin.26	CosteaPI_2017__donald3-11-0-0__bin.14	ZeeviD_2015__PNP_Main_597__bin.27	ZeeviD_2015__PNP_Main_466__bin.17	LeChatelierE_2013__MH0181__bin.36	BackhedF_2015__SID268_4M__bin.1
LiuW_2016__SRR3993002__bin.44	0.9610935752544104	0.8183063507894748	0.8556772154213398	0.8374211620140083	0.4160239151861522	0.861290746410442	0.9210209194668478	0.717354447999776	0.9205689654316116	0.7852518503702547	1.0	0.6882519492493093	0.8839042507608946	0.8976836565564714	0.7481184760705915	0.8498537357545307	0.8662161875397041	0.3782471497773867	0.9282752106597942	0.5375372433151664	0.8592783996221827	0.6981904229991779	0.6915646233317546	0.4591401495466689	0.48437101407920347	0.5269797595929614	0.5090284703952047	0.8974389421837461	0.6938122029395524	0.6644686018366219	0.7096287881626872	0.7622157396491915	0.6839265549860102	0.8720514062723634	0.8694385611156085	0.382480889026547	0.9280842250884607	0.380484796329465	0.9436791225680381	0.935122246568242	0.5710960720634162	0.8828125176368177	0.6081134102121746	0.6273559966534632
CosteaPI_2017__SID713B058-11-90-0__bin.68	0.9106324247330537	0.8292651269582497	0.8472221134383402	0.8270233708805564	0.3932757387948561	0.8469250401971985	0.9138616276480638	0.7142703690981169	0.8904851524920026	0.760318399854988	0.852817832003124	1.0	0.8767778239021436	0.8607599256589599	0.7489820625946186	0.8602855036090763	0.8747609707301737	0.378444455136346	0.8830253133255531	0.5399169090060746	0.867136090874201	0.6816242017904957	0.6675543431436503	0.4423745047380665	0.4877293645989399	0.5407085448558215	0.486860523274094	0.8801854945458248	0.6853585970534363	0.6309561506469037	0.72079646958384	0.7168483606144661	0.6543712285405144	0.8653542108873147	0.8534181325450169	0.38570232925561615	0.8784383010767367	0.35181360136687256	0.9032430775221294	0.9236325959278029	0.5480178892918244	0.8455006551276184	0.5667016142657815	0.5656945863297077
CosteaPI_2017__donald3-11-30-0__bin.17	0.9023702780896805	0.8010535935284524	0.8533128160575686	0.8393280114088073	0.4143577218447517	0.8634430502167838	0.9797178123283966	0.7431547155584332	0.8991316356721936	0.8155506470728049	0.802261681323815	0.6422314381490193	1.0	0.8691794182491742	0.7345468851169156	0.8434382965470326	0.8424088811664522	0.3589471441099573	0.8983181844259943	0.514315512535755	0.894774241666735	0.6913798755849881	0.661139979182205	0.44726541049577495	0.4599470539541517	0.49799034513281587	0.4984128480218997	0.8862651728122874	0.6788281384465336	0.6503700486021753	0.6924588766586619	0.7623451983837523	0.6839358746342542	0.8765344927916335	0.8656674398209998	0.3628172869659293	0.8736925359188926	0.3644491070477252	0.9191687634721459	0.9935497619067134	0.5198408340231618	0.8512412815237971	0.6072477071739434	0.623944152576407
CosteaPI_2017__SID713A038-11-90-0__bin.46	0.9529922751760803	0.835340614882284	0.8807884910313987	0.8497868686027282	0.4218686640397163	0.8849035485817386	0.9441604618741948	0.7269913863710072	0.9567568001833424	0.7925143331446067	0.8406920501840826	0.6505592241433623	0.8968343401806279	1.0	0.7527921037576327	0.870502538506782	0.8676006026284444	0.36749383608184955	0.9455685117758217	0.5261074862165445	0.8727981249680229	0.7164597650797705	0.697586822344272	0.46240189634300266	0.47347982408255823	0.5124358713608992	0.5086269483837659	0.9199445405930637	0.7019737646053464	0.6728431994783873	0.7039784386544793	0.7703204222627489	0.6927893045713418	0.8948034501873806	0.8782455444523045	0.3735497191722696	0.9401519594515455	0.37625545830755786	0.9680448783136213	0.9507038769575805	0.5455305409406365	0.9066839240870826	0.6194751483420741	0.6468099212971987
LiSS_2016__FAT_008-22-14-0__bin.30	0.9289338517640972	0.8241926863416711	0.8744563472372223	0.8598717075100326	0.4443357949735836	0.9043946166675557	0.9374798064641459	0.7502981849219585	0.9163205037488261	0.8009020534246727	0.833887596614431	0.6737514733103105	0.902081607551401	0.8959805175785673	1.0	0.8703542285893161	0.876805088217443	0.4000549566134648	0.9251170847630272	0.5607371231923954	0.8706858806797307	0.7217675496295461	0.7018961038176729	0.4772332666674048	0.5043462025080749	0.5342416943546674	0.5407237564556406	0.9115842703301724	0.7080339321859547	0.6923375785471928	0.7442061537315641	0.7644545455460483	0.7247836209161247	0.8982517556423633	0.8760683072457175	0.40506999922497083	0.9002935045510316	0.4058012442740946	0.948322665778235	0.9497871689392468	0.5749473332454296	0.8865870634547579	0.6461564089375961	0.6513179018652033
LouisS_2016__AS44_12__bin.19	0.9059833092152724	0.8307306700246099	0.8914554299090833	0.833218676042831	0.41160952244523685	0.8736628200718309	0.9304151766222649	0.731197562517531	0.9145431478830289	0.7628841483865488	0.8072955490382941	0.6595111653612605	0.8827360431912011	0.8829676451994478	0.7417324516445029	1.0	0.8729182625045785	0.3558869370462852	0.904394262103135	0.5189664889049771	0.8709513610049125	0.6964778481256965	0.6566277203585885	0.4580834676482017	0.4778923016350244	0.5093284142210496	0.4851427311709712	0.9088157159976085	0.6872004721249827	0.645187438936415	0.7053417716524288	0.749329855300212	0.6828279119878057	0.9214097185349372	0.8665341960365177	0.3709444987231867	0.9070259471449905	0.3751536507767674	0.9245805215848782	0.9349262690717821	0.5181125637227192	0.8565440005215335	0.6221185922372153	0.6225264691072944
LiuW_2016__SRR3992982__bin.40	0.9106365778345148	0.8249400295567091	0.872860101939094	0.8345493710458521	0.40794270466912436	0.8624478856208231	0.9212564415461928	0.7124923571262283	0.9127821254394919	0.7610856846096186	0.8180194446647411	0.6666807372292589	0.8764949972754273	0.8748700604863638	0.742853646535529	0.8678057853036811	1.0	0.3605035896989838	0.9078182015092171	0.5206193435272427	0.8658141611258497	0.6968386430519988	0.6571285307518541	0.4594494913704813	0.4712917885049473	0.5028222137514593	0.4875287913557286	0.9211195733464318	0.6768064257274694	0.6414010528191865	0.7019671499265346	0.7449062431512603	0.6782215832197028	0.8760498558406905	0.8664277229310091	0.3661979037420022	0.8986898174323186	0.369136519420361	0.9325883610011759	0.9292382879621647	0.518600430985596	0.8558291782535618	0.6090101913511237	0.6247602674600758
ZeeviD_2015__PNP_Main_613__bin.30	0.9439167330456488	0.8182436610335995	0.9066832858628525	0.9067854352378396	0.543434674931348	0.912235213062949	0.95604425458667	0.8128275707683262	0.9312284766376772	0.8777195912720966	0.9103813105764812	0.735090809707668	0.9518474366483703	0.9444611674804205	0.8638337964467232	0.9017192609166711	0.9187977670581305	1.0	0.9539349786627342	0.7099566299834497	0.8647879150769218	0.8681034229820879	0.8269991665045681	0.5755650001467039	0.6387411284897867	0.6385150958302408	0.6494092180030666	0.9554574390282335	0.8088415717528724	0.7832118588904187	0.8744975391780887	0.7995720593205328	0.7900352198004611	0.9272022698895156	0.9365087299681272	0.530524732645745	0.9198594685407092	0.5027346691718619	0.9666112814204414	0.9750201310337407	0.719121819649845	0.9373476588775956	0.7509685173452899	0.6878119495208216
CosteaPI_2017__SID713A014-11-0-0__bin.25	0.909598028088924	0.7910793268119909	0.8460184643437029	0.814022296004405	0.4039793817178403	0.8438108732379804	0.8996456575425834	0.6883721003093055	0.9117018385235417	0.7511468743219989	0.8051692173214248	0.6181227682260397	0.8584791941293819	0.8757694455605762	0.7198963603139581	0.8258094304908395	0.8338193401742419	0.343780718099584	1.0	0.5039749955158918	0.8356353061059847	0.6724952241310033	0.659291973015459	0.4341051482262121	0.4547437948949309	0.4805981056307084	0.48744684667326166	0.8760749131962802	0.6566688676001444	0.6317536740315697	0.661829704142846	0.7356855124532888	0.6557931937111263	0.8575835473564909	0.8419314640280529	0.35208043041173126	0.8972626183589182	0.35538418037942215	0.9324415244871472	0.9119888997760688	0.516778397328803	0.8614766932110209	0.5862358633102822	0.6114557412642131
Bengtsson-PalmeJ_2015__TRAVELRES28__bin.59	0.9279342458795451	0.8388852333168832	0.8841258228644485	0.8853768942837436	0.49307942499776336	0.8825609013486175	0.919732296690072	0.7684284118752218	0.9253729404940217	0.832467539963579	0.8589766899565082	0.6962912298017622	0.9055065901305327	0.897705070374571	0.8038869793335123	0.8730191369194494	0.8809591836145718	0.47136460578984885	0.928477531219066	1.0	0.8498584427840451	0.7664305936745136	0.7511940733557863	0.5230820512376515	0.5686458703099251	0.586002862890076	0.5658313203637487	0.9106926924153615	0.7587538924626915	0.7348515020071976	0.7978841453032153	0.7985904883940399	0.7557856641933836	0.9143232526125314	0.8969078189799222	0.45831493522422606	0.8948421802985833	0.4534599989033284	0.9525234990750441	0.9400834913406234	0.6350861320104011	0.890095468148905	0.6904002274150585	0.6736759854893032
CosteaPI_2017__donald1-11-7-0__bin.11	0.9156083019340322	0.8497168208138511	0.8740705288835956	0.8296449710944755	0.395250952411164	0.863668201964392	0.9748875139290265	0.7652259110339181	0.9187140969626312	0.8030179096304769	0.810365111881433	0.659971650146284	0.9297142489737124	0.8789152966153476	0.736666988856353	0.8646739447471655	0.8646377516326288	0.3388510091279035	0.9085591606263196	0.5015573684284481	1.0	0.6949439922197578	0.6475182381362165	0.4437642031361973	0.4545403836384981	0.4998865239408936	0.47822260298324937	0.8982347553537068	0.6868835727117543	0.6478077830525103	0.7080275902241121	0.7540418128407209	0.6988941513204312	0.8717460793276426	0.8603431192418352	0.34926398108079454	0.8899801704312473	0.35292459526517417	0.926134537045356	0.9909466117496476	0.5029625128751682	0.8578283364835536	0.5951429691894403	0.6228064311332319
VatanenT_2016__G80485__bin.3	0.8849298960902852	0.7866576347439322	0.8824723610383303	0.8250548944926573	0.43147863652049434	0.8359371684922228	0.9089086284684501	0.734665967970757	0.8934717092061707	0.7886852161909996	0.7905681164606791	0.6228759857363786	0.8625242519906443	0.8662506869799722	0.7332053526923225	0.8302030904512979	0.8355266420418961	0.40840326682941164	0.8778982886210555	0.5430820158229062	0.8343886197773546	1.0	0.6830245012205877	0.47513298654158304	0.4931102618831559	0.5304697025856009	0.5249212049948236	0.8781804936030981	0.7089602638003093	0.6709029792564	0.7914101302386217	0.7381792155008243	0.6995841055201237	0.8556807811761098	0.854137856111246	0.4001272989864649	0.858365818432791	0.40829692872023615	0.8874324203422758	0.9163763244334813	0.5674774095423115	0.8416185887194693	0.6536925652790736	0.6163505067675515
ZeeviD_2015__PNP_Main_480__bin.15	0.9490795225047771	0.8181823330392125	0.885732343969635	0.8649333923840441	0.4608770163231418	0.8888064544994263	0.9487102667815965	0.7485051372985658	0.9418767705302218	0.8285288557490058	0.8674655125348726	0.675767423263337	0.9136966688829561	0.934338177077375	0.7898691407555244	0.8670622762236693	0.8728355781287342	0.43099958430413987	0.9534256397128867	0.5896560824686217	0.8612408351522387	0.7566417891006131	1.0	0.500490453153795	0.526154292257976	0.5571763037502109	0.574614575180352	0.9295735322934519	0.7296515743772773	0.6973649186674625	0.768907648690558	0.7757224556185204	0.7219617673077293	0.9049387386632263	0.8995148704716618	0.42095322345521413	0.9250206998415371	0.4326385813331038	0.9761461935511639	0.9575129381088897	0.6257077873313571	0.929386072716193	0.6567048797257087	0.654941287207328
VatanenT_2016__G80601__bin.7	0.9350616298847195	0.8348428280452723	0.8935010394137287	0.9391016945593516	0.5146866010121159	0.9136476072485984	0.9432467505197069	0.7890372299099174	0.9321563110261849	0.8300787434642926	0.8541385465006405	0.6641471557860698	0.9167217520945762	0.9185208827667304	0.7964832118934129	0.8970967809671797	0.9050727589610063	0.44486655607584574	0.9310383638158033	0.6089477773344812	0.8753635848224597	0.7806076895617663	0.7422657119459085	1.0	0.554148205698927	0.5657115259433467	0.5762215736093905	0.9313071415072549	0.7586031959347375	0.7460630367679483	0.7937366398588916	0.8068160342691557	0.7738454108309011	0.9181185561598388	0.9360947441362366	0.4408197719589274	0.9151216849001533	0.47001406883228686	0.9503718791340319	0.9525430989227893	0.592292799697625	0.8990588581147764	0.6933179346114272	0.7024446170967809
LouisS_2016__AS44_6__bin.16	0.885038212247267	0.7705864370707167	0.8473073425558673	0.8416561865144625	0.4721687143271743	0.8611612653574537	0.8911134758634034	0.7433940214762503	0.8831483022153429	0.8106050111250847	0.8302586824030183	0.6746916900454677	0.8686249395375834	0.8666088807197446	0.7755805359388604	0.8623368482151496	0.85543658701751	0.4548963916029796	0.8986522201799362	0.6099642062493953	0.8261538163877333	0.746472670987714	0.7190000967398665	0.5105968849762987	1.0	0.5504289445680565	0.5626475766663442	0.8749896488342845	0.7298752055722164	0.7128691109606269	0.775146367418013	0.748853245622521	0.7232845119473735	0.8798150333752539	0.8665121408532457	0.4368787849472768	0.8770188642739672	0.44221650382122474	0.9100644287510884	0.9138883621940601	0.6108379607236143	0.8545179452452355	0.6840197349327658	0.6428890393731257
ZeeviD_2015__PNP_Validation_58__bin.38	0.9430930888002419	0.8271590633788722	0.8914987232134393	0.8679981762341643	0.43682803182260715	0.8850831905067872	0.947776645865905	0.7602733542093328	0.9314876481997836	0.8114509020267576	0.8781530308068959	0.7271611700390785	0.9142950437809134	0.9118054228443223	0.7986875506915112	0.8934819933218872	0.8872650885775379	0.44207888238666543	0.9233107970849842	0.6110872021897228	0.8832850055450305	0.780677110685432	0.7402006443370717	0.5067435697959097	0.5351089970943137	1.0	0.558167897808923	0.9234454728624547	0.7417911727927843	0.7055806933620641	0.7974980400536296	0.7630285648076394	0.7153307682237393	0.9080337486965039	0.8978202085894555	0.46229153468691264	0.9197475318218549	0.4410428569923814	0.9434640114722695	0.9514798535570206	0.6246849414423701	0.8973093434894418	0.6409235297392707	0.6302788766685877
ZellerG_2014__CCMD72895164ST-21-0__bin.2	0.9138192834280061	0.7856624506023091	0.8514656883489995	0.8870193597224788	0.49312679187702285	0.8769364192858121	0.9299312753694023	0.7645674759046558	0.8946167692867063	0.8480063598595705	0.8399917148970918	0.6483785934398675	0.906173444755053	0.8962283410124515	0.8005182659696849	0.8427797414332633	0.8519142164021195	0.44524977499091023	0.927363042480524	0.5843150782912423	0.8367894332155139	0.7650003576303414	0.7559448593618683	0.5111394400700956	0.5416691502107039	0.5527407895285836	1.0	0.9078028979978662	0.7246477341137623	0.7207868165535164	0.77114414886959	0.7960955707482222	0.7404974638048293	0.8931951886798075	0.8964496247861669	0.43132007319500987	0.8851790535909067	0.4459933480756508	0.931430342550262	0.9442200976330831	0.6174905078946897	0.889893813591145	0.6907749253446662	0.6713615583146073
ZeeviD_2015__PNP_Main_679__bin.10	0.9185050431565156	0.840359571792559	0.8816179084726347	0.8497253751094549	0.4183083534686514	0.87506378012891	0.9365268386782453	0.7248426482497087	0.9263248984455753	0.7742928223900348	0.8178966218751852	0.647379418522737	0.8899105596850332	0.8952442244007136	0.7453378783190356	0.87192867817946	0.8889394557867917	0.3617905180757	0.9205011554490451	0.5193887477039154	0.8680335639842253	0.7068249675750055	0.6753949430175984	0.4562505349301134	0.46522295887128096	0.5050431565156134	0.5013628373351592	1.0	0.6826778107697068	0.6441965843477803	0.6945413262316561	0.753070087366432	0.6795916754998717	0.8921124143288849	0.8766726853162508	0.36409030607878123	0.899522019369408	0.36563296222899616	0.9375901151498792	0.9455967844939397	0.5271291864453647	0.8755378105063566	0.6190305914187334	0.624334217751121
ZeeviD_2015__PNP_Main_549__bin.23	0.9208826173799282	0.8199496077914107	0.863687460631087	0.848848139633795	0.4494425092735662	0.8560656390819573	0.9244364525177261	0.7486731666873045	0.9057245764308749	0.8142401059528489	0.8273119310014374	0.6595327953139554	0.8918182650221004	0.8937881912104358	0.7574331199560684	0.862625778629612	0.8545834836306079	0.400721965296135	0.9027414222877846	0.5661812289023005	0.8684876415261948	0.7465928729481058	0.6936229090732894	0.4862492799190279	0.5077391880178526	0.5308022375002018	0.5236261931809005	0.8932018972451182	1.0	0.6932282777816661	0.7868641079340809	0.7656740765466262	0.7263320825010903	0.8754558718228952	0.883401797106755	0.40930802237500197	0.8898973312587823	0.41444684321885616	0.9235728937295079	0.940654021955067	0.5735909294024539	0.8636702325255864	0.64472523863618	0.6514318170805898
