	LiJ_2014__MH0399__bin.80	XieH_2016__YSZC12003_37315__bin.119	LiuW_2016__SRR3992981__bin.39	Bengtsson-PalmeJ_2015__TRAVELRES39__bin.16	LiJ_2014__MH0402__bin.1	XieH_2016__YSZC12003_36033__bin.79	NielsenHB_2014__MH0012__bin.89	LiJ_2014__O2.UC13-1__bin.11	LeChatelierE_2013__MH0250__bin.73	XieH_2016__YSZC12003_37652__bin.41	LiJ_2014__MH0262__bin.31	XieH_2016__YSZC12003_35520__bin.37	XieH_2016__YSZC12003_37264__bin.28	LeChatelierE_2013__MH0428__bin.92	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.12	XieH_2016__YSZC12003_37203__bin.14	XieH_2016__YSZC12003_37228__bin.96	LoombaR_2017__SID0012_qdz__bin.71	QinJ_2012__T2D-085__bin.20	XieH_2016__YSZC12003_35550__bin.91	LeChatelierE_2013__MH0407__bin.9	XieH_2016__YSZC12003_36667__bin.109	XieH_2016__YSZC12003_35549__bin.54	XieH_2016__YSZC12003_37393__bin.68	XieH_2016__YSZC12003_37176__bin.69	HMP_2012__SRS017307__bin.46	ZellerG_2014__CCIS07539127ST-4-0__bin.75	Bengtsson-PalmeJ_2015__TRAVELRES50__bin.100	LiuW_2016__SRR3993056__bin.66	XieH_2016__YSZC12003_36058__bin.61	XieH_2016__YSZC12003_37265R1__bin.26	LiJ_2014__MH0338__bin.39	LeChatelierE_2013__MH0224__bin.18	CosteaPI_2017__SID713A004-11-90-0__bin.60	LeChatelierE_2013__MH0318__bin.94	HMP_2012__SRS011134__bin.70	XieH_2016__YSZC12003_37797__bin.14	LeChatelierE_2013__MH0012__bin.34	LiJ_2014__MH0339__bin.58	CosteaPI_2017__SID713A028-11-0-0__bin.13
LiJ_2014__MH0262__bin.31	0.5781417270505845	0.6720976926368454	0.4181195118293963	0.8496857110464299	0.6128840968378837	0.566774451241717	0.8184621445211946	0.8070530714946633	0.5717619042394395	0.6636551771339961	1.0	0.7941988596674091	0.817195688825984	0.5117609533527377	0.8211204475646068	0.6867444826366521	0.7440495129840444	0.6277691309783736	0.7143719210471456	0.6135209819420345	0.521678910639116	0.5046449770454905	0.8908538805843043	0.8028205807409915	0.834526382665022	0.5593303667758096	0.7014816591196565	0.7553901430666514	0.6386829069755899	0.6534759872372196	0.6080606979194912	0.5141731752771548	0.5016580433781974	0.5964107684261728	0.8162432347284723	0.8468664887150125	0.6656938364255437	0.841740059968558	0.696114373906415	0.7884810002910131
XieH_2016__YSZC12003_35520__bin.37	0.6209158539150458	0.7193471787094131	0.4512415449845568	0.9193195027177824	0.6480527172288583	0.617328491879864	0.8874229223633083	0.8693106464004605	0.6015066809843796	0.7189126656408099	0.8414049440391449	1.0	0.8750766624968173	0.5527072655013229	0.8868267815035813	0.727442959781249	0.8060959139165956	0.6864160697877805	0.7535823803566882	0.6573679024919463	0.5506276914901861	0.5644086747628168	0.9269851988796759	0.8823803566881802	0.9109619067651193	0.5910202477554771	0.7658422911292911	0.8144551704287565	0.6813795928308112	0.7178083935747418	0.6433583155284454	0.5563759949518992	0.539710066311676	0.6397377423033067	0.8813192591690561	0.9072909632352127	0.7114628422136365	0.9130359455779301	0.7414503326654194	0.8689680176240715
XieH_2016__YSZC12003_37264__bin.28	0.5852031961252608	0.6847488167686078	0.41939661751804336	0.8638002889402492	0.6078692275550936	0.5797908343959159	0.8395811137305208	0.8195192449521542	0.5676164896380846	0.6838298819312639	0.8038701135974089	0.8125126237902361	1.0	0.5144822177371898	0.8415078960041239	0.6901966407483872	0.7723580494939948	0.6514235523821125	0.7082381891433092	0.6219369481187276	0.5196293835067642	0.5413605477838406	0.868696135282832	0.8167537033639285	0.8466740777630618	0.5539321725356691	0.7163837138843961	0.7593624195739288	0.6466001723773739	0.6780289772841158	0.6190012905175484	0.5156098145118724	0.5074293414660095	0.5982861968072668	0.8252975359903296	0.8652475599145	0.6716796926193805	0.8586741949426719	0.6933193745692493	0.8061844108974981
LeChatelierE_2013__MH0428__bin.92	0.521504085908126	0.5809668826393996	0.3284584541531973	0.7337292062655216	0.5584999375667689	0.5056481263093636	0.7054670699390929	0.7013554948180418	0.5049065582640787	0.5534733687584111	0.6794899898719425	0.6926842127169555	0.6944267935679898	1.0	0.7146884581766721	0.5884449963233764	0.6440549689914952	0.5715581947084368	0.6060671226604881	0.5276690206307144	0.47310861994811104	0.4255102182388279	0.7338728026971156	0.7189380801087726	0.7280241963455749	0.4911365622875536	0.6269857236011488	0.6635209567545819	0.5380169818388668	0.5588016981838867	0.5158150311472454	0.48848314996462117	0.46074822758993855	0.5386066290217406	0.7120523884179419	0.719237065915618	0.5360135688222318	0.7275108564451905	0.6203705759118721	0.6889354440390139
Bengtsson-PalmeJ_2015__TRAVELRES18__bin.12	0.6121206647878644	0.72806170829338	0.44286218959256907	0.9188155577572308	0.6458716376125223	0.6147035308554748	0.8926065326005828	0.8575747514482802	0.6024298702988995	0.7135844836791232	0.8349037534430689	0.8511234298676428	0.8698170691216821	0.5473062385618398	1.0	0.715137284484476	0.8035444019751329	0.675912994281252	0.7611969793960386	0.6557021469874974	0.5463478900661654	0.5516453685577758	0.9163330951628369	0.8613034920752973	0.9033183613515688	0.581789253640954	0.7610848887460456	0.806414666344384	0.6880230343629559	0.710414602596147	0.643468329079024	0.5505983037656614	0.5325703023525755	0.6416695663260563	0.8764150116473342	0.905943726243821	0.7078099558809077	0.9173466921305458	0.7412421875207513	0.8517678182962752
XieH_2016__YSZC12003_37203__bin.14	0.5843352002586023	0.690359679377766	0.42163846424456536	0.8768462178476567	0.6138511088320021	0.5905278825816307	0.8402696214838489	0.8281913781432625	0.5788529298441871	0.6697459455334325	0.8155348781224775	0.8153996206586542	0.833221342635076	0.5263047847017603	0.8352322116270542	1.0	0.7661044795658856	0.6531303726839486	0.7258964064325472	0.6260528211418585	0.5357256531911765	0.5236418258268544	0.875465102643663	0.8281342970117407	0.8519234790205126	0.5653594467101104	0.7215867810026549	0.7699289153778429	0.6512206365662969	0.6578048209979147	0.6186105583961691	0.5314092028433849	0.5299796927670141	0.6190579007421168	0.8313606218368832	0.8581111977668868	0.6656956669837151	0.8575943653477823	0.7066228382848113	0.8153661165162392
XieH_2016__YSZC12003_37228__bin.96	0.588287008975255	0.7096632948646844	0.44300990706510135	0.8944455987137815	0.619262255907808	0.6061510917575439	0.8563094937603634	0.8404235042815761	0.5825324516623481	0.6991060231681888	0.8151123809981702	0.8335402432665555	0.8601506350103054	0.5314013726456482	0.8657569497984416	0.7067345033617856	1.0	0.6544472471248677	0.736242778900567	0.6458823778558865	0.5411722148864113	0.551337988949922	0.8885794302335764	0.8443659541295273	0.8747453691381958	0.5695849838907882	0.743906745721715	0.7857712360278558	0.6714356115175856	0.6991203322922015	0.6220559692800278	0.5365137364728696	0.5237024915619096	0.6233741257840685	0.8595645332907493	0.8723671927273019	0.6912079590781948	0.876425260297275	0.7202451782544814	0.8264028522090712
LoombaR_2017__SID0012_qdz__bin.71	0.5693574772243195	0.6423485474028475	0.3773473371385619	0.8283527898614076	0.6012182290068926	0.5531971822309557	0.7953346645203402	0.7887339017738305	0.5498146646696788	0.6264234605842746	0.747658340836557	0.7716402410074875	0.7886909669482735	0.5126816407574699	0.7917069828826939	0.6550217878683606	0.7114792167443331	1.0	0.6905873795258128	0.5802299439918311	0.4980744664103437	0.4863905936641887	0.832894547712725	0.7839121341906194	0.8171063545408556	0.5396658674981504	0.701616651743185	0.7320089080429373	0.6157806017969157	0.6257769492255242	0.5777571469372846	0.5171337954945812	0.49634213953569406	0.5798460195372124	0.7897892273411458	0.8127817597927182	0.6320989467278374	0.8175730374273452	0.6700415098871436	0.7751739638239872
QinJ_2012__T2D-085__bin.20	0.6239160726490939	0.7398007927506989	0.4491188232347199	0.9167265614281093	0.671617687227248	0.6224660110340626	0.8854457617795478	0.8726305905099005	0.6374147365029096	0.7146431048437345	0.8605398206807485	0.8568435481698636	0.8672935581767993	0.5498590847241296	0.9018080455762422	0.7363323511012034	0.8095654975964474	0.6984929177329193	1.0	0.6729462810073397	0.5567550591667936	0.5431852768396712	0.9178462053574238	0.8836621356436977	0.906964449574485	0.6031929047679587	0.7782721106074776	0.8238710099704324	0.6964260764378833	0.7009933929050197	0.6596471264989949	0.5728284635011184	0.5503732775798069	0.6647254889867065	0.879816703148975	0.9067529822556262	0.6966967042566609	0.9023203503308582	0.7581027857043058	0.8537294401528607
XieH_2016__YSZC12003_35550__bin.91	0.619174691033742	0.7453152468354988	0.5068939609606349	0.9242918942397713	0.648606827046397	0.642410626502276	0.9059703638919623	0.8732313864521487	0.616489303941796	0.7770695823415988	0.8615844370812337	0.871367023446511	0.8878814203496579	0.5581026786369386	0.9056189156905847	0.7403414110168373	0.8279539991723726	0.6841720643436356	0.7845167623916673	1.0	0.56149169584396	0.614649153442725	0.9263220762297752	0.8893473775654251	0.9070650626737063	0.6087765200318138	0.7931731003454318	0.8265885605444733	0.7133407976333376	0.7795106432309169	0.6859608549802925	0.5671170682029625	0.5703219236176126	0.644757772214608	0.8784422113502361	0.9051552095042159	0.7627299087555358	0.9132223764648566	0.7481165604740369	0.8688063674489996
LeChatelierE_2013__MH0407__bin.9	0.597678994305637	0.6744591636945104	0.39158679497409177	0.8505478060519831	0.6327736707011085	0.5880575396634654	0.815038950468335	0.8252876822949212	0.5922514043638625	0.6520285967897508	0.7999146005774475	0.7969344331112628	0.8099798758584004	0.5463680410686304	0.8239105565222407	0.6917281125926495	0.7574608332291877	0.6412559322957223	0.7086926357818774	0.6130773273345447	1.0	0.4924294132915469	0.872516927671656	0.8101449066374418	0.8247285003348683	0.5834086386402746	0.7249009014205465	0.7693478560418889	0.6425737751671938	0.6370756866401976	0.6049379452225992	0.5524413339614116	0.5425811454738306	0.6227148043824484	0.8320667621602048	0.8411009956322922	0.647991751665529	0.8321500786700121	0.7152281750800319	0.794535878973156
XieH_2016__YSZC12003_36667__bin.109	0.5650538567664222	0.7228941235122855	0.5650982815031027	0.885849816418889	0.5853082459715402	0.6376858331982767	0.8498279364133936	0.8230867129725989	0.5529234356116915	0.7955499576730981	0.7946203289240411	0.8388640759366832	0.8665637219373463	0.5046238746761724	0.8542876863679405	0.6943216137038795	0.792457502391943	0.6430661624184827	0.7100274034810895	0.6891798617732545	0.5056818415534179	1.0	0.8846421217254239	0.8415632900301842	0.8723652634757091	0.5582461772102746	0.7284406341548894	0.7559847935771703	0.6993193965804471	0.8941917947511351	0.6199957385159999	0.5328664896807096	0.5198936438896654	0.5774310820138226	0.8169478725075872	0.8869044925748989	0.8782762214951556	0.8690523298717688	0.6848533860287493	0.8381878327227674
XieH_2016__YSZC12003_35549__bin.54	0.5585130765690083	0.6611447751496887	0.4090303809792605	0.8587030642378047	0.6012920297994617	0.5569120090012104	0.8082687255293799	0.7976986488713445	0.5509651866065323	0.6641001915030241	0.8074461717390028	0.7930564526669306	0.8004149232188419	0.5009703009306176	0.8168285886927977	0.6681878623830099	0.735169880798365	0.6338608032519525	0.6906061231718659	0.5978616442741354	0.5157516446340322	0.5092147807754451	1.0	0.7958712251079217	0.8367010526036645	0.5464356949514044	0.6922000875117676	0.7390472961326239	0.6302282125058484	0.6556364586904678	0.5986690445116672	0.5063332379922301	0.4858082242119679	0.5877618013028267	0.8087223850176823	0.8413285688037596	0.6799294980953878	0.8340098763280669	0.68273622021143	0.7796763390531681
XieH_2016__YSZC12003_37393__bin.68	0.6129132364891057	0.716346504746607	0.4333179969907609	0.9063605453394369	0.6394697986686037	0.6052830906821176	0.8720089401325773	0.865878548061052	0.599333815229691	0.6930013835147113	0.830758143354615	0.8618588404103076	0.8591864241470083	0.5603142670697007	0.876562266001383	0.7216215938586868	0.7975743348559744	0.6811147268355899	0.7590943520269112	0.655328586095542	0.5467370083967827	0.5530560861401453	0.9086399115069606	1.0	0.9000430895359468	0.5880034839268462	0.7561824293091023	0.80576999703185	0.6788861814507388	0.6932587313078188	0.6417178073319252	0.5599650093504833	0.5353580188977621	0.6388523802237953	0.8697236268521877	0.8982416549841942	0.6901289280004671	0.892198307019161	0.7520232348293205	0.8631758555867989
XieH_2016__YSZC12003_37176__bin.69	0.5868139798757646	0.6927627856508797	0.42702004022417844	0.8869006227966028	0.6252172399168795	0.5865381598298721	0.8465676346178956	0.8433256103720483	0.5769467075183989	0.6824547073119135	0.8083733905014662	0.832906697922898	0.8337356763360572	0.5311312265742746	0.8605641101944101	0.6949045662641212	0.773460139701588	0.6645800500626036	0.7293157739712924	0.6256651311840625	0.5210058473849729	0.5366567371450145	0.8942009974057733	0.8425178878156369	1.0	0.5561751806494778	0.7348007971958465	0.7801061375780267	0.654408110425188	0.688464547761404	0.6120558158554521	0.5315634289948106	0.5097245544620598	0.6189624510229634	0.8720812419088569	0.8660197800929792	0.6854664597763277	0.8726268088987138	0.7157919881615	0.832703249008313
HMP_2012__SRS017307__bin.46	0.637781421857159	0.7415309283501549	0.44193818425462833	0.9392810278706545	0.6680331964346269	0.6360736009383595	0.8982630191652728	0.8942740081942641	0.6401314162053775	0.7270279656699327	0.8768943706618482	0.8745918840418264	0.8828271029951166	0.5799161898146707	0.8970466575036818	0.7463734402311825	0.8151203993270285	0.7103961653072357	0.7850340826994874	0.6796234439171268	0.5965013015479328	0.5558158469399289	0.9451719861670601	0.8908460798752349	0.9001575946018116	1.0	0.7918940348313558	0.8282145121365864	0.7314502798860469	0.7120744986706027	0.6730583673395836	0.5791470560771395	0.5763359091259069	0.6643357846228951	0.8861469102775598	0.9131861795104083	0.7224819675407542	0.9180630935394404	0.7721725939383415	0.8747491510041332
ZellerG_2014__CCIS07539127ST-4-0__bin.75	0.6307057196680722	0.7461662447353472	0.4530498612750549	0.9357981207292896	0.6709226695411133	0.6320025100801733	0.901082725107001	0.879273873278906	0.6297732957327372	0.7313581633905313	0.8493268708890163	0.8752297849352174	0.8817478963529193	0.5717422410815611	0.9062793754657376	0.7356982994965923	0.8221695493368657	0.7132720489161996	0.7822461169034416	0.6838456604332166	0.5723963295138111	0.5601173057629366	0.9246621702831305	0.8847672039807037	0.9184514930801998	0.6115707864116607	1.0	0.8332555259086073	0.7013611871262239	0.7210154691281646	0.6605799752787467	0.579211753855263	0.5701500354877767	0.6574158066732202	0.8980684781247272	0.9067702580802695	0.7063022748866732	0.9240700747583858	0.7641732866235753	0.8775924738079965
Bengtsson-PalmeJ_2015__TRAVELRES50__bin.100	0.6419378658262044	0.7457025363950173	0.45879573765571063	0.9389968482665466	0.672162089149032	0.6271439291610386	0.8974293861623893	0.8940117064385412	0.6324046225423983	0.7275311421281705	0.8679687828305568	0.883332432838061	0.8869968482665466	0.5742110160588324	0.9113006153384361	0.7449653309320126	0.8241632898093951	0.706229626294462	0.785860423232778	0.6763223773075191	0.5765210865976287	0.551660813447396	0.9369101005553054	0.8947212967131922	0.9253681524838662	0.607011256190905	0.790774125769173	1.0	0.710789134023713	0.7216016809245085	0.6672591925559057	0.5783112711991595	0.5611688428635749	0.6734966231427285	0.9159621791985592	0.9164322377307519	0.7075119315623593	0.9239471709440192	0.7667441092600931	0.8814774125769173
LiuW_2016__SRR3993056__bin.66	0.607440804143167	0.7485567496341524	0.5100367283663058	0.9364626583267193	0.6550314639437845	0.6215780377959618	0.8975794864753728	0.8811319314020877	0.621663501474949	0.7569412969603652	0.8563467639738369	0.8623383282884077	0.8813336817262543	0.5433059172389347	0.9072726088208324	0.7352671475516407	0.8217753047795913	0.6932456373243704	0.7751625736336144	0.6810719667224049	0.5618844601112288	0.5954786911727928	0.9322987558029487	0.8796405201515649	0.905818325234132	0.6255619061762919	0.7766897115040416	0.8294158977854399	1.0	0.7421539789297005	0.6745599145923628	0.5524463277588131	0.5576301902547588	0.6503645866535155	0.8929630467661455	0.9259828498214019	0.7492838914275026	0.9176032061489016	0.7475283833984702	0.8652132704077808
XieH_2016__YSZC12003_36058__bin.61	0.5650265810167239	0.702345472668875	0.5095569578831844	0.861156979027175	0.5949157512661223	0.609151446349641	0.8381616307051017	0.8190162506670425	0.5448699392865414	0.78595862825844	0.7870819027577804	0.8160617555553318	0.8301923599714053	0.5069114419194716	0.8415358592011599	0.6671753390589917	0.7686463566890525	0.6328585164973469	0.700902521169162	0.6685654305822653	0.500427284809553	0.6839860701376373	0.8712570102397326	0.8069182382021567	0.8560515863027215	0.5470623697379152	0.7172595374500348	0.7564061257161269	0.6666838671351907	1.0	0.607653747017187	0.5218940988129159	0.5170058095631249	0.5757961719308491	0.8226384176240196	0.8544425034484842	0.8268219071879499	0.849802152659612	0.6895275576677171	0.8156634178757337
XieH_2016__YSZC12003_37265R1__bin.26	0.5993728103103103	0.7057625807625808	0.43686797593047594	0.8827982812357812	0.62875091000091	0.6122720732095732	0.8598541723541724	0.8335878492128492	0.5933191714441715	0.6957554145054146	0.8274112180362181	0.8263263263263263	0.8562610906360907	0.5286309036309036	0.8611367048867049	0.7088338338338338	0.7726597335972336	0.6601103944853944	0.7451428701428702	0.6646689302939303	0.5368401071526071	0.5357836529711529	0.8987815940940941	0.8438445547820548	0.8597923207298207	0.5841821935571936	0.742405758030758	0.7901985792610793	0.6845901299026299	0.68649970993721	1.0	0.5353051915551915	0.5247363841113841	0.6198321901446902	0.8430020930020931	0.8738283738283739	0.6854446776321776	0.8791312619437619	0.7286434161434161	0.8318097927472927
LiJ_2014__MH0338__bin.39	0.6231137495522915	0.7013172757932745	0.397691526033538	0.8562349379528743	0.6791441596937593	0.5940050013694612	0.8376386275568002	0.8331420949676759	0.5950811223423135	0.6667314932312963	0.7974712777802088	0.8145133712892869	0.8129559130740595	0.5706099045266769	0.8398678510480024	0.6940445455738853	0.7595752887618288	0.6734499563231021	0.7375366877839201	0.6263396814746747	0.5587936424588068	0.5248682805239931	0.8664329669011768	0.8392868429625092	0.8511160703433053	0.5729485228456918	0.741966773144299	0.7806106986520936	0.6390448778100289	0.6720440302026964	0.6101443849660714	1.0	0.5359374164345065	0.6365814683541021	0.8453708160530022	0.8427299438764017	0.6612139422492549	0.8520803654921714	0.7359735572442876	0.808960976028757
