	KarlssonFH_2013__S353__bin.6	ZeeviD_2015__PNP_Main_251__bin.30	WenC_2017__RA064__bin.43	KarlssonFH_2013__S397__bin.10	QinN_2014__LD-45__bin.10	FengQ_2015__SID532826__bin.13	ZeeviD_2015__PNP_Main_124__bin.16	GeversD_2014__SKBSTL023__bin.18	BackhedF_2015__SID229_12M__bin.34	LiJ_2014__O2.UC15-0__bin.11	BackhedF_2015__SID274_M__bin.36	NielsenHB_2014__V1_CD18_0__bin.7	KarlssonFH_2013__S195__bin.42	NielsenHB_2014__V1_CD10_0__bin.8	IjazUZ_2017__S47_a_WGS__bin.4	LoombaR_2017__SID1049_baw__bin.4	FengQ_2015__SID31582__bin.27	BackhedF_2015__SID598_M__bin.5	HeQ_2017__RSZAXPI003097-131__bin.25	ZeeviD_2015__PNP_Main_108__bin.39	BackhedF_2015__SID195_12M__bin.32	YuJ_2015__SZAXPI015210-17__bin.59	HeQ_2017__SZAXPI029466-158__bin.40	BackhedF_2015__SID1_4M__bin.5	XieH_2016__YSZC12003_35563__bin.69	XieH_2016__YSZC12003_37399__bin.52	XieH_2016__YSZC12003_35734__bin.1	XieH_2016__YSZC12003_37400__bin.21	FengQ_2015__SID31236__bin.21	GeversD_2014__SKBSTL006__bin.30	BackhedF_2015__SID103_B__bin.11	XieH_2016__YSZC12003_37754__bin.94	FengQ_2015__SID31398__bin.3	ZeeviD_2015__PNP_Main_396__bin.81	VogtmannE_2016__MMRS73787048ST-27-0-0__bin.25	ZeeviD_2015__PNP_Main_240__bin.1	QinJ_2012__CON-104__bin.37	ZeeviD_2015__PNP_Main_191__bin.9
BackhedF_2015__SID274_M__bin.36	0.6527106693253972	0.823752217000511	0.8153805558617326	0.616548927656476	0.8284834881476063	0.7311144957597255	0.8550814820752795	0.8555911834357078	0.8994682538887274	0.4463868319354957	1.0	0.8999752831581443	0.41281501447939317	0.4065062076014309	0.4947222862410694	0.4548777351356587	0.8546789983666844	0.8058395208940816	0.6832226085620476	0.6150231636889553	0.7559449014833445	0.5230310864388041	0.852455818645183	0.5093235935615967	0.8438713922596204	0.7210023013383836	0.8195750707269089	0.4702305680531479	0.8280987070419619	0.8113734213787321	0.8374079381143722	0.7952022605889957	0.8549378571834156	0.8834337037519497	0.7540847921280199	0.8294066955920518	0.750692238577646	0.8560751659201512
NielsenHB_2014__V1_CD18_0__bin.7	0.6527852233637637	0.8486854865640926	0.8350731201062875	0.6273126517032466	0.8541902231560686	0.7383483893166898	0.8747543229190345	0.8955055117687867	0.9240405224495456	0.4487024292471267	0.8812958993800875	1.0	0.4147336580789941	0.417305151785834	0.5109808537869349	0.4616491903000196	0.8717618787669259	0.822333399948387	0.712485612620271	0.6254358734165706	0.7596775264467759	0.535881691664756	0.8844620223872371	0.5159760015725949	0.8634880928589862	0.7384880519741333	0.836094914349504	0.4718834866733369	0.8427189146739662	0.8361161744730025	0.8516838181350161	0.8083200348535193	0.8797187252953277	0.9321213318518843	0.7740189516011653	0.8696738075605578	0.7679850014734901	0.8823592326338316
KarlssonFH_2013__S195__bin.42	0.7800189869554762	0.8874680946347512	0.8792894378258097	0.7301999219049314	0.916394890435266	0.7979786466609946	0.9338714196315707	0.9295041257286483	0.9346192791869289	0.5224464493584365	0.908852318695533	0.9324293816885448	1.0	0.5164297464263418	0.572594954999739	0.5794514372948809	0.9346670774869271	0.8766862688720557	0.7835523843630435	0.7271408307050397	0.8683671585969654	0.6316376212330344	0.9260494116764628	0.6487597076508901	0.9216350548320037	0.8096384904267359	0.8805946990949943	0.5924172776882684	0.9192451398320882	0.8920287878130513	0.9144476612291811	0.8809984108903647	0.9415345901589919	0.9214019461997043	0.8424670982240358	0.8891925102269979	0.7889212364905459	0.8807285343349897
NielsenHB_2014__V1_CD10_0__bin.8	0.7706956430632231	0.8378122004917999	0.8198587604588351	0.6972195794597232	0.8807972306192924	0.7756713026932269	0.8841773883131065	0.8778481186226508	0.8871806447121663	0.48694522203775625	0.8557930643130025	0.8971481369754937	0.4938271865373108	1.0	0.5716439435970025	0.5963049609632922	0.8747801702103123	0.7899358916211889	0.8285788219443747	0.6757945691054853	0.8001916852480412	0.8928777609250396	0.8912337399788907	0.5744053081203243	0.873044033462647	0.750117957448125	0.8285028791461779	0.5222522946327427	0.8705913623505139	0.8360345764747493	0.85290583163341	0.8362082604669216	0.8756914837886737	0.885312311241714	0.7751207174063003	0.8636397836192791	0.7509603599688635	0.807979337933498
IjazUZ_2017__S47_a_WGS__bin.4	0.6462753677907531	0.8167152551643502	0.8107274102238466	0.6165924644831553	0.8317944822806072	0.7351729422042311	0.8495570566996212	0.8694050797032208	0.841426187742412	0.4594203925537251	0.8199815537173245	0.8648804257924649	0.4310744572131498	0.4500560806853248	1.0	0.5078075607614573	0.8415407849967281	0.7873108176486415	0.7212031493761369	0.6151104507159837	0.7586609504596623	0.5605604968316904	0.8570175040385843	0.5521650023306978	0.838576757462385	0.7249671432509968	0.8048630202964471	0.48352290782505486	0.8233070885321918	0.803769640696087	0.8259112696157836	0.7864172912309295	0.8361342304766692	0.8715569614787142	0.7416662330055593	0.8399081893301652	0.7479020951921193	0.8133537357044077
LoombaR_2017__SID1049_baw__bin.4	0.539887881488187	0.6395635016053975	0.6297033904298505	0.4949447658382721	0.6398454480732872	0.5660287509960066	0.656241248108177	0.6715549960631221	0.6560686855542511	0.38284652776795525	0.6420944190629759	0.6654648580602271	0.3715210493312022	0.3998260229989109	0.43247476390519435	1.0	0.6541483377888418	0.6128964577528206	0.5832840634238108	0.4980145876650778	0.6022829177216085	0.4836876523477466	0.656627392183765	0.4898749157225232	0.6475296680292507	0.5711928975893106	0.6432184330754325	0.40295242271224957	0.6481454240276855	0.6220644327831134	0.642518281729586	0.6249070000990113	0.6518847508451322	0.6671838828460562	0.5982201539861478	0.6424291715582965	0.559360575585699	0.6311659287967298
FengQ_2015__SID31582__bin.27	0.6762916964787059	0.8442573715936288	0.8373905361653775	0.6526676188820054	0.867196159457131	0.7631701735359357	0.9121833563201301	0.8927344022746974	0.884142893362944	0.43121184446146515	0.8491725416848637	0.8845036245687486	0.4218052887774431	0.4128480707683608	0.5044585315087259	0.4604314039910743	1.0	0.8461788377220637	0.697963113160085	0.6214057963896349	0.7674256070704644	0.5524961802979036	0.8848019662007802	0.5145039166050515	0.8943392745021777	0.7271355486499295	0.8690293509758659	0.477746833729131	0.8744194119185325	0.8257060973197704	0.8942098493225421	0.8412845747752316	0.936608874452266	0.9008354229415755	0.7194672726862429	0.8565374981249942	0.7983947295411977	0.860121248163158
BackhedF_2015__SID598_M__bin.5	0.7130916567519169	0.8928999522387573	0.8812820021631508	0.6841518266544787	0.903554155283694	0.8096820079434098	0.9463969904118101	0.9285782304329896	0.9300381163618012	0.4493599289472777	0.8939433630954917	0.9315758134695598	0.4417411029401139	0.41624756701117255	0.5269447144162994	0.4816641662106067	0.9447800000074106	1.0	0.7323117590106272	0.6590554982675897	0.8123546366755211	0.5611816331528978	0.9233878542678134	0.5366110860180352	0.9323891255542657	0.7713151682518533	0.9134209833035737	0.4983906054487834	0.9157223415532816	0.8759141424040913	0.9316080495294091	0.8759989936420857	0.9452561303166804	0.931897062479783	0.7530087915516327	0.8991374445549034	0.8365046329146474	0.9074980704680269
HeQ_2017__RSZAXPI003097-131__bin.25	0.6043077420098891	0.735612634287234	0.7371810240482792	0.5689427539556274	0.7656819876020444	0.6590740497526266	0.7628526284808084	0.7827305407433899	0.771499327495135	0.40289499064823503	0.744178203420625	0.7925006885125546	0.3876545787994888	0.428693565163484	0.4739469396026237	0.4500809297848166	0.7651635567485326	0.7190337613086141	1.0	0.5599860878625696	0.6830855840205422	0.5468153975054927	0.7958943186890867	0.4856780293370015	0.760924793327995	0.6493621117635053	0.7275254767835749	0.43604473276071887	0.7465295147232544	0.7258879629087281	0.7534146402690165	0.7155859232744165	0.7607941851340225	0.7821659058769685	0.67035692418067	0.7878351746420735	0.6739360980310906	0.7458517345968736
ZeeviD_2015__PNP_Main_108__bin.39	0.7548384121476489	0.9182639312534181	0.8934118193151508	0.7116828185176255	0.9270512466408444	0.8181717471518922	0.9472695911266662	0.9405389987874206	0.9519569947882648	0.4883982874509818	0.9230059736701353	0.9585276810460164	0.4956712571575516	0.48175491661073294	0.5569593983922171	0.5294816185703595	0.938632156361079	0.891607236577288	0.7715704030385163	1.0	0.8489318624647292	0.6055377631495182	0.9417666163221501	0.5955102984027939	0.9311616850993097	0.8042864855300035	0.9042037253605532	0.5643807449016778	0.920586328982451	0.9127759946383842	0.9201271629302614	0.8878998215969455	0.9371203170451361	0.9488395781086068	0.8093769126697248	0.9149274582803029	0.8194800696368427	0.9204570005529041
BackhedF_2015__SID195_12M__bin.32	0.5537209691569996	0.6795928677362733	0.6772496163554287	0.5190963951818043	0.6917934701640092	0.6197133532834641	0.7094843436842263	0.706583788403542	0.7068768481000474	0.36758759756650095	0.6937884832444038	0.7119919046857057	0.3619949395089227	0.3488425061631435	0.4200897326719258	0.3915915164735722	0.7088923998830213	0.6720803008092249	0.5755689373888381	0.5191546392637457	1.0	0.4481112670417586	0.6998329927587279	0.4524286862526187	0.7044305966585064	0.5989425940197429	0.6822209020230315	0.4178130021636144	0.695315397834669	0.674158388343336	0.6935043134340895	0.6601614158094058	0.7032595840636835	0.7019221160136279	0.6144321477903728	0.6911144667876917	0.6197912164245859	0.6785910695268803
YuJ_2015__SZAXPI015210-17__bin.59	0.7582132207570191	0.8348389545366558	0.8345665398660655	0.6749989668904708	0.8901358702153436	0.7749778697064011	0.9037489913588544	0.8887444348020889	0.8861850418789978	0.46776643894757675	0.851449724540375	0.8908595906276303	0.46704815595386456	0.6904336232564917	0.5505685364861661	0.5578177029298986	0.9052486314017447	0.8235187928060778	0.817254886608073	0.6568401638185468	0.7948413035014801	1.0	0.9136994673504765	0.5593847669631147	0.899968897965753	0.7475080310672347	0.8341130591569391	0.5086759450777225	0.8894583678609412	0.8301132940534216	0.8665086552828871	0.8458453772154761	0.895593950980584	0.8898857489609093	0.7594360961944595	0.8701457445674751	0.7889123422876743	0.8337112339242719
HeQ_2017__SZAXPI029466-158__bin.40	0.650824003722527	0.8370016557353059	0.8357359307715201	0.6285736835095669	0.8739326097643989	0.7391074156224463	0.8811057089161428	0.8997097941593813	0.8800083526666875	0.4317384891867495	0.8392706872370267	0.889238378201513	0.41412028168875137	0.4167928061836041	0.5090697135265517	0.4579783587009959	0.8767652818449528	0.8195074228570395	0.7194007126074295	0.6178178165011206	0.7507366953364826	0.552588751194119	1.0	0.518254687276488	0.863982413361636	0.7187995836820462	0.8333744937840046	0.46919164930638335	0.8447354358595766	0.8242299679869252	0.8546649150181933	0.8109505433343911	0.8728872110478815	0.8895882694359812	0.7294535086954878	0.857160520824941	0.7896249356696685	0.8481087293588013
BackhedF_2015__SID1_4M__bin.5	0.7015508479203171	0.849253732183373	0.8351349541072169	0.6815828296206156	0.8712373518341635	0.7486892399758871	0.8864677782399483	0.8999882362278029	0.8729101714977872	0.5085388663213334	0.8582876337988372	0.887927273996266	0.49657527885487274	0.45978619203316823	0.5613908493612384	0.5848170789709345	0.8726394358792801	0.8151494871501896	0.7514027876200088	0.6686753260788195	0.8307153780645612	0.5790528305943632	0.8870582182894574	1.0	0.8897942803301286	0.7761866353416362	0.8325013325708458	0.5742910357241559	0.8778858531352142	0.8365179009152665	0.8662447843993244	0.8247524401384411	0.8691649016317872	0.880055115242753	0.8297129245581972	0.8568630353571712	0.7591944574058574	0.82716879774811
XieH_2016__YSZC12003_35563__bin.69	0.6688997114167262	0.8476771505787499	0.8288757784774688	0.6442060658411869	0.8625537093023804	0.764290194973948	0.9176533726106646	0.8957977208457114	0.8886505177721614	0.4396865674357055	0.8511538951330293	0.8893997696993626	0.4222337814246163	0.41827932138797574	0.5103076043006521	0.46268698451029444	0.9079066965738569	0.8477495827569641	0.7046262937566158	0.6258119984071658	0.7741642168868718	0.5576064904621981	0.8851289663355449	0.5325769617160564	1.0	0.7271634817844863	0.8612219679047964	0.48212441220445146	0.8781539160204481	0.8347505334714149	0.8865809788383495	0.8321183818044978	0.9044120966454131	0.8886104274037545	0.7290362747086373	0.8611441454249478	0.7892634624467791	0.8571920436452724
XieH_2016__YSZC12003_37399__bin.52	0.5377353430922813	0.6698651355990671	0.6702732482178395	0.5079307452561669	0.6809320962168341	0.6105291786241654	0.6937952601178449	0.702381175281831	0.7120397348093089	0.3624084483754991	0.6850376583856195	0.7165229439581402	0.3494066023482026	0.33853671633094695	0.4155789217131463	0.3844646187622001	0.6953448821376469	0.6606146886903616	0.5664349268237572	0.5091849140504034	0.6200490560253575	0.43627683237329545	0.6936740322637461	0.43762779304056915	0.6849802179626041	1.0	0.6615959361376742	0.40727227490415224	0.6833509409915487	0.6562707963686228	0.6835845108884511	0.6501859197338319	0.7004367693601994	0.7053417371951493	0.6151114010988575	0.6758011748946635	0.6161424725595039	0.6807934140905483
XieH_2016__YSZC12003_35734__bin.1	0.6777873644854568	0.8608480027497484	0.8440531430956414	0.6407804515339317	0.8627882588551367	0.790522837992824	0.9090450586952024	0.9037409203940838	0.895197059452786	0.4322281729956474	0.8606059968363865	0.8965614116310147	0.4200044192384179	0.413245439591466	0.509911720451604	0.4784867265017519	0.9184534769936552	0.864619787666116	0.7013731205084228	0.6326578211751667	0.7805553509611843	0.5380331583174627	0.8888442288604327	0.5187540553527149	0.8966003430170773	0.7311907041670612	1.0	0.4791699547904895	0.872271032593637	0.8417204165307576	0.8833633210225977	0.8405026708333772	0.9107717182770582	0.89701841700074	0.7231641747072255	0.863474994475952	0.7980892054840645	0.8893033386294048
XieH_2016__YSZC12003_37400__bin.21	0.38866034739392685	0.453173524702508	0.451193338289498	0.35092185639301277	0.4570563963993887	0.40569789603972484	0.4718675785749105	0.46529105418794287	0.4660631347643689	0.25982872250460204	0.45843806568904527	0.46980044761786605	0.2623370888817466	0.2418513912592403	0.28440960584163133	0.2783039496594346	0.4687860946041304	0.438004144030964	0.39028884801084235	0.3666308142535648	0.4438281259412887	0.3046347954670306	0.4646114539504898	0.3322483175253824	0.46601201006993664	0.4179043238791725	0.44488090388459756	1.0	0.4655580748849776	0.45065050475052615	0.46051236061601025	0.44858500196846357	0.46783524041468966	0.46477557398866726	0.43085092006540054	0.44979473598002945	0.40524982228470074	0.4441120796581354
FengQ_2015__SID31236__bin.21	0.6530326556765659	0.8075902774330335	0.8039045180880341	0.6222387626421612	0.8314466186256598	0.7324854103304493	0.8696498380679006	0.8486958145541303	0.8529569087357856	0.4197333931243213	0.8150860684477499	0.8470575897020982	0.4109744955710724	0.4070372327117635	0.48892316058055557	0.4519491851121755	0.8662599652103243	0.8125006780732004	0.6746113284415626	0.603771829436563	0.7457036460119268	0.53779341665716	0.8445238150814658	0.5127673375509212	0.8569592666223276	0.70792518806052	0.8176306922395878	0.4700298220703046	1.0	0.7973782484637738	0.8574777255008454	0.8092774879368723	0.8707847271285498	0.8503448885773679	0.7058230789487613	0.8149696864293635	0.7555011051360305	0.815901728864746
GeversD_2014__SKBSTL006__bin.30	0.6788856754119147	0.8621497923508167	0.8430457113142091	0.6386932704568282	0.8679126804909496	0.7576124974177417	0.8940458466601605	0.8998682157841873	0.9011500844131328	0.4522535100903968	0.8652093231990085	0.9104914482729144	0.43205740093032535	0.42347041266268226	0.5171177011133985	0.46992826664577114	0.8862025487779686	0.8419775468190139	0.7106492331583334	0.6485621273534168	0.7832951040382958	0.5437587707738226	0.892726935981365	0.5293422899110278	0.8825214950741197	0.736555872945769	0.8547766435628753	0.492913214751284	0.8638601377679316	1.0	0.8729564542210129	0.8313308068755744	0.8873797023813764	0.9048005071911441	0.7526303417129099	0.8624610880389796	0.7807691211773673	0.8692743319964953
BackhedF_2015__SID103_B__bin.11	0.6782697047173111	0.8447617214294816	0.8289927284163836	0.6585304189158779	0.8627769885015711	0.7604081657552334	0.9158474160392372	0.8883044629954479	0.8804841893214544	0.4292359279131748	0.8496812920752752	0.8824827225329621	0.4214441224077021	0.41107255858342395	0.5056031455970589	0.46184926511456403	0.9131991985532748	0.8521004085859997	0.7018403315321569	0.6220908243025977	0.7667101371081221	0.5400828423703953	0.8808149623271236	0.5215795495522364	0.8918782348651015	0.7300177180458365	0.8535770253746275	0.47928127363874706	0.8839352769410547	0.8306367651484547	1.0	0.8481914579226913	0.9256509721201737	0.8878503279261888	0.7217609324545254	0.8578367445429232	0.7965213931508298	0.8552488524616833
XieH_2016__YSZC12003_37754__bin.94	0.6967525282874857	0.8407271443096088	0.8356940651103447	0.6435175164541604	0.8602877306501636	0.7534545905042904	0.8959514648545968	0.8810508733307322	0.8759732945629359	0.43064404047538357	0.8475437662156428	0.8797853056016769	0.42650273262950444	0.42334789121884675	0.5057023527099881	0.4718410290293825	0.9024736776152218	0.8416406314524374	0.7002153067123861	0.6305731259629707	0.7666510265516465	0.5537885864658656	0.8779074238096187	0.5216378261996372	0.879301506292595	0.7293639480871593	0.8531158241889687	0.4904101649830403	0.8763157632423596	0.8309176594223743	0.8909625292273166	1.0	0.9167359673280608	0.8851825692698083	0.7265430314387672	0.8457965351567951	0.7809079763162616	0.8551809601654102
FengQ_2015__SID31398__bin.3	0.6838745318885003	0.8488208696118001	0.8413340989408167	0.6612143360559273	0.8730911848557036	0.7625507452117446	0.9117457692095214	0.900986528768036	0.900912200111493	0.43248631030205226	0.8569916648112403	0.9005228116990627	0.4286871784741532	0.4169573129186218	0.5056796133570605	0.462922890715112	0.9449469069067058	0.8541420648299899	0.7001555209953344	0.62592797821032	0.768105305626378	0.5514697487390077	0.8887303359688757	0.5170174119900158	0.8988279844043747	0.7389808603709401	0.8694326748104536	0.4810222533971042	0.8868118530770223	0.834163392467025	0.9144718229103017	0.8621876396801189	1.0	0.8982450736339179	0.7295096484957655	0.8567793928821941	0.7960063413727699	0.8647975130033297
ZeeviD_2015__PNP_Main_396__bin.81	0.654795894161843	0.8480326027888737	0.8537286942785444	0.6238082627988748	0.8550872533320016	0.7412199630314233	0.8782928218799303	0.9072667631730945	0.9076311264113737	0.4528243243509636	0.8689918670445443	0.9363172568869251	0.4116736199044179	0.4136534692045711	0.5172433506173147	0.46492519218600203	0.8918550852820251	0.8263199707195205	0.7063596991259882	0.6219013518566098	0.7523046221234524	0.5377055169653964	0.8887929884553692	0.5137035404016078	0.8666052714062581	0.7302364976971849	0.8402866806016166	0.46893778752333537	0.8497975796293022	0.8346303438025066	0.8607212486521189	0.8169398350541748	0.8814436275202339	1.0	0.7503609134510817	0.8741363211337906	0.778278891310676	0.8859395216163666
